Family ID	0.566987	0.753874	0.896837	1.04136	1.21779	1.52316	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
null	1.6339e-06	2.02397e-06	2.20506e-06	2.30218e-06	2.3303e-06	2.22546e-06	
