#FamilyID	pvalue	Significant at 0.05
null	0.041	y
null	0.001	y
null	0.001	y
null	0.009	y
null	0.003	y
null	0.013	y
null	0.005	y
null	0	y
null	0	y
null	0.005	y
null	0.008	y
null	0	y
null	0	y
null	0.009	y
null	0.002	y
null	0	y
null	0.011	y
null	0	y
null	0	y
null	0	y
null	0	y
null	0.013	y
null	0	y
null	0.001	y
null	0.017	y
null	0	y
null	0.017	y
null	0.005	y
null	0.018	y
null	0.023	y
null	0.001	y
null	0.017	y
null	0.01	y
null	0.037	y
null	0.017	y
null	0	y
null	0.023	y
null	0.003	y
null	0.001	y
null	0	y
null	0	y
null	0	y
null	0.003	y
null	0	y
null	0	y
null	0.123	n
null	0	y
null	0.013	y
null	0	y
null	0.041	y
null	0.011	y
null	0.043	y
null	0.023	y
null	0.008	y
null	0.009	y
null	0	y
null	0.002	y
null	0.004	y
null	0.002	y
null	0.041	y
null	0.013	y
null	0.041	y
null	0.116	n
null	0.023	y
null	0	y
null	0.041	y
null	0.004	y
null	0.003	y
null	0	y
null	0.041	y
null	0.061	n
null	0.056	n
null	0.011	y
null	0.001	y
null	0.011	y
null	0	y
null	0.094	n
null	0.024	y
null	0.001	y
null	0.001	y
null	0.456	n
null	0.011	y
null	0	y
null	0.056	n
null	0.152	n
null	0.001	y
null	0.055	n
null	0.056	n
null	0.094	n
null	0.023	y
null	0.008	y
null	0.009	y
null	0.056	n
null	0.041	y
null	0	y
null	0.056	n
null	0	y
null	0.001	y
null	0.056	n
null	0.038	y
null	0.002	y
null	0.018	y
null	0.04	y
null	0	y
null	0	y
null	0.05	n
null	0	y
null	0.017	y
null	0.056	n
null	0.053	n
null	0	y
null	0.023	y
null	0	y
null	0	y
null	0.04	y
null	0.172	n
null	0.008	y
null	0.001	y
null	0	y
null	0.005	y
null	0.05	n
null	0	y
null	0	y
null	0	y
null	0.071	n
null	0	y
null	0.008	y
null	0.041	y
null	0.171	n
null	0.056	n
null	0.008	y
null	0.024	y
null	0.056	n
null	0.024	y
null	0	y
null	0.115	n
null	0.072	n
null	0.04	y
null	0.061	n
null	0.038	y
null	0.041	y
null	0.041	y
null	0.021	y
null	0.128	n
null	0.056	n
null	0.023	y
null	0.017	y
null	0.056	n
null	0	y
null	0.056	n
null	0.072	n
null	0.056	n
null	0.016	y
null	0.115	n
null	0	y
null	0	y
null	0	y
null	0.171	n
null	0	y
null	0.002	y
null	0.038	y
null	0.072	n
null	0.056	n
null	0.05	n
null	0.038	y
null	0	y
null	0.05	n
null	0.004	y
null	0.024	y
null	0.021	y
null	0.001	y
null	0	y
null	0.196	n
null	0.038	y
null	0.072	n
null	0.133	n
null	0.056	n
null	0.056	n
null	0.005	y
null	0.04	y
null	0.001	y
null	0	y
null	0.236	n
null	0.005	y
null	0.001	y
null	0.038	y
null	0.038	y
null	0.008	y
null	0	y
null	0.009	y
null	0.006	y
null	0	y
null	0.072	n
null	0.024	y
null	0	y
null	0.013	y
null	0.002	y
null	0.072	n
null	0.001	y
null	0	y
null	0.028	y
null	0	y
null	0.038	y
null	0.045	y
null	0.024	y
null	0.038	y
null	0.016	y
null	0.072	n
null	0.008	y
null	0.027	y
null	0.087	n
null	0.008	y
null	0.066	n
null	0.072	n
null	0.05	n
null	0.072	n
null	0.017	y
null	0.094	n
null	0.038	y
null	0.011	y
null	0.021	y
null	0.136	n
null	0.008	y
null	0.056	n
null	0.001	y
null	0.018	y
null	0.002	y
null	0.133	n
null	0.071	n
null	0.072	n
null	0.001	y
null	0.038	y
null	0	y
null	0	y
null	0.054	n
null	0.071	n
null	0.054	n
null	0.001	y
null	0.022	y
null	0	y
null	0.008	y
null	0	y
null	0.072	n
null	0.014	y
null	0.021	y
null	0.05	n
null	0	y
null	0.123	n
null	0	y
null	0.072	n
null	0.001	y
null	0.066	n
null	0.152	n
null	0.001	y
null	0.056	n
null	0.056	n
null	0.055	n
null	0.022	y
null	0.072	n
null	0.066	n
null	0.018	y
null	0.152	n
null	0.379	n
null	0.021	y
null	0.071	n
null	0.026	y
null	0.018	y
null	0.071	n
null	0.072	n
null	0.001	y
null	0.002	y
null	0.005	y
null	0.038	y
null	0	y
null	0.071	n
null	0	y
null	0.043	y
null	0.029	y
null	0.038	y
null	0.071	n
null	0.05	n
null	0.038	y
null	0.133	n
null	0.003	y
null	0.012	y
null	0.018	y
null	0.121	n
null	0	y
null	0.008	y
null	0.071	n
null	0.066	n
null	0.054	n
null	0.068	n
null	0.017	y
null	0.002	y
null	0.005	y
null	0	y
null	0.038	y
null	0.056	n
null	0.071	n
null	0.054	n
null	0.133	n
null	0.152	n
null	0.071	n
null	0.038	y
null	0.072	n
null	0.071	n
null	0.21	n
null	0.001	y
null	0.054	n
null	0.136	n
null	0	y
null	0.054	n
null	0.038	y
null	0.172	n
null	0.026	y
null	0	y
null	0.038	y
null	0.054	n
null	0.121	n
null	0.003	y
null	0.071	n
null	0.024	y
null	0.023	y
null	0.038	y
null	0.011	y
null	0.003	y
null	0.066	n
null	0.002	y
null	0.024	y
null	0.133	n
null	0.043	y
null	0.002	y
null	0.072	n
null	0.024	y
null	0.008	y
null	0.009	y
null	0.038	y
null	0.017	y
null	0	y
null	0.038	y
null	0.014	y
null	0	y
null	0.071	n
null	0.133	n
null	0	y
null	0.005	y
null	0.152	n
null	0	y
null	0.21	n
null	0.024	y
null	0.071	n
null	0.084	n
null	0.015	y
null	0.174	n
null	0.021	y
null	0.071	n
null	0	y
null	0.004	y
null	0.072	n
null	0.174	n
null	0.056	n
null	0.133	n
null	0.054	n
null	0.071	n
null	0.054	n
null	0.136	n
null	0.054	n
null	0.211	n
null	0.21	n
null	0.038	y
null	0.133	n
null	0	y
null	0.071	n
null	0.054	n
null	0.001	y
null	0.072	n
null	0.071	n
null	0.084	n
null	0.05	n
null	0.085	n
null	0.002	y
null	0.133	n
null	0.024	y
null	0.043	y
null	0.038	y
null	0.054	n
null	0.082	n
null	0.056	n
null	0.133	n
null	0.054	n
null	0.005	y
null	0.092	n
null	0.133	n
null	0	y
null	0.072	n
null	0.038	y
null	0.068	n
null	0.084	n
null	0.071	n
null	0.169	n
null	0.082	n
null	0.001	y
null	0.38	n
null	0.133	n
null	0.083	n
null	0.071	n
null	0	y
null	0.056	n
null	0.006	y
null	0.03	y
null	0	y
null	0.133	n
null	0.084	n
null	0.071	n
null	0.21	n
null	0.005	y
null	0.174	n
null	0.174	n
null	0.196	n
null	0.082	n
null	0.088	n
null	0.133	n
null	0.133	n
null	0.009	y
null	0.163	n
null	0.152	n
null	0.307	n
null	0.251	n
null	0.002	y
null	0.201	n
null	0	y
null	0.177	n
null	0.001	y
null	0.133	n
null	0.002	y
null	0	y
null	0.133	n
null	0.038	y
null	0.128	n
null	0.006	y
null	0.048	y
null	0.006	y
null	0.015	y
null	0.002	y
null	0.487	n
null	0.038	y
null	0.136	n
null	0.068	n
null	0.048	y
null	0	y
null	0.029	y
null	0	y
null	0.091	n
null	0.002	y
null	0.007	y
null	0.097	n
null	0.133	n
null	0.084	n
null	0.133	n
null	0.121	n
null	0.21	n
null	0.236	n
null	0	y
null	0.133	n
null	0.082	n
null	0.018	y
null	0.003	y
null	0.083	n
null	0.011	y
null	0.177	n
null	0.005	y
null	0.133	n
null	0.005	y
null	0.005	y
null	0.133	n
null	0.21	n
null	0.301	n
null	0.133	n
null	0.236	n
null	0.071	n
null	0	y
null	0.21	n
null	0.054	n
null	0.072	n
null	0.133	n
null	0.115	n
null	0.023	y
null	0.133	n
null	0.084	n
null	0.133	n
null	0.026	y
null	0.171	n
null	0.024	y
null	0.071	n
null	0.002	y
null	0.133	n
null	0	y
null	0.024	y
null	0.054	n
null	0.21	n
null	0.005	y
null	0.038	y
null	0.083	n
null	0.082	n
null	0.133	n
null	0.024	y
null	0.054	n
null	0.038	y
null	0.193	n
null	0.016	y
null	0.001	y
null	0.007	y
null	0.133	n
null	0.133	n
null	0.236	n
null	0.301	n
null	0.21	n
null	0.133	n
null	0.21	n
null	0.307	n
null	0.026	y
null	0.21	n
null	0.301	n
null	0.236	n
null	0.043	y
null	0.21	n
null	0.072	n
null	0	y
null	0.133	n
null	0.026	y
null	0.018	y
null	0.136	n
null	0.136	n
null	0.259	n
null	0.04	y
null	0.21	n
null	0.016	y
null	0.133	n
null	0.133	n
null	0	y
null	0.174	n
null	0.005	y
null	0.301	n
null	0.072	n
null	0.133	n
null	0.171	n
null	0.106	n
null	0.12	n
null	0.133	n
null	0.133	n
null	0.133	n
null	0.21	n
null	0.043	y
null	0.071	n
null	0.133	n
null	0.133	n
null	0.016	y
null	0.017	y
null	0.072	n
null	0.133	n
null	0.043	y
null	0.001	y
null	0.133	n
null	0	y
null	0.701	n
null	0.174	n
null	0.071	n
null	0.133	n
null	0.026	y
null	0.21	n
null	0.043	y
null	0.259	n
null	0.017	y
null	0.015	y
null	0.259	n
null	0.339	n
null	0.133	n
null	0.063	n
null	0.021	y
null	0.134	n
null	0.006	y
null	0.024	y
null	0.046	y
null	0.002	y
null	0.152	n
null	0.169	n
null	0.136	n
null	0.133	n
null	0.133	n
null	0.152	n
null	0	y
null	0.021	y
null	0.21	n
null	0.031	y
null	0.21	n
null	0.038	y
null	0.098	n
null	0.005	y
null	0	y
null	0.001	y
null	0	y
null	0	y
null	0.084	n
null	0.084	n
null	0.022	y
null	0.236	n
null	0.001	y
null	0.134	n
null	0.173	n
null	0.016	y
null	0.039	y
null	0.456	n
null	0.128	n
null	0.054	n
null	0.041	y
null	0.082	n
null	0.018	y
null	0.045	y
null	0.169	n
null	0.054	n
null	0.05	n
null	0.133	n
null	0.21	n
null	0.259	n
null	0.21	n
null	0.068	n
null	0	y
null	0.008	y
null	0.012	y
null	0.054	n
null	0.136	n
null	0	y
null	0.133	n
null	0.054	n
null	0.001	y
null	0.21	n
null	0.133	n
null	0.133	n
null	0.236	n
null	0.171	n
null	0.012	y
null	0.21	n
null	0.133	n
null	0.136	n
null	0.133	n
null	0.082	n
null	0.193	n
null	0.008	y
null	0.133	n
null	0.082	n
null	0.259	n
null	0.054	n
null	0.259	n
null	0.21	n
null	0.082	n
null	0.21	n
null	0.21	n
null	0.005	y
null	0.136	n
null	0.259	n
null	0.121	n
null	0.21	n
null	0.21	n
null	0.054	n
null	0.082	n
null	0.21	n
null	0.171	n
null	0.071	n
null	0.012	y
null	0.005	y
null	0.21	n
null	0.21	n
null	0.133	n
null	0.21	n
null	0	y
null	0.04	y
null	0.015	y
null	0.21	n
null	0	y
null	0.106	n
null	0.21	n
null	0.236	n
null	0.026	y
null	0.015	y
null	0.171	n
null	0.023	y
null	0.21	n
null	0.002	y
null	0.066	n
null	0.38	n
null	0.133	n
null	0.259	n
null	0.038	y
null	0.21	n
null	0.001	y
null	0.2	n
null	0.253	n
null	0.136	n
null	0.236	n
null	0.013	y
null	0.031	y
null	0.259	n
null	0.056	n
null	0.136	n
null	0.114	n
null	0.136	n
null	0.03	y
null	0.097	n
null	0	y
null	0.082	n
null	0.171	n
null	0.133	n
null	0.123	n
null	0.21	n
null	0.133	n
null	0.21	n
null	0.21	n
null	0.003	y
null	0.026	y
null	0.171	n
null	0.082	n
null	0.21	n
null	0.21	n
null	0.089	n
null	0.085	n
null	0.21	n
null	0.236	n
null	0.006	y
null	0.116	n
null	0.082	n
null	0.04	y
null	0.082	n
null	0.2	n
null	0.133	n
null	0.054	n
null	0.005	y
null	0.026	y
null	0.106	n
null	0.21	n
null	0.136	n
null	0.21	n
null	0.221	n
null	0.04	y
null	0.133	n
null	0.054	n
null	0.259	n
null	0.083	n
null	0.089	n
null	0.133	n
null	0.236	n
null	0.21	n
null	0.089	n
null	0.21	n
null	0.236	n
null	0.21	n
null	0.21	n
null	0.005	y
null	0.21	n
null	0.21	n
null	0.21	n
null	0	y
null	0.097	n
null	0.133	n
null	0.133	n
null	0.001	y
null	0.082	n
null	0.005	y
null	0.133	n
null	0.026	y
null	0.428	n
null	0.133	n
null	0.054	n
null	0.128	n
null	0.259	n
null	0.133	n
null	0.136	n
null	0.168	n
null	0.133	n
null	0.21	n
null	0.21	n
null	0.002	y
null	0.21	n
null	0.136	n
null	0.21	n
null	0.128	n
null	0.236	n
null	0.133	n
null	0.015	y
null	0.054	n
null	0.152	n
null	0.054	n
null	0	y
null	0.21	n
null	0.21	n
null	0.21	n
null	0.04	y
null	0.005	y
null	0.133	n
null	0.001	y
null	0.015	y
null	0.136	n
null	0.21	n
null	0.03	y
null	0.152	n
null	0.004	y
null	0.171	n
null	0.131	n
null	0.21	n
null	0.068	n
null	0.043	y
null	0.114	n
null	0.092	n
null	0.21	n
null	0.21	n
null	0	y
null	0.05	n
null	0.008	y
null	0.001	y
null	0	y
null	0	y
null	0.753	n
null	0.131	n
null	0.002	y
null	0.232	n
null	0.284	n
null	0.044	y
null	0	y
null	0.064	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.106	n
null	0.259	n
null	0.21	n
null	0.21	n
null	0.003	y
null	0.133	n
null	0	y
null	0.259	n
null	0.081	n
null	0.21	n
null	0.259	n
null	0.21	n
null	0.002	y
null	0.21	n
null	0.259	n
null	0.082	n
null	0.083	n
null	0.38	n
null	0.083	n
null	0.259	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.174	n
null	0.068	n
null	0	y
null	0.046	y
null	0.236	n
null	0.136	n
null	0.38	n
null	0.083	n
null	0.115	n
null	0.174	n
null	0.054	n
null	0.523	n
null	0.21	n
null	0.04	y
null	0.21	n
null	0.21	n
null	0.136	n
null	0.21	n
null	0.133	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.259	n
null	0.21	n
null	0.259	n
null	0.21	n
null	0	y
null	0.21	n
null	0.21	n
null	0.339	n
null	0.259	n
null	0.259	n
null	0.031	y
null	0.259	n
null	0.033	y
null	0.21	n
null	0.21	n
null	0.259	n
null	0.21	n
null	0.136	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.008	y
null	0.174	n
null	0.004	y
null	0.21	n
null	0.21	n
null	0.21	n
null	0.083	n
null	0.21	n
null	0.21	n
null	0.01	y
null	0.33	n
null	0.114	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.109	n
null	0.21	n
null	0.097	n
null	0.259	n
null	0.21	n
null	0.085	n
null	0.106	n
null	0.114	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.082	n
null	0.259	n
null	0.008	y
null	0.012	y
null	0.21	n
null	0.701	n
null	0.068	n
null	0.259	n
null	0.21	n
null	0.106	n
null	0.21	n
null	0.068	n
null	0.487	n
null	0.089	n
null	0.21	n
null	0.174	n
null	0.21	n
null	0.259	n
null	0.064	n
null	0.21	n
null	0.089	n
null	0.174	n
null	0.022	y
null	0.012	y
null	0.21	n
null	0.022	y
null	0.193	n
null	0.259	n
null	0.171	n
null	0.174	n
null	0.022	y
null	0.21	n
null	0.21	n
null	0.171	n
null	0.259	n
null	0.136	n
null	0.259	n
null	0.21	n
null	0.082	n
null	0.116	n
null	0.21	n
null	0.022	y
null	0.259	n
null	0.003	y
null	0.097	n
null	0.023	y
null	0.21	n
null	0.236	n
null	0.21	n
null	0.259	n
null	0.259	n
null	0.21	n
null	0.005	y
null	0.339	n
null	0.171	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.136	n
null	0.174	n
null	0.171	n
null	0.21	n
null	0.1	n
null	0.106	n
null	0.136	n
null	0.21	n
null	0.259	n
null	0.015	y
null	0.131	n
null	0	y
null	0.002	y
null	0.21	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.259	n
null	0.03	y
null	0.339	n
null	0.136	n
null	0.083	n
null	0.21	n
null	0.21	n
null	0.097	n
null	0.259	n
null	0.032	y
null	0.001	y
null	0.21	n
null	0.21	n
null	0	y
null	0.201	n
null	0.05	n
null	0.015	y
null	0.21	n
null	0.193	n
null	0.259	n
null	0.21	n
null	0.106	n
null	0.03	y
null	0.133	n
null	0.054	n
null	0.083	n
null	0.046	y
null	0.004	y
null	0.123	n
null	0.174	n
null	0.21	n
null	0.082	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.193	n
null	0.133	n
null	0.082	n
null	0.005	y
null	0.007	y
null	0.21	n
null	0.011	y
null	0.171	n
null	0.171	n
null	0.21	n
null	0.21	n
null	0.064	n
null	0.21	n
null	0.21	n
null	0.054	n
null	0.21	n
null	0.114	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.205	n
null	0.171	n
null	0.174	n
null	0.21	n
null	0.259	n
null	0.008	y
null	0.171	n
null	0.259	n
null	0.116	n
null	0.082	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.171	n
null	0.21	n
null	0.097	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.174	n
null	0.21	n
null	0.012	y
null	0.21	n
null	0.089	n
null	0.205	n
null	0.201	n
null	0.21	n
null	0.106	n
null	0.21	n
null	0.21	n
null	0.21	n
null	0.171	n
null	0.012	y
null	0.03	y
null	0.04	y
null	0.115	n
null	0.21	n
null	0.21	n
null	0.339	n
null	0.21	n
null	0.421	n
null	0.259	n
null	0.259	n
null	0.171	n
null	0.259	n
null	0.026	y
null	0.21	n
null	0.259	n
null	0.38	n
null	0.174	n
null	0.21	n
null	0.259	n
null	0.21	n
null	0.133	n
null	0.068	n
null	0.193	n
null	0.003	y
null	0.007	y
null	0.005	y
null	0	y
null	0.21	n
null	0.005	y
null	0.05	n
null	0.201	n
null	0.005	y
null	0.201	n
null	0.008	y
null	0.005	y
null	0.21	n
null	0.171	n
null	0.031	y
null	0.21	n
null	0.649	n
null	0.169	n
null	0.421	n
null	0.089	n
null	0.001	y
null	0	y
null	0.11	n
null	0.002	y
null	0	y
null	0.001	y
null	0.597	n
null	0.012	y
null	0.106	n
null	0.026	y
null	0.045	y
null	0.171	n
null	0.045	y
null	0.114	n
null	0.259	n
null	0.169	n
null	0.174	n
null	0.259	n
null	0.001	y
null	0.001	y
null	0.21	n
null	0.083	n
null	0.064	n
null	0.21	n
null	0.106	n
null	0.21	n
null	0.21	n
null	0.089	n
null	0.259	n
null	0.259	n
null	0.259	n
null	0.253	n
null	0.002	y
null	0.259	n
null	0.106	n
null	0.174	n
null	0	y
null	0.2	n
null	0.259	n
null	0.259	n
null	0.106	n
null	0.21	n
null	0.339	n
null	0.001	y
null	0.106	n
null	0.018	y
null	0.017	y
null	0.174	n
null	0.001	y
null	0.103	n
null	0.487	n
null	0.259	n
null	0.174	n
null	0.171	n
null	0.21	n
null	0.01	y
null	0.259	n
null	0.031	y
null	0.259	n
null	0.259	n
null	0.307	n
null	0.259	n
null	0.174	n
null	0.001	y
null	0.259	n
null	0.259	n
null	0.487	n
null	0.38	n
null	0.21	n
null	0.114	n
null	0.259	n
null	0.259	n
null	0.174	n
null	0.193	n
null	0.168	n
null	0.259	n
null	0.035	y
null	0.33	n
null	0.259	n
null	0.259	n
null	0.259	n
null	0.259	n
null	0.21	n
null	0.259	n
null	0.21	n
null	0.04	y
null	0.259	n
null	0.21	n
null	0.421	n
null	0.259	n
null	0.235	n
null	0.259	n
null	0.026	y
null	0.012	y
null	0.259	n
null	0.259	n
null	0.114	n
null	0.259	n
null	0.259	n
null	0.04	y
null	0.21	n
null	0.023	y
null	0.008	y
null	0.174	n
null	0.116	n
null	0.236	n
null	0.21	n
null	0.259	n
null	0.259	n
null	0.169	n
null	0.487	n
null	0.174	n
null	0.106	n
null	0.259	n
null	0.064	n
null	0.082	n
null	0.012	y
null	0.083	n
null	0.21	n
null	0.259	n
null	0.04	y
null	0.21	n
null	0.523	n
null	0.174	n
null	0.21	n
null	0.064	n
null	0.21	n
null	0.171	n
null	0.21	n
null	0.174	n
null	0.307	n
null	0.171	n
null	0.21	n
null	0.065	n
null	0.04	y
null	0.002	y
null	0.026	y
null	0	y
null	0.193	n
null	0.171	n
null	0.339	n
null	0.018	y
null	0.259	n
null	0.259	n
null	0.339	n
null	0.259	n
null	0.03	y
null	0.339	n
null	0.259	n
null	0.545	n
null	0.018	y
null	0.171	n
null	0.421	n
null	0.259	n
null	0.171	n
null	0.259	n
null	0.259	n
null	0.023	y
null	0.106	n
null	0.21	n
null	0.012	y
null	0.064	n
null	0.259	n
null	0.236	n
null	0.123	n
null	0.21	n
null	0.114	n
null	0.106	n
null	0.259	n
null	0.21	n
null	0.259	n
null	0.307	n
null	0.136	n
null	0.116	n
null	0.174	n
null	0.116	n
null	0.259	n
null	0.089	n
null	0.012	y
null	0.2	n
null	0.044	y
null	0.259	n
null	0.114	n
null	0.023	y
null	0.022	y
null	0.259	n
null	0.259	n
null	0.068	n
null	0.026	y
null	0.21	n
null	0.106	n
null	0.21	n
null	0.046	y
null	0.259	n
null	0.082	n
null	0.21	n
null	0.114	n
null	0.136	n
null	0.259	n
null	0.259	n
null	0.015	y
null	0.259	n
null	0.002	y
null	0.056	n
null	0.259	n
null	0.171	n
null	0.205	n
null	0.259	n
null	0.259	n
null	0.106	n
null	0.259	n
null	0.259	n
null	0.001	y
null	0.171	n
null	0.21	n
null	0.428	n
null	0.021	y
null	0.116	n
null	0.259	n
null	0.04	y
null	0	y
null	0.027	y
null	0.171	n
null	0.171	n
null	0.487	n
null	0.174	n
null	0.259	n
null	0.259	n
null	0.259	n
null	0.428	n
null	0.201	n
null	0.259	n
null	0.259	n
null	0.083	n
null	0.259	n
null	0.259	n
null	0.106	n
null	0.339	n
null	0.259	n
null	0.253	n
null	0.174	n
null	0.259	n
null	0.116	n
null	0.259	n
null	0.026	y
null	0.103	n
null	0.259	n
null	0.171	n
null	0.21	n
null	0.04	y
null	0.001	y
null	0.21	n
null	0.024	y
null	0.015	y
null	0.21	n
null	0.259	n
null	0.193	n
null	0.21	n
null	0.015	y
null	0.04	y
null	0.259	n
null	0.259	n
null	0.339	n
null	0.38	n
null	0.026	y
null	0.089	n
null	0.169	n
null	0.05	n
null	0.259	n
null	0.002	y
null	0.259	n
null	0.012	y
null	0.339	n
null	0.089	n
null	0	y
null	0.04	y
null	0.114	n
null	0.002	y
null	0.089	n
null	0.017	y
null	0.21	n
null	0.21	n
null	0.106	n
null	0.21	n
null	0.339	n
null	0.21	n
null	0.116	n
null	0.259	n
null	0.115	n
null	0.21	n
null	0.005	y
null	0.109	n
null	0.259	n
null	0.169	n
null	0.339	n
null	0.106	n
null	0.184	n
null	0.259	n
null	0.116	n
null	0.259	n
null	0.016	y
null	0.089	n
null	0.21	n
null	0.259	n
null	0.259	n
null	0.114	n
null	0.049	y
null	0.171	n
null	0.001	y
null	0.116	n
null	0.004	y
null	0.259	n
null	0.169	n
null	0.136	n
null	0.089	n
null	0.01	y
null	0.259	n
null	0.03	y
null	0.133	n
null	0.106	n
null	0.116	n
null	0.33	n
null	0.184	n
null	0.21	n
null	0.307	n
null	0.098	n
null	0.109	n
null	0.171	n
null	0.487	n
null	0.339	n
null	0.21	n
null	0.523	n
null	0.193	n
null	0.05	n
null	0.131	n
null	0.21	n
null	0.259	n
null	0.026	y
null	0.421	n
null	0.339	n
null	0.174	n
null	0.05	n
null	0.115	n
null	0.21	n
null	0.005	y
null	0.2	n
null	0.002	y
null	0.064	n
null	0.38	n
null	0.002	y
null	0.201	n
null	0.002	y
null	0.169	n
null	0.339	n
null	0.106	n
null	0.054	n
null	0.048	y
null	0.259	n
null	0.259	n
null	0.016	y
null	0.2	n
null	0.259	n
null	0.339	n
null	0.259	n
null	0.421	n
null	0.169	n
null	0.21	n
null	0.259	n
null	0.2	n
null	0.421	n
null	0.089	n
null	0.114	n
null	0.05	n
null	0.001	y
null	0.174	n
null	0.21	n
null	0.236	n
null	0.259	n
null	0.045	y
null	0.21	n
null	0.421	n
null	0.253	n
null	0.023	y
null	0.21	n
null	0.024	y
null	0.018	y
null	0.116	n
null	0.106	n
null	0.169	n
null	0.171	n
null	0.421	n
null	0.307	n
null	0.026	y
null	0.114	n
null	0.259	n
null	0.048	y
null	0.33	n
null	0.339	n
null	0.2	n
null	0.253	n
null	0.339	n
null	0.024	y
null	0.006	y
null	0.365	n
null	0.259	n
null	0.241	n
null	0.063	n
null	0.259	n
null	0.003	y
null	0.002	y
null	0.002	y
null	0.016	y
null	0.569	n
null	0.045	y
null	0.064	n
null	0.103	n
null	0.174	n
null	0.215	n
null	0.215	n
null	0.016	y
null	0.169	n
null	0.215	n
null	0.169	n
null	0.251	n
null	0.174	n
null	0.215	n
null	0.215	n
null	0.215	n
null	0.174	n
null	0.235	n
null	0.215	n
null	0.215	n
null	0.008	y
null	0.215	n
null	0.215	n
null	0.076	n
null	0.215	n
null	0.169	n
null	0.001	y
null	0.215	n
null	0.008	y
null	0.116	n
null	0.251	n
null	0.307	n
null	0.215	n
null	0.215	n
null	0.421	n
null	0.215	n
null	0.039	y
null	0.215	n
null	0.215	n
null	0.215	n
null	0.174	n
null	0.421	n
null	0.215	n
null	0.116	n
null	0.174	n
null	0.064	n
null	0.2	n
null	0.001	y
null	0.174	n
null	0.421	n
null	0.307	n
null	0.114	n
null	0.215	n
null	0.031	y
null	0.039	y
null	0.215	n
null	0.215	n
null	0.174	n
null	0.056	n
null	0.169	n
null	0.215	n
null	0.045	y
null	0.339	n
null	0.523	n
null	0.116	n
null	0.174	n
null	0.046	y
null	0.215	n
null	0.169	n
null	0.215	n
