Family ID	0.590364	0.798265	0.968391	1.16122	1.48176	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
null	2.0318e-06	2.50868e-06	2.71553e-06	2.79647e-06	2.69686e-06	
