#FamilyID	pvalue	Significant at 0.05
null	0.135	n
null	0	y
null	0.005	y
null	0	y
null	0.161	n
null	0.013	y
null	0.04	y
null	0.002	y
null	0.002	y
null	0.013	y
null	0.005	y
null	0.013	y
null	0.006	y
null	0.001	y
null	0.001	y
null	0.005	y
null	0.006	y
null	0	y
null	0	y
null	0.013	y
null	0.004	y
null	0	y
null	0.013	y
null	0	y
null	0.001	y
null	0	y
null	0	y
null	0.013	y
null	0	y
null	0.002	y
null	0.017	y
null	0	y
null	0.017	y
null	0.006	y
null	0.017	y
null	0.019	y
null	0.002	y
null	0.017	y
null	0.013	y
null	0.033	y
null	0.017	y
null	0	y
null	0.019	y
null	0.005	y
null	0.002	y
null	0.002	y
null	0.002	y
null	0	y
null	0.005	y
null	0	y
null	0	y
null	0.111	n
null	0	y
null	0.013	y
null	0	y
null	0.04	y
null	0.013	y
null	0.041	y
null	0.019	y
null	0.01	y
null	0.013	y
null	0	y
null	0.004	y
null	0.006	y
null	0.003	y
null	0.04	y
null	0.013	y
null	0.04	y
null	0.105	n
null	0.019	y
null	0	y
null	0.04	y
null	0.006	y
null	0.005	y
null	0.001	y
null	0.04	y
null	0.059	n
null	0.055	n
null	0.013	y
null	0.002	y
null	0.013	y
null	0	y
null	0.083	n
null	0.019	y
null	0.002	y
null	0.002	y
null	0.39	n
null	0.013	y
null	0.001	y
null	0.055	n
null	0.144	n
null	0.002	y
null	0.05	n
null	0.055	n
null	0.083	n
null	0.019	y
null	0.01	y
null	0.013	y
null	0.055	n
null	0.04	y
null	0	y
null	0.055	n
null	0	y
null	0.002	y
null	0.055	n
null	0.035	y
null	0.004	y
null	0.017	y
null	0.038	y
null	0.001	y
null	0	y
null	0.043	y
null	0.002	y
null	0.017	y
null	0.055	n
null	0.043	y
null	0	y
null	0.018	y
null	0	y
null	0	y
null	0.038	y
null	0.145	n
null	0.011	y
null	0.002	y
null	0	y
null	0.007	y
null	0.042	y
null	0	y
null	0	y
null	0.002	y
null	0.064	n
null	0	y
null	0.01	y
null	0.04	y
null	0.161	n
null	0.055	n
null	0.011	y
null	0.023	y
null	0.055	n
null	0.019	y
null	0	y
null	0.113	n
null	0.069	n
null	0.037	y
null	0.059	n
null	0.035	y
null	0.04	y
null	0.04	y
null	0.018	y
null	0.128	n
null	0.055	n
null	0.018	y
null	0.017	y
null	0.055	n
null	0.002	y
null	0.055	n
null	0.069	n
null	0.055	n
null	0.015	y
null	0.113	n
null	0.001	y
null	0	y
null	0	y
null	0.161	n
null	0	y
null	0.003	y
null	0.035	y
null	0.069	n
null	0.055	n
null	0.043	y
null	0.035	y
null	0.001	y
null	0.043	y
null	0.005	y
null	0.019	y
null	0.018	y
null	0.002	y
null	0.002	y
null	0.19	n
null	0.035	y
null	0.069	n
null	0.119	n
null	0.055	n
null	0.055	n
null	0.008	y
null	0.038	y
null	0.002	y
null	0.001	y
null	0.233	n
null	0.006	y
null	0.002	y
null	0.035	y
null	0.034	y
null	0.011	y
null	0	y
null	0.013	y
null	0.008	y
null	0	y
null	0.069	n
null	0.019	y
null	0.001	y
null	0.013	y
null	0.004	y
null	0.069	n
null	0.003	y
null	0.002	y
null	0.023	y
null	0	y
null	0.035	y
null	0.042	y
null	0.02	y
null	0.035	y
null	0.014	y
null	0.07	n
null	0.012	y
null	0.021	y
null	0.079	n
null	0.01	y
null	0.064	n
null	0.07	n
null	0.043	y
null	0.069	n
null	0.017	y
null	0.083	n
null	0.035	y
null	0.013	y
null	0.018	y
null	0.121	n
null	0.01	y
null	0.055	n
null	0.002	y
null	0.02	y
null	0.004	y
null	0.119	n
null	0.065	n
null	0.069	n
null	0.002	y
null	0.035	y
null	0	y
null	0	y
null	0.053	n
null	0.065	n
null	0.053	n
null	0.002	y
null	0.018	y
null	0	y
null	0.01	y
null	0	y
null	0.071	n
null	0.014	y
null	0.018	y
null	0.043	y
null	0.002	y
null	0.111	n
null	0	y
null	0.069	n
null	0.002	y
null	0.064	n
null	0.144	n
null	0.003	y
null	0.055	n
null	0.055	n
null	0.05	n
null	0.018	y
null	0.069	n
null	0.064	n
null	0.017	y
null	0.144	n
null	0.337	n
null	0.018	y
null	0.065	n
null	0.023	y
null	0.018	y
null	0.065	n
null	0.069	n
null	0.002	y
null	0.003	y
null	0.006	y
null	0.035	y
null	0.001	y
null	0.065	n
null	0	y
null	0.041	y
null	0.027	y
null	0.035	y
null	0.064	n
null	0.043	y
null	0.035	y
null	0.119	n
null	0.005	y
null	0.013	y
null	0.018	y
null	0.117	n
null	0.002	y
null	0.011	y
null	0.065	n
null	0.064	n
null	0.053	n
null	0.067	n
null	0.017	y
null	0.003	y
null	0.008	y
null	0.001	y
null	0.035	y
null	0.055	n
null	0.065	n
null	0.053	n
null	0.119	n
null	0.144	n
null	0.065	n
null	0.035	y
null	0.069	n
null	0.065	n
null	0.207	n
null	0.002	y
null	0.053	n
null	0.121	n
null	0	y
null	0.053	n
null	0.035	y
null	0.145	n
null	0.023	y
null	0	y
null	0.035	y
null	0.053	n
null	0.117	n
null	0.005	y
null	0.065	n
null	0.019	y
null	0.019	y
null	0.035	y
null	0.013	y
null	0.005	y
null	0.064	n
null	0.004	y
null	0.019	y
null	0.119	n
null	0.041	y
null	0.004	y
null	0.07	n
null	0.02	y
null	0.01	y
null	0.013	y
null	0.033	y
null	0.017	y
null	0.002	y
null	0.035	y
null	0.014	y
null	0.001	y
null	0.065	n
null	0.119	n
null	0	y
null	0.008	y
null	0.144	n
null	0	y
null	0.207	n
null	0.02	y
null	0.065	n
null	0.078	n
null	0.015	y
null	0.163	n
null	0.018	y
null	0.065	n
null	0.002	y
null	0.005	y
null	0.069	n
null	0.173	n
null	0.055	n
null	0.119	n
null	0.053	n
null	0.065	n
null	0.053	n
null	0.121	n
null	0.053	n
null	0.185	n
null	0.207	n
null	0.035	y
null	0.119	n
null	0	y
null	0.065	n
null	0.053	n
null	0.002	y
null	0.069	n
null	0.065	n
null	0.078	n
null	0.042	y
null	0.075	n
null	0.002	y
null	0.119	n
null	0.019	y
null	0.041	y
null	0.035	y
null	0.053	n
null	0.071	n
null	0.055	n
null	0.119	n
null	0.053	n
null	0.008	y
null	0.079	n
null	0.119	n
null	0.001	y
null	0.069	n
null	0.035	y
null	0.064	n
null	0.078	n
null	0.064	n
null	0.161	n
null	0.071	n
null	0.003	y
null	0.395	n
null	0.119	n
null	0.073	n
null	0.065	n
null	0.002	y
null	0.055	n
null	0.01	y
null	0.03	y
null	0.002	y
null	0.119	n
null	0.078	n
null	0.064	n
null	0.207	n
null	0.008	y
null	0.173	n
null	0.173	n
null	0.19	n
null	0.071	n
null	0.079	n
null	0.119	n
null	0.119	n
null	0.013	y
null	0.15	n
null	0.144	n
null	0.295	n
null	0.245	n
null	0.003	y
null	0.2	n
null	0.002	y
null	0.174	n
null	0.002	y
null	0.119	n
null	0.004	y
null	0.001	y
null	0.119	n
null	0.035	y
null	0.115	n
null	0.01	y
null	0.046	y
null	0.01	y
null	0.014	y
null	0.003	y
null	0.505	n
null	0.035	y
null	0.121	n
null	0.064	n
null	0.046	y
null	0	y
null	0.029	y
null	0.001	y
null	0.079	n
null	0.003	y
null	0.01	y
null	0.085	n
null	0.119	n
null	0.078	n
null	0.119	n
null	0.117	n
null	0.207	n
null	0.233	n
null	0	y
null	0.119	n
null	0.071	n
null	0.02	y
null	0.004	y
null	0.073	n
null	0.013	y
null	0.174	n
null	0.008	y
null	0.119	n
null	0.006	y
null	0.006	y
null	0.119	n
null	0.207	n
null	0.31	n
null	0.119	n
null	0.233	n
null	0.065	n
null	0.002	y
null	0.207	n
null	0.053	n
null	0.069	n
null	0.119	n
null	0.105	n
null	0.023	y
null	0.119	n
null	0.078	n
null	0.119	n
null	0.023	y
null	0.161	n
null	0.023	y
null	0.065	n
null	0.004	y
null	0.119	n
null	0.001	y
null	0.02	y
null	0.053	n
null	0.207	n
null	0.008	y
null	0.033	y
null	0.073	n
null	0.071	n
null	0.119	n
null	0.023	y
null	0.053	n
null	0.035	y
null	0.183	n
null	0.016	y
null	0.002	y
null	0.01	y
null	0.119	n
null	0.119	n
null	0.233	n
null	0.31	n
null	0.207	n
null	0.119	n
null	0.207	n
null	0.295	n
null	0.023	y
null	0.207	n
null	0.31	n
null	0.233	n
null	0.041	y
null	0.207	n
null	0.069	n
null	0.001	y
null	0.119	n
null	0.023	y
null	0.02	y
null	0.121	n
null	0.121	n
null	0.266	n
null	0.037	y
null	0.207	n
null	0.014	y
null	0.119	n
null	0.119	n
null	0	y
null	0.173	n
null	0.008	y
null	0.31	n
null	0.069	n
null	0.119	n
null	0.161	n
null	0.096	n
null	0.104	n
null	0.119	n
null	0.119	n
null	0.119	n
null	0.207	n
null	0.041	y
null	0.065	n
null	0.119	n
null	0.119	n
null	0.015	y
null	0.017	y
null	0.069	n
null	0.119	n
null	0.041	y
null	0.002	y
null	0.119	n
null	0.001	y
null	0.658	n
null	0.163	n
null	0.064	n
null	0.119	n
null	0.023	y
null	0.207	n
null	0.041	y
null	0.266	n
null	0.017	y
null	0.014	y
null	0.266	n
null	0.351	n
null	0.119	n
null	0.061	n
null	0.02	y
null	0.12	n
null	0.01	y
null	0.023	y
null	0.043	y
null	0.003	y
null	0.144	n
null	0.161	n
null	0.121	n
null	0.119	n
null	0.119	n
null	0.144	n
null	0	y
null	0.027	y
null	0.207	n
null	0.03	y
null	0.207	n
null	0.033	y
null	0.091	n
null	0.008	y
null	0.002	y
null	0.002	y
null	0.002	y
null	0	y
null	0.078	n
null	0.078	n
null	0.021	y
null	0.233	n
null	0.002	y
null	0.12	n
null	0.163	n
null	0.02	y
null	0.037	y
null	0.39	n
null	0.115	n
null	0.053	n
null	0.041	y
null	0.071	n
null	0.02	y
null	0.042	y
null	0.161	n
null	0.053	n
null	0.051	n
null	0.119	n
null	0.207	n
null	0.266	n
null	0.207	n
null	0.067	n
null	0	y
null	0.011	y
null	0.013	y
null	0.053	n
null	0.121	n
null	0.001	y
null	0.119	n
null	0.053	n
null	0.002	y
null	0.207	n
null	0.119	n
null	0.119	n
null	0.233	n
null	0.161	n
null	0.013	y
null	0.207	n
null	0.119	n
null	0.121	n
null	0.119	n
null	0.071	n
null	0.183	n
null	0.009	y
null	0.119	n
null	0.071	n
null	0.266	n
null	0.053	n
null	0.266	n
null	0.207	n
null	0.071	n
null	0.207	n
null	0.207	n
null	0.008	y
null	0.121	n
null	0.266	n
null	0.117	n
null	0.207	n
null	0.207	n
null	0.053	n
null	0.071	n
null	0.207	n
null	0.161	n
null	0.064	n
null	0.013	y
null	0.006	y
null	0.207	n
null	0.207	n
null	0.119	n
null	0.207	n
null	0	y
null	0.037	y
null	0.014	y
null	0.207	n
null	0.001	y
null	0.096	n
null	0.207	n
null	0.233	n
null	0.023	y
null	0.014	y
null	0.161	n
null	0.023	y
null	0.207	n
null	0.004	y
null	0.064	n
null	0.395	n
null	0.119	n
null	0.266	n
null	0.035	y
null	0.207	n
null	0.002	y
null	0.196	n
null	0.261	n
null	0.121	n
null	0.233	n
null	0.013	y
null	0.03	y
null	0.266	n
null	0.055	n
null	0.121	n
null	0.104	n
null	0.121	n
null	0.03	y
null	0.085	n
null	0.002	y
null	0.071	n
null	0.161	n
null	0.119	n
null	0.111	n
null	0.207	n
null	0.119	n
null	0.207	n
null	0.207	n
null	0.008	y
null	0.023	y
null	0.161	n
null	0.071	n
null	0.207	n
null	0.207	n
null	0.078	n
null	0.075	n
null	0.207	n
null	0.233	n
null	0.01	y
null	0.105	n
null	0.071	n
null	0.035	y
null	0.071	n
null	0.196	n
null	0.119	n
null	0.053	n
null	0.006	y
null	0.023	y
null	0.096	n
null	0.207	n
null	0.121	n
null	0.207	n
null	0.214	n
null	0.035	y
null	0.119	n
null	0.053	n
null	0.266	n
null	0.073	n
null	0.078	n
null	0.119	n
null	0.233	n
null	0.207	n
null	0.078	n
null	0.207	n
null	0.233	n
null	0.207	n
null	0.207	n
null	0.006	y
null	0.207	n
null	0.207	n
null	0.207	n
null	0.002	y
null	0.085	n
null	0.119	n
null	0.119	n
null	0.002	y
null	0.071	n
null	0.006	y
null	0.119	n
null	0.023	y
null	0.451	n
null	0.119	n
null	0.053	n
null	0.115	n
null	0.266	n
null	0.119	n
null	0.121	n
null	0.157	n
null	0.119	n
null	0.207	n
null	0.207	n
null	0.003	y
null	0.207	n
null	0.121	n
null	0.207	n
null	0.115	n
null	0.233	n
null	0.119	n
null	0.014	y
null	0.053	n
null	0.144	n
null	0.053	n
null	0.002	y
null	0.207	n
null	0.207	n
null	0.207	n
null	0.037	y
null	0.006	y
null	0.119	n
null	0.003	y
null	0.014	y
null	0.121	n
null	0.207	n
null	0.03	y
null	0.144	n
null	0.005	y
null	0.161	n
null	0.116	n
null	0.207	n
null	0.064	n
null	0.041	y
null	0.104	n
null	0.079	n
null	0.207	n
null	0.207	n
null	0	y
null	0.051	n
null	0.011	y
null	0.003	y
null	0.002	y
null	0.001	y
null	0.712	n
null	0.116	n
null	0.004	y
null	0.225	n
null	0.295	n
null	0.041	y
null	0.001	y
null	0.062	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.096	n
null	0.266	n
null	0.207	n
null	0.207	n
null	0.004	y
null	0.119	n
null	0	y
null	0.266	n
null	0.071	n
null	0.207	n
null	0.266	n
null	0.207	n
null	0.003	y
null	0.207	n
null	0.266	n
null	0.071	n
null	0.073	n
null	0.395	n
null	0.073	n
null	0.266	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.163	n
null	0.064	n
null	0	y
null	0.043	y
null	0.233	n
null	0.121	n
null	0.395	n
null	0.073	n
null	0.105	n
null	0.163	n
null	0.053	n
null	0.477	n
null	0.207	n
null	0.037	y
null	0.207	n
null	0.207	n
null	0.121	n
null	0.207	n
null	0.119	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.266	n
null	0.207	n
null	0.266	n
null	0.207	n
null	0.001	y
null	0.207	n
null	0.207	n
null	0.351	n
null	0.266	n
null	0.266	n
null	0.03	y
null	0.266	n
null	0.03	y
null	0.207	n
null	0.207	n
null	0.266	n
null	0.207	n
null	0.121	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.011	y
null	0.163	n
null	0.005	y
null	0.207	n
null	0.207	n
null	0.207	n
null	0.073	n
null	0.207	n
null	0.207	n
null	0.013	y
null	0.342	n
null	0.104	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.099	n
null	0.207	n
null	0.085	n
null	0.266	n
null	0.207	n
null	0.078	n
null	0.096	n
null	0.104	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.071	n
null	0.266	n
null	0.01	y
null	0.013	y
null	0.207	n
null	0.658	n
null	0.064	n
null	0.266	n
null	0.207	n
null	0.096	n
null	0.207	n
null	0.064	n
null	0.505	n
null	0.078	n
null	0.207	n
null	0.163	n
null	0.207	n
null	0.266	n
null	0.062	n
null	0.207	n
null	0.078	n
null	0.163	n
null	0.027	y
null	0.013	y
null	0.207	n
null	0.021	y
null	0.183	n
null	0.266	n
null	0.161	n
null	0.163	n
null	0.027	y
null	0.207	n
null	0.207	n
null	0.161	n
null	0.266	n
null	0.121	n
null	0.266	n
null	0.207	n
null	0.071	n
null	0.105	n
null	0.207	n
null	0.027	y
null	0.266	n
null	0.004	y
null	0.085	n
null	0.023	y
null	0.207	n
null	0.233	n
null	0.207	n
null	0.266	n
null	0.266	n
null	0.207	n
null	0.008	y
null	0.351	n
null	0.161	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.121	n
null	0.163	n
null	0.161	n
null	0.207	n
null	0.091	n
null	0.096	n
null	0.121	n
null	0.207	n
null	0.266	n
null	0.02	y
null	0.116	n
null	0.001	y
null	0.004	y
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.266	n
null	0.03	y
null	0.351	n
null	0.121	n
null	0.073	n
null	0.207	n
null	0.207	n
null	0.085	n
null	0.266	n
null	0.029	y
null	0.002	y
null	0.207	n
null	0.207	n
null	0.001	y
null	0.2	n
null	0.051	n
null	0.014	y
null	0.207	n
null	0.183	n
null	0.266	n
null	0.207	n
null	0.096	n
null	0.028	y
null	0.119	n
null	0.053	n
null	0.073	n
null	0.042	y
null	0.005	y
null	0.111	n
null	0.163	n
null	0.207	n
null	0.071	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.183	n
null	0.119	n
null	0.071	n
null	0.006	y
null	0.01	y
null	0.207	n
null	0.013	y
null	0.161	n
null	0.161	n
null	0.207	n
null	0.207	n
null	0.062	n
null	0.207	n
null	0.207	n
null	0.044	y
null	0.207	n
null	0.104	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.203	n
null	0.161	n
null	0.163	n
null	0.207	n
null	0.266	n
null	0.01	y
null	0.161	n
null	0.266	n
null	0.105	n
null	0.071	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.161	n
null	0.207	n
null	0.085	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.163	n
null	0.207	n
null	0.013	y
null	0.207	n
null	0.078	n
null	0.203	n
null	0.2	n
null	0.207	n
null	0.096	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.161	n
null	0.013	y
null	0.028	y
null	0.037	y
null	0.105	n
null	0.207	n
null	0.207	n
null	0.351	n
null	0.207	n
null	0.436	n
null	0.266	n
null	0.266	n
null	0.161	n
null	0.266	n
null	0.023	y
null	0.207	n
null	0.266	n
null	0.395	n
null	0.163	n
null	0.207	n
null	0.266	n
null	0.207	n
null	0.119	n
null	0.067	n
null	0.183	n
null	0.005	y
null	0.01	y
null	0.006	y
null	0	y
null	0.207	n
null	0.006	y
null	0.051	n
null	0.2	n
null	0.006	y
null	0.2	n
null	0.01	y
null	0.006	y
null	0.207	n
null	0.161	n
null	0.03	y
null	0.207	n
null	0.617	n
null	0.161	n
null	0.436	n
null	0.078	n
null	0.002	y
null	0.002	y
null	0.099	n
null	0.004	y
null	0.001	y
null	0.002	y
null	0.553	n
null	0.014	y
null	0.096	n
null	0.029	y
null	0.042	y
null	0.161	n
null	0.042	y
null	0.104	n
null	0.266	n
null	0.161	n
null	0.163	n
null	0.266	n
null	0.002	y
null	0.002	y
null	0.207	n
null	0.073	n
null	0.062	n
null	0.207	n
null	0.096	n
null	0.207	n
null	0.207	n
null	0.078	n
null	0.266	n
null	0.266	n
null	0.266	n
null	0.261	n
null	0.004	y
null	0.266	n
null	0.096	n
null	0.163	n
null	0	y
null	0.196	n
null	0.266	n
null	0.266	n
null	0.096	n
null	0.207	n
null	0.351	n
null	0.002	y
null	0.096	n
null	0.023	y
null	0.017	y
null	0.163	n
null	0.002	y
null	0.092	n
null	0.505	n
null	0.266	n
null	0.163	n
null	0.161	n
null	0.207	n
null	0.013	y
null	0.266	n
null	0.03	y
null	0.266	n
null	0.266	n
null	0.295	n
null	0.266	n
null	0.163	n
null	0.002	y
null	0.266	n
null	0.266	n
null	0.505	n
null	0.395	n
null	0.207	n
null	0.104	n
null	0.266	n
null	0.266	n
null	0.163	n
null	0.183	n
null	0.157	n
null	0.266	n
null	0.031	y
null	0.342	n
null	0.266	n
null	0.266	n
null	0.266	n
null	0.266	n
null	0.207	n
null	0.266	n
null	0.207	n
null	0.037	y
null	0.266	n
null	0.207	n
null	0.436	n
null	0.266	n
null	0.212	n
null	0.266	n
null	0.029	y
null	0.014	y
null	0.266	n
null	0.266	n
null	0.104	n
null	0.266	n
null	0.266	n
null	0.037	y
null	0.207	n
null	0.023	y
null	0.011	y
null	0.163	n
null	0.105	n
null	0.233	n
null	0.207	n
null	0.266	n
null	0.266	n
null	0.161	n
null	0.505	n
null	0.163	n
null	0.096	n
null	0.266	n
null	0.062	n
null	0.071	n
null	0.013	y
null	0.073	n
null	0.207	n
null	0.266	n
null	0.037	y
null	0.207	n
null	0.477	n
null	0.163	n
null	0.207	n
null	0.062	n
null	0.207	n
null	0.161	n
null	0.207	n
null	0.163	n
null	0.295	n
null	0.161	n
null	0.207	n
null	0.063	n
null	0.037	y
null	0.004	y
null	0.023	y
null	0.001	y
null	0.183	n
null	0.161	n
null	0.351	n
null	0.023	y
null	0.266	n
null	0.266	n
null	0.351	n
null	0.266	n
null	0.028	y
null	0.351	n
null	0.266	n
null	0.562	n
null	0.023	y
null	0.161	n
null	0.436	n
null	0.266	n
null	0.161	n
null	0.266	n
null	0.266	n
null	0.023	y
null	0.096	n
null	0.207	n
null	0.013	y
null	0.062	n
null	0.266	n
null	0.233	n
null	0.111	n
null	0.207	n
null	0.104	n
null	0.099	n
null	0.266	n
null	0.207	n
null	0.266	n
null	0.295	n
null	0.121	n
null	0.105	n
null	0.163	n
null	0.105	n
null	0.266	n
null	0.078	n
null	0.013	y
null	0.196	n
null	0.041	y
null	0.266	n
null	0.104	n
null	0.023	y
null	0.021	y
null	0.266	n
null	0.266	n
null	0.064	n
null	0.023	y
null	0.207	n
null	0.096	n
null	0.207	n
null	0.042	y
null	0.266	n
null	0.071	n
null	0.207	n
null	0.104	n
null	0.121	n
null	0.266	n
null	0.266	n
null	0.015	y
null	0.266	n
null	0.004	y
null	0.058	n
null	0.266	n
null	0.161	n
null	0.203	n
null	0.266	n
null	0.266	n
null	0.096	n
null	0.266	n
null	0.266	n
null	0.002	y
null	0.161	n
null	0.207	n
null	0.451	n
null	0.027	y
null	0.105	n
null	0.266	n
null	0.037	y
null	0.002	y
null	0.028	y
null	0.161	n
null	0.161	n
null	0.505	n
null	0.163	n
null	0.266	n
null	0.266	n
null	0.266	n
null	0.451	n
null	0.2	n
null	0.266	n
null	0.266	n
null	0.073	n
null	0.266	n
null	0.266	n
null	0.096	n
null	0.351	n
null	0.266	n
null	0.261	n
null	0.163	n
null	0.266	n
null	0.105	n
null	0.266	n
null	0.023	y
null	0.092	n
null	0.266	n
null	0.161	n
null	0.207	n
null	0.037	y
null	0.002	y
null	0.207	n
null	0.021	y
null	0.02	y
null	0.207	n
null	0.266	n
null	0.183	n
null	0.207	n
null	0.02	y
null	0.037	y
null	0.266	n
null	0.266	n
null	0.351	n
null	0.395	n
null	0.023	y
null	0.078	n
null	0.161	n
null	0.051	n
null	0.266	n
null	0.004	y
null	0.266	n
null	0.013	y
null	0.351	n
null	0.078	n
null	0.002	y
null	0.037	y
null	0.104	n
null	0.003	y
null	0.078	n
null	0.017	y
null	0.207	n
null	0.207	n
null	0.096	n
null	0.207	n
null	0.351	n
null	0.207	n
null	0.105	n
null	0.266	n
null	0.105	n
null	0.207	n
null	0.008	y
null	0.099	n
null	0.266	n
null	0.161	n
null	0.351	n
null	0.096	n
null	0.161	n
null	0.266	n
null	0.105	n
null	0.266	n
null	0.015	y
null	0.078	n
null	0.207	n
null	0.266	n
null	0.266	n
null	0.104	n
null	0.05	n
null	0.161	n
null	0.002	y
null	0.105	n
null	0.005	y
null	0.266	n
null	0.161	n
null	0.121	n
null	0.078	n
null	0.013	y
null	0.266	n
null	0.028	y
null	0.119	n
null	0.096	n
null	0.105	n
null	0.342	n
null	0.161	n
null	0.207	n
null	0.295	n
null	0.091	n
null	0.099	n
null	0.161	n
null	0.505	n
null	0.351	n
null	0.207	n
null	0.477	n
null	0.183	n
null	0.051	n
null	0.116	n
null	0.207	n
null	0.266	n
null	0.023	y
null	0.436	n
null	0.351	n
null	0.163	n
null	0.051	n
null	0.105	n
null	0.207	n
null	0.005	y
null	0.196	n
null	0.004	y
null	0.062	n
null	0.395	n
null	0.004	y
null	0.2	n
null	0.004	y
null	0.161	n
null	0.351	n
null	0.096	n
null	0.044	y
null	0.046	y
null	0.266	n
null	0.266	n
null	0.02	y
null	0.196	n
null	0.266	n
null	0.351	n
null	0.266	n
null	0.436	n
null	0.161	n
null	0.207	n
null	0.266	n
null	0.196	n
null	0.436	n
null	0.078	n
null	0.104	n
null	0.051	n
null	0.003	y
null	0.163	n
null	0.207	n
null	0.233	n
null	0.266	n
null	0.042	y
null	0.207	n
null	0.436	n
null	0.261	n
null	0.028	y
null	0.207	n
null	0.021	y
null	0.023	y
null	0.105	n
null	0.096	n
null	0.161	n
null	0.161	n
null	0.436	n
null	0.295	n
null	0.023	y
null	0.104	n
null	0.266	n
null	0.046	y
null	0.342	n
null	0.351	n
null	0.196	n
null	0.261	n
null	0.351	n
null	0.021	y
null	0.007	y
null	0.347	n
null	0.236	n
null	0.241	n
null	0.061	n
null	0.236	n
null	0.005	y
null	0.003	y
null	0.003	y
null	0.02	y
null	0.588	n
null	0.042	y
null	0.062	n
null	0.092	n
null	0.163	n
null	0.196	n
null	0.196	n
null	0.02	y
null	0.161	n
null	0.196	n
null	0.161	n
null	0.245	n
null	0.163	n
null	0.196	n
null	0.196	n
null	0.196	n
null	0.163	n
null	0.212	n
null	0.196	n
null	0.196	n
null	0.009	y
null	0.196	n
null	0.196	n
null	0.067	n
null	0.196	n
null	0.161	n
null	0.002	y
null	0.196	n
null	0.009	y
null	0.105	n
null	0.245	n
null	0.295	n
null	0.196	n
null	0.196	n
null	0.436	n
null	0.196	n
null	0.036	y
null	0.196	n
null	0.196	n
null	0.196	n
null	0.163	n
null	0.436	n
null	0.196	n
null	0.105	n
null	0.163	n
null	0.062	n
null	0.196	n
null	0.003	y
null	0.163	n
null	0.436	n
null	0.295	n
null	0.104	n
