#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
null	0.750301	2.10754e-09	6.86382e-09	0.307051	N/S
null	1.2497	4.75628e-09	6.86382e-09	0.692949	N/S
null	0.750301	7.7784e-10	5.34519e-09	0.145521	N/S
null	1.2497	4.56735e-09	5.34519e-09	0.854479	N/S
null	0.750301	5.01121e-18	2.71516e-15	0.00184564	N/S
null	1.2497	2.71015e-15	2.71516e-15	0.998154	*
null	0.750301	8.65295e-10	4.22265e-09	0.204917	N/S
null	1.2497	3.35736e-09	4.22265e-09	0.795083	N/S
null	0.750301	5.69177e-11	4.29451e-10	0.132536	N/S
null	1.2497	3.72533e-10	4.29451e-10	0.867464	N/S
null	0.750301	1.44497e-11	9.93939e-11	0.145378	N/S
null	1.2497	8.49443e-11	9.93939e-11	0.854622	N/S
null	0.750301	2.28919e-12	6.18215e-11	0.037029	N/S
null	1.2497	5.95323e-11	6.18215e-11	0.962971	*
null	0.750301	6.14036e-13	1.26755e-11	0.0484426	N/S
null	1.2497	1.20615e-11	1.26755e-11	0.951557	*
null	0.750301	1.014e-15	9.47077e-14	0.0107066	N/S
null	1.2497	9.36937e-14	9.47077e-14	0.989293	*
null	0.750301	3.08904e-11	9.00132e-10	0.0343177	N/S
null	1.2497	8.69242e-10	9.00132e-10	0.965682	*
null	0.750301	2.8054e-19	3.59301e-16	0.000780793	N/S
null	1.2497	3.59021e-16	3.59301e-16	0.999219	*
null	0.750301	3.06586e-21	2.66694e-17	0.000114958	N/S
null	1.2497	2.66664e-17	2.66694e-17	0.999885	*
null	0.750301	1.25737e-07	4.94244e-07	0.254403	N/S
null	1.2497	3.68507e-07	4.94244e-07	0.745597	N/S
null	0.750301	4.96566e-18	3.8577e-15	0.00128721	N/S
null	1.2497	3.85274e-15	3.8577e-15	0.998713	*
null	0.750301	4.53852e-10	2.06687e-09	0.219584	N/S
null	1.2497	1.61302e-09	2.06687e-09	0.780416	N/S
null	0.750301	1.46953e-15	1.38301e-13	0.0106256	N/S
null	1.2497	1.36831e-13	1.38301e-13	0.989374	*
null	0.750301	2.93181e-09	1.02096e-08	0.287161	N/S
null	1.2497	7.27783e-09	1.02096e-08	0.712839	N/S
null	0.750301	2.96271e-10	2.41366e-09	0.122747	N/S
null	1.2497	2.11739e-09	2.41366e-09	0.877253	N/S
null	0.750301	3.47363e-09	1.00312e-08	0.346281	N/S
null	1.2497	6.55761e-09	1.00312e-08	0.653719	N/S
null	0.750301	8.65295e-10	4.22265e-09	0.204917	N/S
null	1.2497	3.35736e-09	4.22265e-09	0.795083	N/S
null	0.750301	2.39117e-10	1.72931e-09	0.138273	N/S
null	1.2497	1.49019e-09	1.72931e-09	0.861727	N/S
null	0.750301	2.65074e-10	1.27908e-09	0.207238	N/S
null	1.2497	1.01401e-09	1.27908e-09	0.792762	N/S
null	0.750301	9.89978e-28	1.56653e-23	6.31954e-05	N/S
null	1.2497	1.56644e-23	1.56653e-23	0.999937	*
null	0.750301	4.49857e-11	2.8137e-10	0.159881	N/S
null	1.2497	2.36384e-10	2.8137e-10	0.840119	N/S
null	0.750301	8.13549e-11	5.75663e-10	0.141324	N/S
null	1.2497	4.94308e-10	5.75663e-10	0.858676	N/S
null	0.750301	1.62515e-11	1.45355e-10	0.111805	N/S
null	1.2497	1.29104e-10	1.45355e-10	0.888195	N/S
null	0.750301	2.93181e-09	1.02096e-08	0.287161	N/S
null	1.2497	7.27783e-09	1.02096e-08	0.712839	N/S
null	0.750301	4.53852e-10	2.06687e-09	0.219584	N/S
null	1.2497	1.61302e-09	2.06687e-09	0.780416	N/S
null	0.750301	2.93181e-09	1.02096e-08	0.287161	N/S
null	1.2497	7.27783e-09	1.02096e-08	0.712839	N/S
null	0.750301	3.09487e-08	8.91949e-08	0.346978	N/S
null	1.2497	5.82462e-08	8.91949e-08	0.653022	N/S
null	0.750301	8.65295e-10	4.22265e-09	0.204917	N/S
null	1.2497	3.35736e-09	4.22265e-09	0.795083	N/S
null	0.750301	2.0465e-16	3.84956e-14	0.00531619	N/S
null	1.2497	3.8291e-14	3.84956e-14	0.994684	*
null	0.750301	2.93181e-09	1.02096e-08	0.287161	N/S
null	1.2497	7.27783e-09	1.02096e-08	0.712839	N/S
null	0.750301	8.13549e-11	5.75663e-10	0.141324	N/S
null	1.2497	4.94308e-10	5.75663e-10	0.858676	N/S
null	0.750301	7.22432e-11	4.76719e-10	0.151543	N/S
null	1.2497	4.04476e-10	4.76719e-10	0.848457	N/S
null	0.750301	1.57895e-13	7.24378e-12	0.0217974	N/S
null	1.2497	7.08588e-12	7.24378e-12	0.978203	*
null	0.750301	2.93181e-09	1.02096e-08	0.287161	N/S
null	1.2497	7.27783e-09	1.02096e-08	0.712839	N/S
null	0.750301	7.76299e-09	2.03364e-08	0.381728	N/S
null	1.2497	1.25734e-08	2.03364e-08	0.618272	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	4.8363e-10	1.80336e-09	0.268183	N/S
null	1.2497	1.31973e-09	1.80336e-09	0.731817	N/S
null	0.750301	2.42904e-12	4.10688e-11	0.0591456	N/S
null	1.2497	3.86398e-11	4.10688e-11	0.940854	N/S
null	0.750301	3.80727e-10	1.97287e-09	0.192981	N/S
null	1.2497	1.59215e-09	1.97287e-09	0.807019	N/S
null	0.750301	8.46847e-18	4.52034e-15	0.00187341	N/S
null	1.2497	4.51187e-15	4.52034e-15	0.998127	*
null	0.750301	1.53449e-08	5.3061e-08	0.289193	N/S
null	1.2497	3.77161e-08	5.3061e-08	0.710807	N/S
null	0.750301	1.29468e-09	4.18911e-09	0.309058	N/S
null	1.2497	2.89444e-09	4.18911e-09	0.690942	N/S
null	0.750301	8.06956e-12	1.59487e-10	0.0505971	N/S
null	1.2497	1.51417e-10	1.59487e-10	0.949403	N/S
null	0.750301	4.00425e-12	1.47763e-10	0.0270992	N/S
null	1.2497	1.43759e-10	1.47763e-10	0.972901	*
null	0.750301	6.0193e-06	1.30048e-05	0.462852	N/S
null	1.2497	6.9855e-06	1.30048e-05	0.537148	N/S
null	0.750301	3.68372e-10	2.2158e-09	0.166248	N/S
null	1.2497	1.84743e-09	2.2158e-09	0.833752	N/S
null	0.750301	1.24412e-13	3.59388e-12	0.0346176	N/S
null	1.2497	3.46947e-12	3.59388e-12	0.965382	*
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	7.04924e-08	1.52228e-07	0.46307	N/S
null	1.2497	8.1736e-08	1.52228e-07	0.53693	N/S
null	0.750301	9.04928e-12	1.09368e-10	0.0827418	N/S
null	1.2497	1.00318e-10	1.09368e-10	0.917258	N/S
null	0.750301	5.63738e-09	1.83375e-08	0.307424	N/S
null	1.2497	1.27001e-08	1.83375e-08	0.692576	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	1.53449e-08	5.3061e-08	0.289193	N/S
null	1.2497	3.77161e-08	5.3061e-08	0.710807	N/S
null	0.750301	8.65295e-10	4.22265e-09	0.204917	N/S
null	1.2497	3.35736e-09	4.22265e-09	0.795083	N/S
null	0.750301	2.21726e-10	1.22878e-09	0.180445	N/S
null	1.2497	1.00705e-09	1.22878e-09	0.819555	N/S
null	0.750301	2.56709e-10	1.72338e-09	0.148956	N/S
null	1.2497	1.46667e-09	1.72338e-09	0.851044	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	2.93181e-09	1.02096e-08	0.287161	N/S
null	1.2497	7.27783e-09	1.02096e-08	0.712839	N/S
null	0.750301	3.14047e-19	6.00621e-16	0.00052287	N/S
null	1.2497	6.00307e-16	6.00621e-16	0.999477	*
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	1.04355e-16	2.63176e-14	0.00396522	N/S
null	1.2497	2.62133e-14	2.63176e-14	0.996035	*
null	0.750301	3.04345e-12	6.9344e-11	0.0438891	N/S
null	1.2497	6.63005e-11	6.9344e-11	0.956111	*
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	2.64991e-09	1.42064e-08	0.186529	N/S
null	1.2497	1.15565e-08	1.42064e-08	0.813471	N/S
null	0.750301	1.54915e-11	2.16333e-10	0.0716093	N/S
null	1.2497	2.00842e-10	2.16333e-10	0.928391	N/S
null	0.750301	1.14131e-09	3.69443e-09	0.308928	N/S
null	1.2497	2.55312e-09	3.69443e-09	0.691072	N/S
null	0.750301	2.97332e-09	9.55135e-09	0.311298	N/S
null	1.2497	6.57803e-09	9.55135e-09	0.688702	N/S
null	0.750301	2.26167e-13	9.8816e-12	0.0228877	N/S
null	1.2497	9.65543e-12	9.8816e-12	0.977112	*
null	0.750301	9.62568e-15	5.18155e-13	0.0185768	N/S
null	1.2497	5.08529e-13	5.18155e-13	0.981423	*
null	0.750301	5.99681e-09	1.61555e-08	0.371194	N/S
null	1.2497	1.01587e-08	1.61555e-08	0.628806	N/S
null	0.750301	1.04441e-12	2.43841e-11	0.0428316	N/S
null	1.2497	2.33397e-11	2.43841e-11	0.957168	*
null	0.750301	6.01989e-10	4.6392e-09	0.129761	N/S
null	1.2497	4.03721e-09	4.6392e-09	0.870239	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	4.57513e-09	1.35115e-08	0.33861	N/S
null	1.2497	8.93637e-09	1.35115e-08	0.66139	N/S
null	0.750301	1.17452e-18	5.16269e-16	0.00227501	N/S
null	1.2497	5.15094e-16	5.16269e-16	0.997725	*
null	0.750301	9.81689e-10	5.59599e-09	0.175427	N/S
null	1.2497	4.6143e-09	5.59599e-09	0.824573	N/S
null	0.750301	1.43714e-17	1.79062e-14	0.000802593	N/S
null	1.2497	1.78919e-14	1.79062e-14	0.999197	*
null	0.750301	3.5444e-16	1.11974e-13	0.00316538	N/S
null	1.2497	1.1162e-13	1.11974e-13	0.996835	*
null	0.750301	2.97332e-09	9.55135e-09	0.311298	N/S
null	1.2497	6.57803e-09	9.55135e-09	0.688702	N/S
null	0.750301	7.00739e-07	1.90796e-06	0.367272	N/S
null	1.2497	1.20722e-06	1.90796e-06	0.632728	N/S
null	0.750301	3.73822e-10	1.9022e-09	0.196521	N/S
null	1.2497	1.52838e-09	1.9022e-09	0.803479	N/S
null	0.750301	1.09056e-11	1.73872e-10	0.062722	N/S
null	1.2497	1.62966e-10	1.73872e-10	0.937278	N/S
null	0.750301	2.76652e-17	1.12909e-14	0.00245023	N/S
null	1.2497	1.12632e-14	1.12909e-14	0.99755	*
null	0.750301	8.19361e-11	6.82754e-10	0.120008	N/S
null	1.2497	6.00818e-10	6.82754e-10	0.879992	N/S
null	0.750301	2.98188e-09	1.10084e-08	0.270874	N/S
null	1.2497	8.0265e-09	1.10084e-08	0.729126	N/S
null	0.750301	1.07642e-15	1.15667e-13	0.00930622	N/S
null	1.2497	1.14591e-13	1.15667e-13	0.990694	*
null	0.750301	9.97576e-15	8.27099e-13	0.0120611	N/S
null	1.2497	8.17123e-13	8.27099e-13	0.987939	*
null	0.750301	1.95502e-12	3.92272e-11	0.0498383	N/S
null	1.2497	3.72722e-11	3.92272e-11	0.950162	*
null	0.750301	1.20241e-08	4.03518e-08	0.297982	N/S
null	1.2497	2.83277e-08	4.03518e-08	0.702018	N/S
null	0.750301	2.41271e-23	6.58014e-20	0.000366666	N/S
null	1.2497	6.57773e-20	6.58014e-20	0.999633	*
null	0.750301	2.21726e-10	1.22878e-09	0.180445	N/S
null	1.2497	1.00705e-09	1.22878e-09	0.819555	N/S
null	0.750301	2.93181e-09	1.02096e-08	0.287161	N/S
null	1.2497	7.27783e-09	1.02096e-08	0.712839	N/S
null	0.750301	1.38697e-07	2.82771e-07	0.490492	N/S
null	1.2497	1.44074e-07	2.82771e-07	0.509508	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	1.58903e-10	2.96167e-09	0.0536532	N/S
null	1.2497	2.80276e-09	2.96167e-09	0.946347	N/S
null	0.750301	2.21667e-09	1.18449e-08	0.187142	N/S
null	1.2497	9.62818e-09	1.18449e-08	0.812858	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	1.29468e-09	4.18911e-09	0.309058	N/S
null	1.2497	2.89444e-09	4.18911e-09	0.690942	N/S
null	0.750301	2.01416e-13	7.4763e-12	0.0269406	N/S
null	1.2497	7.27488e-12	7.4763e-12	0.973059	*
null	0.750301	3.00128e-08	8.55401e-08	0.350863	N/S
null	1.2497	5.55273e-08	8.55401e-08	0.649137	N/S
null	0.750301	1.7044e-08	3.93171e-08	0.433501	N/S
null	1.2497	2.22731e-08	3.93171e-08	0.566499	N/S
null	0.750301	9.49817e-09	3.38432e-08	0.280652	N/S
null	1.2497	2.43451e-08	3.38432e-08	0.719348	N/S
null	0.750301	7.76299e-09	2.03364e-08	0.381728	N/S
null	1.2497	1.25734e-08	2.03364e-08	0.618272	N/S
null	0.750301	3.71799e-09	1.35292e-08	0.274811	N/S
null	1.2497	9.81126e-09	1.35292e-08	0.725189	N/S
null	0.750301	2.93181e-09	1.02096e-08	0.287161	N/S
null	1.2497	7.27783e-09	1.02096e-08	0.712839	N/S
null	0.750301	2.93181e-09	1.02096e-08	0.287161	N/S
null	1.2497	7.27783e-09	1.02096e-08	0.712839	N/S
null	0.750301	1.04698e-09	5.0975e-09	0.205391	N/S
null	1.2497	4.05052e-09	5.0975e-09	0.794609	N/S
null	0.750301	3.2107e-08	7.82479e-08	0.410323	N/S
null	1.2497	4.6141e-08	7.82479e-08	0.589677	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	9.81689e-10	5.59599e-09	0.175427	N/S
null	1.2497	4.6143e-09	5.59599e-09	0.824573	N/S
null	0.750301	6.01989e-10	4.6392e-09	0.129761	N/S
null	1.2497	4.03721e-09	4.6392e-09	0.870239	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	9.20549e-13	2.09974e-11	0.0438412	N/S
null	1.2497	2.00768e-11	2.09974e-11	0.956159	*
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	1.136e-08	3.13979e-08	0.361808	N/S
null	1.2497	2.00379e-08	3.13979e-08	0.638192	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	6.02317e-10	2.3557e-09	0.255685	N/S
null	1.2497	1.75338e-09	2.3557e-09	0.744315	N/S
null	0.750301	3.00128e-08	8.55401e-08	0.350863	N/S
null	1.2497	5.55273e-08	8.55401e-08	0.649137	N/S
null	0.750301	3.73052e-13	6.57386e-12	0.0567478	N/S
null	1.2497	6.20081e-12	6.57386e-12	0.943252	N/S
null	0.750301	1.06686e-20	8.98693e-18	0.00118713	N/S
null	1.2497	8.97627e-18	8.98693e-18	0.998813	*
null	0.750301	3.88738e-14	1.57254e-12	0.0247203	N/S
null	1.2497	1.53367e-12	1.57254e-12	0.97528	*
null	0.750301	1.38697e-07	2.82771e-07	0.490492	N/S
null	1.2497	1.44074e-07	2.82771e-07	0.509508	N/S
null	0.750301	2.05251e-25	1.17844e-21	0.000174171	N/S
null	1.2497	1.17823e-21	1.17844e-21	0.999826	*
null	0.750301	2.32574e-11	2.28555e-10	0.101758	N/S
null	1.2497	2.05298e-10	2.28555e-10	0.898242	N/S
null	0.750301	1.53574e-09	9.8351e-09	0.156149	N/S
null	1.2497	8.29936e-09	9.8351e-09	0.843851	N/S
null	0.750301	1.7044e-08	3.93171e-08	0.433501	N/S
null	1.2497	2.22731e-08	3.93171e-08	0.566499	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	5.99681e-09	1.61555e-08	0.371194	N/S
null	1.2497	1.01587e-08	1.61555e-08	0.628806	N/S
null	0.750301	3.69635e-09	1.29388e-08	0.285679	N/S
null	1.2497	9.24248e-09	1.29388e-08	0.714321	N/S
null	0.750301	2.07987e-13	6.62044e-12	0.0314159	N/S
null	1.2497	6.41246e-12	6.62044e-12	0.968584	*
null	0.750301	5.99681e-09	1.61555e-08	0.371194	N/S
null	1.2497	1.01587e-08	1.61555e-08	0.628806	N/S
null	0.750301	1.04701e-10	6.05414e-10	0.172941	N/S
null	1.2497	5.00713e-10	6.05414e-10	0.827059	N/S
null	0.750301	1.30815e-09	5.78302e-09	0.226205	N/S
null	1.2497	4.47487e-09	5.78302e-09	0.773795	N/S
null	0.750301	1.04698e-09	5.0975e-09	0.205391	N/S
null	1.2497	4.05052e-09	5.0975e-09	0.794609	N/S
null	0.750301	3.06856e-12	5.85822e-11	0.0523804	N/S
null	1.2497	5.55137e-11	5.85822e-11	0.94762	N/S
null	0.750301	9.50862e-13	2.34591e-11	0.0405327	N/S
null	1.2497	2.25082e-11	2.34591e-11	0.959467	*
null	0.750301	6.10893e-08	1.64307e-07	0.371801	N/S
null	1.2497	1.03217e-07	1.64307e-07	0.628199	N/S
null	0.750301	2.64991e-09	1.42064e-08	0.186529	N/S
null	1.2497	1.15565e-08	1.42064e-08	0.813471	N/S
null	0.750301	1.7044e-08	3.93171e-08	0.433501	N/S
null	1.2497	2.22731e-08	3.93171e-08	0.566499	N/S
null	0.750301	4.47835e-08	1.20094e-07	0.372905	N/S
null	1.2497	7.53101e-08	1.20094e-07	0.627095	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	1.67973e-10	1.3293e-09	0.126363	N/S
null	1.2497	1.16132e-09	1.3293e-09	0.873637	N/S
null	0.750301	2.97332e-09	9.55135e-09	0.311298	N/S
null	1.2497	6.57803e-09	9.55135e-09	0.688702	N/S
null	0.750301	2.3278e-12	6.65949e-11	0.0349546	N/S
null	1.2497	6.42671e-11	6.65949e-11	0.965045	*
null	0.750301	1.37914e-13	8.442e-12	0.0163367	N/S
null	1.2497	8.30409e-12	8.442e-12	0.983663	*
null	0.750301	1.4602e-07	4.16985e-07	0.350181	N/S
null	1.2497	2.70965e-07	4.16985e-07	0.649819	N/S
null	0.750301	2.43991e-10	2.04765e-09	0.119156	N/S
null	1.2497	1.80366e-09	2.04765e-09	0.880844	N/S
null	0.750301	2.58698e-12	4.68386e-11	0.0552319	N/S
null	1.2497	4.42516e-11	4.68386e-11	0.944768	N/S
null	0.750301	1.68834e-09	7.91186e-09	0.213394	N/S
null	1.2497	6.22352e-09	7.91186e-09	0.786606	N/S
null	0.750301	1.90112e-09	1.24936e-08	0.152167	N/S
null	1.2497	1.05925e-08	1.24936e-08	0.847833	N/S
null	0.750301	2.48966e-10	1.37361e-09	0.18125	N/S
null	1.2497	1.12464e-09	1.37361e-09	0.81875	N/S
null	0.750301	2.95538e-24	1.02216e-20	0.000289132	N/S
null	1.2497	1.02186e-20	1.02216e-20	0.999711	*
null	0.750301	2.65074e-10	1.27908e-09	0.207238	N/S
null	1.2497	1.01401e-09	1.27908e-09	0.792762	N/S
null	0.750301	1.047e-10	8.47689e-10	0.123513	N/S
null	1.2497	7.42989e-10	8.47689e-10	0.876487	N/S
null	0.750301	2.13648e-16	2.45771e-14	0.00869296	N/S
null	1.2497	2.43634e-14	2.45771e-14	0.991307	*
null	0.750301	1.136e-08	3.13979e-08	0.361808	N/S
null	1.2497	2.00379e-08	3.13979e-08	0.638192	N/S
null	0.750301	1.30815e-09	5.78302e-09	0.226205	N/S
null	1.2497	4.47487e-09	5.78302e-09	0.773795	N/S
null	0.750301	1.46467e-13	4.5163e-12	0.0324308	N/S
null	1.2497	4.36983e-12	4.5163e-12	0.967569	*
null	0.750301	4.53852e-10	2.06687e-09	0.219584	N/S
null	1.2497	1.61302e-09	2.06687e-09	0.780416	N/S
null	0.750301	3.12114e-11	3.44405e-10	0.090624	N/S
null	1.2497	3.13194e-10	3.44405e-10	0.909376	N/S
null	0.750301	1.7044e-08	3.93171e-08	0.433501	N/S
null	1.2497	2.22731e-08	3.93171e-08	0.566499	N/S
null	0.750301	1.51503e-11	2.77226e-10	0.0546495	N/S
null	1.2497	2.62076e-10	2.77226e-10	0.945351	N/S
null	0.750301	1.37575e-12	3.2496e-11	0.0423359	N/S
null	1.2497	3.11203e-11	3.2496e-11	0.957664	*
null	0.750301	1.23764e-09	6.29537e-09	0.196596	N/S
null	1.2497	5.05772e-09	6.29537e-09	0.803404	N/S
null	0.750301	2.37502e-15	2.01838e-13	0.011767	N/S
null	1.2497	1.99463e-13	2.01838e-13	0.988233	*
null	0.750301	2.64991e-09	1.42064e-08	0.186529	N/S
null	1.2497	1.15565e-08	1.42064e-08	0.813471	N/S
null	0.750301	4.29028e-09	1.58887e-08	0.270021	N/S
null	1.2497	1.15984e-08	1.58887e-08	0.729979	N/S
null	0.750301	1.53211e-09	7.98729e-09	0.191818	N/S
null	1.2497	6.45518e-09	7.98729e-09	0.808182	N/S
null	0.750301	2.64991e-09	1.42064e-08	0.186529	N/S
null	1.2497	1.15565e-08	1.42064e-08	0.813471	N/S
null	0.750301	1.42907e-09	7.42793e-09	0.192392	N/S
null	1.2497	5.99886e-09	7.42793e-09	0.807608	N/S
null	0.750301	9.67212e-09	2.98334e-08	0.324204	N/S
null	1.2497	2.01613e-08	2.98334e-08	0.675796	N/S
null	0.750301	2.03325e-10	1.63813e-09	0.12412	N/S
null	1.2497	1.4348e-09	1.63813e-09	0.87588	N/S
null	0.750301	1.07061e-09	6.62907e-09	0.161502	N/S
null	1.2497	5.55846e-09	6.62907e-09	0.838498	N/S
null	0.750301	1.21257e-08	3.88333e-08	0.31225	N/S
null	1.2497	2.67076e-08	3.88333e-08	0.68775	N/S
null	0.750301	2.39117e-10	1.72931e-09	0.138273	N/S
null	1.2497	1.49019e-09	1.72931e-09	0.861727	N/S
null	0.750301	1.23664e-08	3.5351e-08	0.349817	N/S
null	1.2497	2.29846e-08	3.5351e-08	0.650183	N/S
null	0.750301	9.67212e-09	2.98334e-08	0.324204	N/S
null	1.2497	2.01613e-08	2.98334e-08	0.675796	N/S
null	0.750301	5.99681e-09	1.61555e-08	0.371194	N/S
null	1.2497	1.01587e-08	1.61555e-08	0.628806	N/S
null	0.750301	1.7044e-08	3.93171e-08	0.433501	N/S
null	1.2497	2.22731e-08	3.93171e-08	0.566499	N/S
null	0.750301	6.94639e-10	2.76682e-09	0.25106	N/S
null	1.2497	2.07218e-09	2.76682e-09	0.74894	N/S
null	0.750301	1.53449e-08	5.3061e-08	0.289193	N/S
null	1.2497	3.77161e-08	5.3061e-08	0.710807	N/S
null	0.750301	3.71799e-09	1.35292e-08	0.274811	N/S
null	1.2497	9.81126e-09	1.35292e-08	0.725189	N/S
null	0.750301	5.75554e-10	2.7011e-09	0.213081	N/S
null	1.2497	2.12555e-09	2.7011e-09	0.786919	N/S
null	0.750301	1.04698e-09	5.0975e-09	0.205391	N/S
null	1.2497	4.05052e-09	5.0975e-09	0.794609	N/S
null	0.750301	4.74139e-08	1.21778e-07	0.389346	N/S
null	1.2497	7.43644e-08	1.21778e-07	0.610654	N/S
null	0.750301	2.39117e-10	1.72931e-09	0.138273	N/S
null	1.2497	1.49019e-09	1.72931e-09	0.861727	N/S
null	0.750301	8.45072e-09	2.28732e-08	0.369459	N/S
null	1.2497	1.44225e-08	2.28732e-08	0.630541	N/S
null	0.750301	2.05462e-12	5.85102e-11	0.0351156	N/S
null	1.2497	5.64556e-11	5.85102e-11	0.964884	*
null	0.750301	1.72546e-09	8.75582e-09	0.197064	N/S
null	1.2497	7.03036e-09	8.75582e-09	0.802936	N/S
null	0.750301	2.8976e-11	2.63814e-10	0.109835	N/S
null	1.2497	2.34838e-10	2.63814e-10	0.890165	N/S
null	0.750301	4.47835e-08	1.20094e-07	0.372905	N/S
null	1.2497	7.53101e-08	1.20094e-07	0.627095	N/S
null	0.750301	1.07179e-08	4.16219e-08	0.257506	N/S
null	1.2497	3.0904e-08	4.16219e-08	0.742494	N/S
null	0.750301	1.7044e-08	3.93171e-08	0.433501	N/S
null	1.2497	2.22731e-08	3.93171e-08	0.566499	N/S
null	0.750301	2.76381e-12	5.85418e-11	0.0472108	N/S
null	1.2497	5.5778e-11	5.85418e-11	0.952789	*
null	0.750301	1.92928e-09	1.79895e-08	0.107244	N/S
null	1.2497	1.60602e-08	1.79895e-08	0.892756	N/S
null	0.750301	1.90798e-16	5.47769e-14	0.00348319	N/S
null	1.2497	5.45861e-14	5.47769e-14	0.996517	*
null	0.750301	2.67545e-15	5.21543e-13	0.00512987	N/S
null	1.2497	5.18868e-13	5.21543e-13	0.99487	*
null	0.750301	1.05057e-08	3.077e-08	0.341426	N/S
null	1.2497	2.02643e-08	3.077e-08	0.658574	N/S
null	0.750301	1.07179e-08	4.16219e-08	0.257506	N/S
null	1.2497	3.0904e-08	4.16219e-08	0.742494	N/S
null	0.750301	1.05057e-08	3.077e-08	0.341426	N/S
null	1.2497	2.02643e-08	3.077e-08	0.658574	N/S
null	0.750301	1.56294e-11	3.37969e-10	0.0462452	N/S
null	1.2497	3.2234e-10	3.37969e-10	0.953755	*
null	0.750301	1.30819e-09	4.43273e-09	0.295121	N/S
null	1.2497	3.12454e-09	4.43273e-09	0.704879	N/S
null	0.750301	1.58035e-14	1.61674e-12	0.00977496	N/S
null	1.2497	1.60093e-12	1.61674e-12	0.990225	*
null	0.750301	6.1075e-10	5.55336e-09	0.109979	N/S
null	1.2497	4.94261e-09	5.55336e-09	0.890021	N/S
null	0.750301	3.59961e-14	3.93386e-12	0.00915034	N/S
null	1.2497	3.89786e-12	3.93386e-12	0.99085	*
null	0.750301	6.65553e-09	3.27084e-08	0.203481	N/S
null	1.2497	2.60529e-08	3.27084e-08	0.796519	N/S
null	0.750301	3.88931e-10	3.5205e-09	0.110476	N/S
null	1.2497	3.13157e-09	3.5205e-09	0.889524	N/S
null	0.750301	1.40723e-09	5.48791e-09	0.256424	N/S
null	1.2497	4.08068e-09	5.48791e-09	0.743576	N/S
null	0.750301	5.99681e-09	1.61555e-08	0.371194	N/S
null	1.2497	1.01587e-08	1.61555e-08	0.628806	N/S
null	0.750301	2.45117e-12	7.68235e-11	0.0319066	N/S
null	1.2497	7.43723e-11	7.68235e-11	0.968093	*
null	0.750301	1.25737e-07	4.94244e-07	0.254403	N/S
null	1.2497	3.68507e-07	4.94244e-07	0.745597	N/S
null	0.750301	2.13531e-15	1.88131e-13	0.0113501	N/S
null	1.2497	1.85995e-13	1.88131e-13	0.98865	*
null	0.750301	1.7044e-08	3.93171e-08	0.433501	N/S
null	1.2497	2.22731e-08	3.93171e-08	0.566499	N/S
null	0.750301	8.31122e-12	1.76595e-10	0.0470638	N/S
null	1.2497	1.68284e-10	1.76595e-10	0.952936	*
null	0.750301	1.23664e-08	3.5351e-08	0.349817	N/S
