#FamilyID	pvalue	Significant at 0.05
null	0.001	y
null	0.001	y
null	0.011	y
null	0.003	y
null	0.015	y
null	0.005	y
null	0	y
null	0	y
null	0.005	y
null	0.006	y
null	0	y
null	0	y
null	0.01	y
null	0.003	y
null	0	y
null	0.014	y
null	0	y
null	0	y
null	0	y
null	0	y
null	0.015	y
null	0	y
null	0.001	y
null	0.02	y
null	0	y
null	0.021	y
null	0.005	y
null	0.021	y
null	0.026	y
null	0	y
null	0.021	y
null	0.011	y
null	0.035	y
null	0.019	y
null	0	y
null	0.026	y
null	0.003	y
null	0.001	y
null	0	y
null	0	y
null	0	y
null	0.003	y
null	0	y
null	0	y
null	0.105	n
null	0	y
null	0.015	y
null	0	y
null	0.04	y
null	0.014	y
null	0.04	y
null	0.026	y
null	0.007	y
null	0.009	y
null	0	y
null	0.003	y
null	0.005	y
null	0.001	y
null	0.04	y
null	0.015	y
null	0.04	y
null	0.114	n
null	0.026	y
null	0	y
null	0.04	y
null	0.005	y
null	0.003	y
null	0	y
null	0.04	y
null	0.057	n
null	0.054	n
null	0.014	y
null	0.001	y
null	0.014	y
null	0	y
null	0.091	n
null	0.027	y
null	0.001	y
null	0.001	y
null	0.4	n
null	0.014	y
null	0	y
null	0.054	n
null	0.16	n
null	0.001	y
null	0.053	n
null	0.054	n
null	0.091	n
null	0.026	y
null	0.007	y
null	0.011	y
null	0.054	n
null	0.04	y
null	0	y
null	0.054	n
null	0	y
null	0.001	y
null	0.054	n
null	0.036	y
null	0.003	y
null	0.021	y
null	0.039	y
null	0	y
null	0	y
null	0.047	y
null	0	y
null	0.021	y
null	0.054	n
null	0.048	y
null	0	y
null	0.026	y
null	0	y
null	0	y
null	0.039	y
null	0.142	n
null	0.009	y
null	0.001	y
null	0	y
null	0.005	y
null	0.049	y
null	0	y
null	0	y
null	0	y
null	0.06	n
null	0	y
null	0.007	y
null	0.04	y
null	0.143	n
null	0.054	n
null	0.009	y
null	0.027	y
null	0.054	n
null	0.027	y
null	0	y
null	0.13	n
null	0.067	n
null	0.036	y
null	0.057	n
null	0.037	y
null	0.04	y
null	0.04	y
null	0.023	y
null	0.142	n
null	0.054	n
null	0.026	y
null	0.021	y
null	0.054	n
null	0	y
null	0.054	n
null	0.067	n
null	0.054	n
null	0.018	y
null	0.13	n
null	0	y
null	0	y
null	0	y
null	0.143	n
null	0	y
null	0.001	y
null	0.036	y
null	0.067	n
null	0.054	n
null	0.047	y
null	0.036	y
null	0	y
null	0.047	y
null	0.005	y
null	0.027	y
null	0.023	y
null	0	y
null	0	y
null	0.206	n
null	0.036	y
null	0.067	n
null	0.12	n
null	0.054	n
null	0.054	n
null	0.005	y
null	0.039	y
null	0.001	y
null	0	y
null	0.212	n
null	0.005	y
null	0	y
null	0.035	y
null	0.035	y
null	0.009	y
null	0	y
null	0.009	y
null	0.005	y
null	0	y
null	0.067	n
null	0.027	y
null	0	y
null	0.015	y
null	0.003	y
null	0.067	n
null	0.001	y
null	0	y
null	0.031	y
null	0	y
null	0.036	y
null	0.042	y
null	0.028	y
null	0.036	y
null	0.018	y
null	0.067	n
null	0.009	y
null	0.029	y
null	0.084	n
null	0.007	y
null	0.062	n
null	0.067	n
null	0.047	y
null	0.067	n
null	0.021	y
null	0.091	n
null	0.037	y
null	0.013	y
null	0.023	y
null	0.123	n
null	0.007	y
null	0.054	n
null	0	y
null	0.021	y
null	0.003	y
null	0.12	n
null	0.062	n
null	0.067	n
null	0	y
null	0.036	y
null	0	y
null	0	y
null	0.052	n
null	0.062	n
null	0.052	n
null	0.001	y
null	0.026	y
null	0	y
null	0.008	y
null	0	y
null	0.07	n
null	0.016	y
null	0.023	y
null	0.047	y
null	0	y
null	0.105	n
null	0	y
null	0.067	n
null	0	y
null	0.062	n
null	0.16	n
null	0.001	y
null	0.054	n
null	0.054	n
null	0.053	n
null	0.026	y
null	0.067	n
null	0.062	n
null	0.021	y
null	0.16	n
null	0.35	n
null	0.023	y
null	0.062	n
null	0.029	y
null	0.021	y
null	0.062	n
null	0.067	n
null	0	y
null	0.001	y
null	0.006	y
null	0.036	y
null	0	y
null	0.062	n
null	0	y
null	0.04	y
null	0.032	y
null	0.036	y
null	0.06	n
null	0.047	y
null	0.036	y
null	0.12	n
null	0.003	y
null	0.014	y
null	0.021	y
null	0.136	n
null	0	y
null	0.009	y
null	0.062	n
null	0.059	n
null	0.052	n
null	0.063	n
null	0.02	y
null	0.002	y
null	0.007	y
null	0	y
null	0.036	y
null	0.054	n
null	0.062	n
null	0.052	n
null	0.12	n
null	0.16	n
null	0.062	n
null	0.037	y
null	0.067	n
null	0.062	n
null	0.179	n
null	0.001	y
null	0.052	n
null	0.123	n
null	0	y
null	0.052	n
null	0.036	y
null	0.142	n
null	0.029	y
null	0	y
null	0.036	y
null	0.052	n
null	0.136	n
null	0.003	y
null	0.062	n
null	0.027	y
null	0.026	y
null	0.036	y
null	0.013	y
null	0.003	y
null	0.062	n
null	0.003	y
null	0.027	y
null	0.12	n
null	0.04	y
null	0.002	y
null	0.067	n
null	0.028	y
null	0.009	y
null	0.01	y
null	0.035	y
null	0.021	y
null	0	y
null	0.036	y
null	0.016	y
null	0	y
null	0.062	n
null	0.12	n
null	0	y
null	0.005	y
null	0.16	n
null	0	y
null	0.179	n
null	0.028	y
null	0.062	n
null	0.077	n
null	0.023	y
null	0.143	n
null	0.023	y
null	0.062	n
null	0	y
null	0.005	y
null	0.067	n
null	0.194	n
null	0.054	n
null	0.12	n
null	0.052	n
null	0.062	n
null	0.052	n
null	0.123	n
null	0.052	n
null	0.186	n
null	0.179	n
null	0.036	y
null	0.12	n
null	0	y
null	0.062	n
null	0.052	n
null	0.001	y
null	0.067	n
null	0.062	n
null	0.077	n
null	0.044	y
null	0.061	n
null	0.001	y
null	0.12	n
null	0.027	y
null	0.04	y
null	0.036	y
null	0.052	n
null	0.058	n
null	0.054	n
null	0.12	n
null	0.052	n
null	0.005	y
null	0.078	n
null	0.12	n
null	0	y
null	0.067	n
null	0.036	y
null	0.053	n
null	0.077	n
null	0.06	n
null	0.141	n
null	0.058	n
null	0.001	y
null	0.373	n
null	0.12	n
null	0.06	n
null	0.062	n
null	0	y
null	0.054	n
null	0.005	y
null	0.031	y
null	0	y
null	0.12	n
null	0.077	n
null	0.06	n
null	0.179	n
null	0.005	y
null	0.194	n
null	0.194	n
null	0.206	n
null	0.058	n
null	0.087	n
null	0.12	n
null	0.12	n
null	0.009	y
null	0.15	n
null	0.16	n
null	0.293	n
null	0.232	n
null	0.001	y
null	0.178	n
null	0	y
null	0.198	n
null	0	y
null	0.12	n
null	0.003	y
null	0	y
null	0.12	n
null	0.037	y
null	0.12	n
null	0.005	y
null	0.043	y
null	0.005	y
null	0.016	y
null	0.002	y
null	0.481	n
null	0.037	y
null	0.123	n
null	0.053	n
null	0.043	y
null	0	y
null	0.031	y
null	0	y
null	0.079	n
null	0.003	y
null	0.007	y
null	0.071	n
null	0.12	n
null	0.077	n
null	0.12	n
null	0.136	n
null	0.179	n
null	0.228	n
null	0	y
null	0.12	n
null	0.058	n
null	0.021	y
null	0.003	y
null	0.06	n
null	0.014	y
null	0.198	n
null	0.005	y
null	0.12	n
null	0.006	y
null	0.005	y
null	0.12	n
null	0.179	n
null	0.325	n
null	0.12	n
null	0.228	n
null	0.062	n
null	0	y
null	0.179	n
null	0.052	n
null	0.067	n
null	0.12	n
null	0.087	n
null	0.026	y
null	0.12	n
null	0.077	n
null	0.12	n
null	0.029	y
null	0.143	n
null	0.027	y
null	0.062	n
null	0.003	y
null	0.12	n
null	0	y
null	0.028	y
null	0.052	n
null	0.179	n
null	0.005	y
null	0.035	y
null	0.06	n
null	0.058	n
null	0.12	n
null	0.027	y
null	0.052	n
null	0.036	y
null	0.161	n
null	0.018	y
null	0	y
null	0.007	y
null	0.12	n
null	0.12	n
null	0.228	n
null	0.325	n
null	0.179	n
null	0.12	n
null	0.179	n
null	0.293	n
null	0.029	y
null	0.179	n
null	0.325	n
null	0.228	n
null	0.04	y
null	0.179	n
null	0.067	n
null	0	y
null	0.12	n
null	0.029	y
null	0.021	y
null	0.123	n
null	0.123	n
null	0.233	n
null	0.036	y
null	0.179	n
null	0.018	y
null	0.12	n
null	0.12	n
null	0	y
null	0.194	n
null	0.006	y
null	0.325	n
null	0.067	n
null	0.12	n
null	0.143	n
null	0.078	n
null	0.105	n
null	0.12	n
null	0.12	n
null	0.12	n
null	0.179	n
null	0.04	y
null	0.062	n
null	0.12	n
null	0.12	n
null	0.018	y
null	0.019	y
null	0.067	n
null	0.12	n
null	0.04	y
null	0	y
null	0.12	n
null	0	y
null	0.661	n
null	0.143	n
null	0.06	n
null	0.12	n
null	0.029	y
null	0.179	n
null	0.04	y
null	0.233	n
null	0.019	y
null	0.018	y
null	0.233	n
null	0.332	n
null	0.12	n
null	0.05	n
null	0.023	y
null	0.126	n
null	0.005	y
null	0.027	y
null	0.041	y
null	0.003	y
null	0.16	n
null	0.141	n
null	0.123	n
null	0.12	n
null	0.12	n
null	0.16	n
null	0	y
null	0.025	y
null	0.179	n
null	0.033	y
null	0.179	n
null	0.035	y
null	0.081	n
null	0.005	y
null	0	y
null	0.001	y
null	0	y
null	0	y
null	0.077	n
null	0.077	n
null	0.023	y
null	0.228	n
null	0.001	y
null	0.126	n
null	0.143	n
null	0.018	y
null	0.036	y
null	0.4	n
null	0.12	n
null	0.052	n
null	0.04	y
null	0.058	n
null	0.021	y
null	0.042	y
null	0.141	n
null	0.052	n
null	0.042	y
null	0.12	n
null	0.179	n
null	0.233	n
null	0.179	n
null	0.063	n
null	0	y
null	0.009	y
null	0.012	y
null	0.052	n
null	0.123	n
null	0	y
null	0.12	n
null	0.052	n
null	0.001	y
null	0.179	n
null	0.12	n
null	0.12	n
null	0.212	n
null	0.143	n
null	0.01	y
null	0.179	n
null	0.12	n
null	0.123	n
null	0.12	n
null	0.058	n
null	0.161	n
null	0.011	y
null	0.12	n
null	0.058	n
null	0.233	n
null	0.052	n
null	0.233	n
null	0.179	n
null	0.058	n
null	0.179	n
null	0.179	n
null	0.005	y
null	0.123	n
null	0.233	n
null	0.136	n
null	0.179	n
null	0.179	n
null	0.052	n
null	0.058	n
null	0.179	n
null	0.143	n
null	0.06	n
null	0.014	y
null	0.005	y
null	0.179	n
null	0.179	n
null	0.12	n
null	0.179	n
null	0	y
null	0.036	y
null	0.018	y
null	0.179	n
null	0	y
null	0.078	n
null	0.179	n
null	0.228	n
null	0.029	y
null	0.018	y
null	0.143	n
null	0.026	y
null	0.179	n
null	0.003	y
null	0.062	n
null	0.373	n
null	0.12	n
null	0.233	n
null	0.037	y
null	0.179	n
null	0.001	y
null	0.169	n
null	0.227	n
null	0.123	n
null	0.212	n
null	0.015	y
null	0.033	y
null	0.233	n
null	0.054	n
null	0.123	n
null	0.087	n
null	0.123	n
null	0.031	y
null	0.071	n
null	0	y
null	0.058	n
null	0.143	n
null	0.12	n
null	0.1	n
null	0.179	n
null	0.12	n
null	0.179	n
null	0.179	n
null	0.006	y
null	0.029	y
null	0.143	n
null	0.058	n
null	0.179	n
null	0.179	n
null	0.063	n
null	0.061	n
null	0.179	n
null	0.212	n
null	0.006	y
null	0.089	n
null	0.058	n
null	0.039	y
null	0.058	n
null	0.169	n
null	0.12	n
null	0.052	n
null	0.005	y
null	0.029	y
null	0.078	n
null	0.179	n
null	0.123	n
null	0.179	n
null	0.186	n
null	0.039	y
null	0.12	n
null	0.052	n
null	0.233	n
null	0.06	n
null	0.063	n
null	0.12	n
null	0.212	n
null	0.179	n
null	0.063	n
null	0.179	n
null	0.212	n
null	0.179	n
null	0.179	n
null	0.005	y
null	0.179	n
null	0.179	n
null	0.179	n
null	0	y
null	0.071	n
null	0.12	n
null	0.12	n
null	0.001	y
null	0.058	n
null	0.006	y
null	0.12	n
null	0.029	y
null	0.43	n
null	0.12	n
null	0.052	n
null	0.12	n
null	0.233	n
null	0.12	n
null	0.123	n
null	0.138	n
null	0.12	n
null	0.179	n
null	0.179	n
null	0.003	y
null	0.179	n
null	0.123	n
null	0.179	n
null	0.12	n
null	0.212	n
null	0.12	n
null	0.018	y
null	0.052	n
null	0.16	n
null	0.052	n
null	0	y
null	0.179	n
null	0.179	n
null	0.179	n
null	0.036	y
null	0.005	y
null	0.12	n
null	0.001	y
null	0.018	y
null	0.123	n
null	0.179	n
null	0.031	y
null	0.16	n
null	0.005	y
null	0.143	n
null	0.114	n
null	0.179	n
null	0.053	n
null	0.04	y
null	0.087	n
null	0.078	n
null	0.179	n
null	0.179	n
null	0	y
null	0.041	y
null	0.009	y
null	0.001	y
null	0	y
null	0	y
null	0.708	n
null	0.11	n
null	0.003	y
null	0.201	n
null	0.306	n
null	0.039	y
null	0	y
null	0.048	y
null	0.179	n
null	0.179	n
null	0.179	n
null	0.078	n
null	0.233	n
null	0.179	n
null	0.179	n
null	0.003	y
null	0.12	n
null	0	y
null	0.233	n
null	0.069	n
null	0.179	n
null	0.233	n
null	0.179	n
null	0.003	y
null	0.179	n
null	0.233	n
null	0.058	n
null	0.06	n
null	0.373	n
null	0.06	n
null	0.233	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.143	n
null	0.053	n
null	0	y
null	0.041	y
null	0.228	n
null	0.123	n
null	0.373	n
null	0.06	n
null	0.087	n
null	0.143	n
null	0.052	n
null	0.482	n
null	0.179	n
null	0.036	y
null	0.179	n
null	0.179	n
null	0.123	n
null	0.179	n
null	0.12	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.233	n
null	0.179	n
null	0.233	n
null	0.179	n
null	0	y
null	0.179	n
null	0.179	n
null	0.332	n
null	0.233	n
null	0.233	n
null	0.033	y
null	0.233	n
null	0.032	y
null	0.179	n
null	0.179	n
null	0.233	n
null	0.179	n
null	0.123	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.009	y
null	0.143	n
null	0.005	y
null	0.179	n
null	0.179	n
null	0.179	n
null	0.06	n
null	0.179	n
null	0.179	n
null	0.011	y
null	0.326	n
null	0.087	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.082	n
null	0.179	n
null	0.071	n
null	0.233	n
null	0.179	n
null	0.072	n
null	0.078	n
null	0.087	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.058	n
null	0.233	n
null	0.008	y
null	0.012	y
null	0.179	n
null	0.661	n
null	0.053	n
null	0.233	n
null	0.179	n
null	0.078	n
null	0.179	n
null	0.053	n
null	0.481	n
null	0.063	n
null	0.179	n
null	0.143	n
null	0.179	n
null	0.233	n
null	0.048	y
null	0.179	n
null	0.063	n
null	0.143	n
null	0.025	y
null	0.012	y
null	0.179	n
null	0.023	y
null	0.161	n
null	0.233	n
null	0.143	n
null	0.143	n
null	0.025	y
null	0.179	n
null	0.179	n
null	0.143	n
null	0.233	n
null	0.123	n
null	0.233	n
null	0.179	n
null	0.058	n
null	0.089	n
null	0.179	n
null	0.025	y
null	0.233	n
null	0.003	y
null	0.071	n
null	0.026	y
null	0.179	n
null	0.212	n
null	0.179	n
null	0.233	n
null	0.233	n
null	0.179	n
null	0.005	y
null	0.332	n
null	0.143	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.123	n
null	0.143	n
null	0.143	n
null	0.179	n
null	0.084	n
null	0.078	n
null	0.123	n
null	0.179	n
null	0.233	n
null	0.019	y
null	0.11	n
null	0	y
null	0.003	y
null	0.179	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.233	n
null	0.031	y
null	0.332	n
null	0.123	n
null	0.06	n
null	0.179	n
null	0.179	n
null	0.071	n
null	0.233	n
null	0.033	y
null	0.001	y
null	0.179	n
null	0.179	n
null	0	y
null	0.178	n
null	0.042	y
null	0.018	y
null	0.179	n
null	0.161	n
null	0.233	n
null	0.179	n
null	0.078	n
null	0.033	y
null	0.12	n
null	0.052	n
null	0.06	n
null	0.045	y
null	0.005	y
null	0.1	n
null	0.143	n
null	0.179	n
null	0.058	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.161	n
null	0.12	n
null	0.058	n
null	0.005	y
null	0.007	y
null	0.179	n
null	0.014	y
null	0.143	n
null	0.143	n
null	0.179	n
null	0.179	n
null	0.048	y
null	0.179	n
null	0.179	n
null	0.054	n
null	0.179	n
null	0.087	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.177	n
null	0.143	n
null	0.143	n
null	0.179	n
null	0.233	n
null	0.008	y
null	0.143	n
null	0.233	n
null	0.089	n
null	0.058	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.143	n
null	0.179	n
null	0.071	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.143	n
null	0.179	n
null	0.01	y
null	0.179	n
null	0.063	n
null	0.177	n
null	0.178	n
null	0.179	n
null	0.078	n
null	0.179	n
null	0.179	n
null	0.179	n
null	0.143	n
null	0.012	y
null	0.033	y
null	0.036	y
null	0.087	n
null	0.179	n
null	0.179	n
null	0.332	n
null	0.179	n
null	0.425	n
null	0.233	n
null	0.233	n
null	0.143	n
null	0.233	n
null	0.029	y
null	0.179	n
null	0.233	n
null	0.373	n
null	0.143	n
null	0.179	n
null	0.233	n
null	0.179	n
null	0.12	n
null	0.063	n
null	0.161	n
null	0.003	y
null	0.007	y
null	0.005	y
null	0	y
null	0.179	n
null	0.005	y
null	0.041	y
null	0.178	n
null	0.005	y
null	0.178	n
null	0.007	y
null	0.006	y
null	0.179	n
null	0.143	n
null	0.033	y
null	0.179	n
null	0.625	n
null	0.141	n
null	0.425	n
null	0.063	n
null	0.001	y
null	0	y
null	0.081	n
null	0.003	y
null	0	y
null	0	y
null	0.558	n
null	0.018	y
null	0.078	n
null	0.029	y
null	0.04	y
null	0.143	n
null	0.04	y
null	0.087	n
null	0.233	n
null	0.141	n
null	0.143	n
null	0.233	n
null	0.003	y
null	0.001	y
null	0.179	n
null	0.06	n
null	0.048	y
null	0.179	n
null	0.078	n
null	0.179	n
null	0.179	n
null	0.063	n
null	0.233	n
null	0.233	n
null	0.233	n
null	0.227	n
null	0.003	y
null	0.233	n
null	0.078	n
null	0.143	n
null	0	y
null	0.169	n
null	0.233	n
null	0.233	n
null	0.078	n
null	0.179	n
null	0.332	n
null	0	y
null	0.078	n
null	0.023	y
null	0.019	y
null	0.143	n
null	0.001	y
null	0.078	n
null	0.481	n
null	0.233	n
null	0.143	n
null	0.143	n
null	0.179	n
null	0.011	y
null	0.233	n
null	0.033	y
null	0.233	n
null	0.233	n
null	0.293	n
null	0.233	n
null	0.143	n
null	0	y
null	0.233	n
null	0.233	n
null	0.481	n
null	0.373	n
null	0.179	n
null	0.087	n
null	0.233	n
null	0.233	n
null	0.143	n
null	0.161	n
null	0.138	n
null	0.233	n
null	0.033	y
null	0.326	n
null	0.233	n
null	0.233	n
null	0.233	n
null	0.233	n
null	0.179	n
null	0.233	n
null	0.179	n
null	0.036	y
null	0.233	n
null	0.179	n
null	0.425	n
null	0.233	n
null	0.212	n
null	0.233	n
null	0.029	y
null	0.018	y
null	0.233	n
null	0.233	n
null	0.087	n
null	0.233	n
null	0.233	n
null	0.036	y
null	0.179	n
null	0.026	y
null	0.009	y
null	0.143	n
null	0.089	n
null	0.212	n
null	0.179	n
null	0.233	n
null	0.233	n
null	0.141	n
null	0.481	n
null	0.143	n
null	0.078	n
null	0.233	n
null	0.048	y
null	0.058	n
null	0.012	y
null	0.06	n
null	0.179	n
null	0.233	n
null	0.036	y
null	0.179	n
null	0.482	n
null	0.143	n
null	0.179	n
null	0.048	y
null	0.179	n
null	0.143	n
null	0.179	n
null	0.143	n
null	0.293	n
null	0.143	n
null	0.179	n
null	0.049	y
null	0.036	y
null	0.003	y
null	0.029	y
null	0	y
null	0.161	n
null	0.143	n
null	0.332	n
null	0.023	y
null	0.233	n
null	0.233	n
null	0.332	n
null	0.233	n
null	0.033	y
null	0.332	n
null	0.233	n
null	0.522	n
null	0.023	y
null	0.143	n
null	0.425	n
null	0.233	n
null	0.143	n
null	0.233	n
null	0.233	n
null	0.026	y
null	0.078	n
null	0.179	n
null	0.015	y
null	0.048	y
null	0.233	n
null	0.212	n
null	0.1	n
null	0.179	n
null	0.087	n
null	0.097	n
null	0.233	n
null	0.179	n
null	0.233	n
null	0.293	n
null	0.123	n
null	0.089	n
null	0.143	n
null	0.089	n
null	0.233	n
null	0.063	n
null	0.012	y
null	0.169	n
null	0.04	y
null	0.233	n
null	0.087	n
null	0.026	y
null	0.023	y
null	0.233	n
null	0.233	n
null	0.053	n
null	0.029	y
null	0.179	n
null	0.078	n
null	0.179	n
null	0.043	y
null	0.233	n
null	0.058	n
null	0.179	n
null	0.087	n
null	0.123	n
null	0.233	n
null	0.233	n
null	0.023	y
null	0.233	n
null	0.003	y
null	0.045	y
null	0.233	n
null	0.143	n
null	0.177	n
null	0.233	n
null	0.233	n
null	0.078	n
null	0.233	n
null	0.233	n
null	0	y
null	0.143	n
null	0.179	n
null	0.43	n
null	0.025	y
null	0.089	n
null	0.233	n
null	0.036	y
null	0	y
null	0.03	y
null	0.143	n
null	0.143	n
null	0.481	n
null	0.143	n
null	0.233	n
null	0.233	n
null	0.233	n
null	0.43	n
null	0.178	n
null	0.233	n
null	0.233	n
null	0.06	n
null	0.233	n
null	0.233	n
null	0.078	n
null	0.332	n
null	0.233	n
null	0.227	n
null	0.143	n
null	0.233	n
null	0.089	n
null	0.233	n
null	0.029	y
null	0.078	n
null	0.233	n
null	0.143	n
null	0.179	n
null	0.036	y
null	0.001	y
null	0.179	n
null	0.027	y
null	0.019	y
null	0.179	n
null	0.233	n
null	0.161	n
null	0.179	n
null	0.019	y
null	0.036	y
null	0.233	n
null	0.233	n
null	0.332	n
null	0.373	n
null	0.029	y
null	0.063	n
null	0.141	n
null	0.041	y
null	0.233	n
null	0.003	y
null	0.233	n
null	0.012	y
null	0.332	n
null	0.063	n
null	0	y
null	0.036	y
null	0.087	n
null	0.002	y
null	0.063	n
null	0.019	y
null	0.179	n
null	0.179	n
null	0.078	n
null	0.179	n
null	0.332	n
null	0.179	n
null	0.089	n
null	0.233	n
null	0.087	n
null	0.179	n
null	0.005	y
null	0.082	n
null	0.233	n
null	0.141	n
null	0.332	n
null	0.078	n
null	0.162	n
null	0.233	n
null	0.089	n
null	0.233	n
null	0.018	y
null	0.063	n
null	0.179	n
null	0.233	n
null	0.233	n
null	0.087	n
null	0.041	y
null	0.143	n
null	0.001	y
null	0.089	n
null	0.005	y
null	0.233	n
null	0.141	n
null	0.123	n
null	0.063	n
null	0.009	y
null	0.233	n
null	0.033	y
null	0.12	n
null	0.078	n
null	0.089	n
null	0.326	n
null	0.162	n
null	0.179	n
null	0.293	n
null	0.081	n
null	0.082	n
null	0.143	n
null	0.481	n
null	0.332	n
null	0.179	n
null	0.482	n
null	0.161	n
null	0.041	y
null	0.11	n
null	0.179	n
null	0.233	n
null	0.029	y
null	0.425	n
null	0.332	n
null	0.143	n
null	0.042	y
null	0.087	n
null	0.179	n
null	0.005	y
null	0.169	n
null	0.003	y
null	0.048	y
null	0.373	n
null	0.003	y
null	0.178	n
null	0.003	y
null	0.141	n
null	0.332	n
null	0.078	n
null	0.054	n
null	0.043	y
null	0.233	n
null	0.233	n
null	0.022	y
null	0.169	n
null	0.233	n
null	0.332	n
null	0.233	n
null	0.425	n
null	0.141	n
null	0.179	n
null	0.233	n
null	0.169	n
null	0.425	n
null	0.063	n
null	0.087	n
null	0.041	y
null	0.001	y
null	0.143	n
null	0.179	n
null	0.212	n
null	0.233	n
null	0.04	y
null	0.179	n
null	0.425	n
null	0.227	n
null	0.026	y
null	0.179	n
null	0.027	y
null	0.023	y
null	0.089	n
null	0.078	n
null	0.141	n
null	0.143	n
null	0.425	n
null	0.293	n
null	0.029	y
null	0.087	n
null	0.233	n
null	0.043	y
null	0.326	n
null	0.332	n
null	0.169	n
null	0.227	n
null	0.332	n
null	0.027	y
null	0.007	y
null	0.339	n
null	0.238	n
null	0.206	n
null	0.048	y
null	0.238	n
null	0.003	y
null	0.003	y
null	0.003	y
null	0.018	y
null	0.544	n
null	0.04	y
null	0.048	y
null	0.078	n
null	0.143	n
null	0.198	n
null	0.198	n
null	0.022	y
null	0.141	n
null	0.198	n
null	0.141	n
null	0.232	n
null	0.143	n
null	0.198	n
null	0.198	n
null	0.198	n
null	0.143	n
null	0.212	n
null	0.198	n
null	0.198	n
null	0.011	y
null	0.198	n
null	0.198	n
null	0.059	n
null	0.198	n
null	0.141	n
null	0.001	y
null	0.198	n
null	0.011	y
null	0.089	n
null	0.232	n
null	0.293	n
null	0.198	n
null	0.198	n
null	0.425	n
null	0.198	n
null	0.042	y
null	0.198	n
null	0.198	n
null	0.198	n
null	0.143	n
null	0.425	n
null	0.198	n
null	0.089	n
null	0.143	n
null	0.048	y
null	0.169	n
null	0.001	y
null	0.143	n
null	0.425	n
null	0.293	n
null	0.087	n
null	0.198	n
null	0.033	y
null	0.042	y
null	0.198	n
null	0.198	n
null	0.143	n
null	0.045	y
null	0.141	n
null	0.198	n
null	0.04	y
null	0.332	n
null	0.482	n
null	0.089	n
null	0.143	n
null	0.043	y
null	0.198	n
null	0.141	n
null	0.198	n
null	0.198	n
null	0.036	y
null	0.048	y
null	0.078	n
null	0.179	n
