Family ID	0.548097	0.720392	0.846561	0.966427	1.09715	1.26319	1.55818	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
null	1.35755e-06	1.68616e-06	1.84431e-06	1.93827e-06	1.98894e-06	1.99286e-06	1.89052e-06	
