#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
null	0.750306	3.21082e-15	1.05033e-13	0.0305696	N/S
null	1.24969	1.01822e-13	1.05033e-13	0.96943	*
null	0.750306	6.37055e-07	1.63454e-06	0.389746	N/S
null	1.24969	9.97486e-07	1.63454e-06	0.610254	N/S
null	0.750306	2.9997e-38	7.94424e-32	3.77595e-07	N/S
null	1.24969	7.94423e-32	7.94424e-32	1	*
null	0.750306	1.42847e-13	3.69952e-12	0.0386124	N/S
null	1.24969	3.55667e-12	3.69952e-12	0.961388	*
null	0.750306	4.59544e-18	1.33581e-15	0.00344019	N/S
null	1.24969	1.33121e-15	1.33581e-15	0.99656	*
null	0.750306	1.30021e-11	8.29428e-11	0.15676	N/S
null	1.24969	6.99407e-11	8.29428e-11	0.84324	N/S
null	0.750306	6.07831e-13	4.4302e-11	0.0137202	N/S
null	1.24969	4.36942e-11	4.4302e-11	0.98628	*
null	0.750306	6.3621e-21	2.4312e-17	0.000261686	N/S
null	1.24969	2.43056e-17	2.4312e-17	0.999738	*
null	0.750306	3.0268e-26	1.2622e-21	2.39804e-05	N/S
null	1.24969	1.26217e-21	1.2622e-21	0.999976	*
null	0.750306	8.56454e-19	4.51832e-16	0.00189551	N/S
null	1.24969	4.50976e-16	4.51832e-16	0.998104	*
null	0.750306	1.80033e-23	2.27288e-19	7.92094e-05	N/S
null	1.24969	2.2727e-19	2.27288e-19	0.999921	*
null	0.750306	6.01931e-06	1.30048e-05	0.462853	N/S
null	1.24969	6.98551e-06	1.30048e-05	0.537147	N/S
null	0.750306	7.27421e-16	3.87315e-13	0.00187811	N/S
null	1.24969	3.86588e-13	3.87315e-13	0.998122	*
null	0.750306	6.49987e-13	8.29918e-12	0.0783195	N/S
null	1.24969	7.64919e-12	8.29918e-12	0.921681	N/S
null	0.750306	4.53317e-18	2.32983e-15	0.00194571	N/S
null	1.24969	2.3253e-15	2.32983e-15	0.998054	*
null	0.750306	9.27148e-13	1.77443e-11	0.0522506	N/S
null	1.24969	1.68171e-11	1.77443e-11	0.947749	N/S
null	0.750306	1.27551e-14	9.4914e-13	0.0134386	N/S
null	1.24969	9.36385e-13	9.4914e-13	0.986561	*
null	0.750306	6.83892e-23	3.88008e-19	0.000176257	N/S
null	1.24969	3.8794e-19	3.88008e-19	0.999824	*
null	0.750306	3.72131e-38	7.1121e-32	5.23236e-07	N/S
null	1.24969	7.11209e-32	7.1121e-32	0.999999	*
null	0.750306	1.6892e-18	6.12137e-16	0.00275952	N/S
null	1.24969	6.10448e-16	6.12137e-16	0.99724	*
null	0.750306	8.01172e-12	5.01792e-11	0.159662	N/S
null	1.24969	4.21675e-11	5.01792e-11	0.840338	N/S
null	0.750306	1.81986e-12	3.58592e-11	0.0507502	N/S
null	1.24969	3.40393e-11	3.58592e-11	0.94925	N/S
null	0.750306	1.11978e-13	3.46859e-12	0.0322834	N/S
null	1.24969	3.35661e-12	3.46859e-12	0.967717	*
null	0.750306	2.20516e-26	1.9798e-21	1.11383e-05	N/S
null	1.24969	1.97978e-21	1.9798e-21	0.999989	*
null	0.750306	1.46109e-11	1.01113e-10	0.144501	N/S
null	1.24969	8.65018e-11	1.01113e-10	0.855499	N/S
null	0.750306	5.75521e-27	4.47196e-22	1.28696e-05	N/S
null	1.24969	4.4719e-22	4.47196e-22	0.999987	*
null	0.750306	7.32924e-12	9.25727e-11	0.0791728	N/S
null	1.24969	8.52435e-11	9.25727e-11	0.920827	N/S
null	0.750306	1.94175e-26	3.27379e-22	5.9312e-05	N/S
null	1.24969	3.2736e-22	3.27379e-22	0.999941	*
null	0.750306	1.92667e-11	3.82309e-10	0.0503957	N/S
null	1.24969	3.63042e-10	3.82309e-10	0.949604	N/S
null	0.750306	5.43258e-11	3.57374e-10	0.152014	N/S
null	1.24969	3.03048e-10	3.57374e-10	0.847986	N/S
null	0.750306	2.58586e-12	3.23705e-11	0.0798833	N/S
null	1.24969	2.97846e-11	3.23705e-11	0.920117	N/S
null	0.750306	1.92616e-14	4.50103e-13	0.0427938	N/S
null	1.24969	4.30841e-13	4.50103e-13	0.957206	*
null	0.750306	8.99441e-24	1.26166e-19	7.12904e-05	N/S
null	1.24969	1.26157e-19	1.26166e-19	0.999929	*
null	0.750306	3.84027e-11	2.09462e-10	0.18334	N/S
null	1.24969	1.71059e-10	2.09462e-10	0.81666	N/S
null	0.750306	1.91469e-11	1.28866e-10	0.14858	N/S
null	1.24969	1.09719e-10	1.28866e-10	0.85142	N/S
null	0.750306	1.29486e-11	1.08715e-10	0.119106	N/S
null	1.24969	9.57664e-11	1.08715e-10	0.880894	N/S
null	0.750306	2.86845e-11	1.51217e-10	0.189692	N/S
null	1.24969	1.22532e-10	1.51217e-10	0.810308	N/S
null	0.750306	1.24184e-11	2.80327e-10	0.0442995	N/S
null	1.24969	2.67909e-10	2.80327e-10	0.9557	*
null	0.750306	3.28091e-14	1.33331e-12	0.0246071	N/S
null	1.24969	1.3005e-12	1.33331e-12	0.975393	*
null	0.750306	3.77022e-14	1.00401e-12	0.0375518	N/S
null	1.24969	9.66303e-13	1.00401e-12	0.962448	*
null	0.750306	1.09804e-07	3.89127e-07	0.282179	N/S
null	1.24969	2.79323e-07	3.89127e-07	0.717821	N/S
null	0.750306	1.11091e-34	4.27246e-29	2.60017e-06	N/S
null	1.24969	4.27245e-29	4.27246e-29	0.999997	*
null	0.750306	8.17577e-12	6.55261e-11	0.124771	N/S
null	1.24969	5.73503e-11	6.55261e-11	0.875229	N/S
null	0.750306	3.4052e-11	2.49291e-10	0.136595	N/S
null	1.24969	2.15239e-10	2.49291e-10	0.863405	N/S
null	0.750306	1.51095e-32	3.14058e-27	4.81105e-06	N/S
null	1.24969	3.14057e-27	3.14058e-27	0.999995	*
null	0.750306	1.26588e-10	5.62811e-10	0.224921	N/S
null	1.24969	4.36222e-10	5.62811e-10	0.775079	N/S
null	0.750306	1.53709e-24	7.59277e-20	2.02442e-05	N/S
null	1.24969	7.59262e-20	7.59277e-20	0.99998	*
null	0.750306	4.46945e-18	1.98196e-15	0.00225507	N/S
null	1.24969	1.97749e-15	1.98196e-15	0.997745	*
null	0.750306	1.40709e-10	2.42117e-09	0.058116	N/S
null	1.24969	2.28047e-09	2.42117e-09	0.941884	N/S
null	0.750306	3.26994e-24	6.91409e-20	4.72939e-05	N/S
null	1.24969	6.91377e-20	6.91409e-20	0.999953	*
null	0.750306	3.84027e-11	2.09462e-10	0.18334	N/S
null	1.24969	1.71059e-10	2.09462e-10	0.81666	N/S
null	0.750306	2.06174e-10	9.73817e-10	0.211717	N/S
null	1.24969	7.67643e-10	9.73817e-10	0.788283	N/S
null	0.750306	5.63327e-13	1.58902e-11	0.0354513	N/S
null	1.24969	1.53268e-11	1.58902e-11	0.964549	*
null	0.750306	1.69949e-14	5.91827e-13	0.028716	N/S
null	1.24969	5.74832e-13	5.91827e-13	0.971284	*
null	0.750306	4.60535e-12	5.50973e-11	0.0835858	N/S
