Family ID	0.750306	1.24969	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
null	6.01931e-06	6.98551e-06	
