Family ID	0.666053	0.972501	1.36145	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
null	3.72587e-06	4.53041e-06	4.59951e-06	
