#FamilyID	pvalue	Significant at 0.05
null	0.009	y
null	0.037	y
null	0.001	y
null	0.002	y
null	0.009	y
null	0.003	y
null	0.015	y
null	0.005	y
null	0	y
null	0	y
null	0.005	y
null	0.006	y
null	0	y
null	0	y
null	0.009	y
null	0.002	y
null	0	y
null	0.011	y
null	0	y
null	0	y
null	0	y
null	0	y
null	0.015	y
null	0	y
null	0.001	y
null	0.018	y
null	0	y
null	0.018	y
null	0.005	y
null	0.019	y
null	0.022	y
null	0.001	y
null	0.018	y
null	0.009	y
null	0.03	y
null	0.018	y
null	0	y
null	0.022	y
null	0.003	y
null	0.002	y
null	0	y
null	0	y
null	0	y
null	0.003	y
null	0	y
null	0	y
null	0.124	n
null	0	y
null	0.015	y
null	0	y
null	0.037	y
null	0.011	y
null	0.039	y
null	0.022	y
null	0.006	y
null	0.008	y
null	0	y
null	0.002	y
null	0.003	y
null	0.002	y
null	0.037	y
null	0.015	y
null	0.037	y
null	0.111	n
null	0.022	y
null	0	y
null	0.037	y
null	0.003	y
null	0.003	y
null	0	y
null	0.037	y
null	0.059	n
null	0.057	n
null	0.011	y
null	0.001	y
null	0.013	y
null	0	y
null	0.089	n
null	0.023	y
null	0.002	y
null	0.001	y
null	0.407	n
null	0.011	y
null	0	y
null	0.057	n
null	0.149	n
null	0.002	y
null	0.055	n
null	0.057	n
null	0.089	n
null	0.022	y
null	0.005	y
null	0.009	y
null	0.057	n
null	0.037	y
null	0	y
null	0.057	n
null	0	y
null	0.001	y
null	0.057	n
null	0.033	y
null	0.002	y
null	0.019	y
null	0.035	y
null	0	y
null	0	y
null	0.043	y
null	0	y
null	0.018	y
null	0.057	n
null	0.045	y
null	0	y
null	0.021	y
null	0	y
null	0	y
null	0.035	y
null	0.17	n
null	0.007	y
null	0.002	y
null	0	y
null	0.003	y
null	0.041	y
null	0	y
null	0	y
null	0	y
null	0.065	n
null	0	y
null	0.005	y
null	0.037	y
null	0.145	n
null	0.057	n
null	0.007	y
null	0.025	y
null	0.057	n
null	0.023	y
null	0	y
null	0.12	n
null	0.07	n
null	0.04	y
null	0.059	n
null	0.033	y
null	0.037	y
null	0.037	y
null	0.021	y
null	0.136	n
null	0.057	n
null	0.021	y
null	0.018	y
null	0.057	n
null	0	y
null	0.057	n
null	0.07	n
null	0.057	n
null	0.017	y
null	0.12	n
null	0	y
null	0	y
null	0	y
null	0.145	n
null	0	y
null	0.002	y
null	0.033	y
null	0.07	n
null	0.057	n
null	0.043	y
null	0.033	y
null	0	y
null	0.043	y
null	0.003	y
null	0.023	y
null	0.021	y
null	0	y
null	0	y
null	0.193	n
null	0.033	y
null	0.07	n
null	0.112	n
null	0.057	n
null	0.057	n
null	0.003	y
null	0.035	y
null	0.001	y
null	0	y
null	0.204	n
null	0.004	y
null	0	y
null	0.033	y
null	0.032	y
null	0.007	y
null	0	y
null	0.008	y
null	0.005	y
null	0	y
null	0.07	n
null	0.023	y
null	0	y
null	0.015	y
null	0.002	y
null	0.07	n
null	0.002	y
null	0	y
null	0.025	y
null	0	y
null	0.033	y
null	0.041	y
null	0.024	y
null	0.033	y
null	0.016	y
null	0.071	n
null	0.007	y
null	0.023	y
null	0.082	n
null	0.006	y
null	0.066	n
null	0.071	n
null	0.043	y
null	0.07	n
null	0.018	y
null	0.089	n
null	0.033	y
null	0.01	y
null	0.021	y
null	0.116	n
null	0.006	y
null	0.057	n
null	0.001	y
null	0.022	y
null	0.002	y
null	0.112	n
null	0.066	n
null	0.07	n
null	0.001	y
null	0.033	y
null	0	y
null	0	y
null	0.049	y
null	0.066	n
null	0.049	y
null	0.001	y
null	0.021	y
null	0	y
null	0.007	y
null	0	y
null	0.073	n
null	0.015	y
null	0.021	y
null	0.043	y
null	0	y
null	0.124	n
null	0	y
null	0.07	n
null	0.001	y
null	0.066	n
null	0.149	n
null	0.002	y
null	0.057	n
null	0.057	n
null	0.055	n
null	0.021	y
null	0.07	n
null	0.066	n
null	0.019	y
null	0.149	n
null	0.35	n
null	0.021	y
null	0.066	n
null	0.025	y
null	0.02	y
null	0.066	n
null	0.07	n
null	0	y
null	0.002	y
null	0.006	y
null	0.033	y
null	0	y
null	0.066	n
null	0	y
null	0.039	y
null	0.027	y
null	0.033	y
null	0.065	n
null	0.043	y
null	0.033	y
null	0.112	n
null	0.003	y
null	0.014	y
null	0.02	y
null	0.124	n
null	0.001	y
null	0.007	y
null	0.066	n
null	0.062	n
null	0.049	y
null	0.067	n
null	0.018	y
null	0.002	y
null	0.008	y
null	0	y
null	0.033	y
null	0.057	n
null	0.066	n
null	0.049	y
null	0.112	n
null	0.149	n
null	0.066	n
null	0.033	y
null	0.07	n
null	0.066	n
null	0.175	n
null	0.001	y
null	0.049	y
null	0.116	n
null	0	y
null	0.049	y
null	0.033	y
null	0.17	n
null	0.025	y
null	0	y
null	0.033	y
null	0.049	y
null	0.124	n
null	0.003	y
null	0.066	n
null	0.023	y
null	0.021	y
null	0.033	y
null	0.01	y
null	0.003	y
null	0.066	n
null	0.002	y
null	0.023	y
null	0.112	n
null	0.039	y
null	0.002	y
null	0.071	n
null	0.023	y
null	0.007	y
null	0.009	y
null	0.032	y
null	0.018	y
null	0	y
null	0.033	y
null	0.015	y
null	0	y
null	0.066	n
null	0.112	n
null	0	y
null	0.003	y
null	0.149	n
null	0	y
null	0.175	n
null	0.024	y
null	0.066	n
null	0.078	n
null	0.018	y
null	0.166	n
null	0.021	y
null	0.066	n
null	0	y
null	0.003	y
null	0.07	n
null	0.181	n
null	0.057	n
null	0.112	n
null	0.049	y
null	0.066	n
null	0.049	y
null	0.116	n
null	0.049	y
null	0.193	n
null	0.175	n
null	0.033	y
null	0.112	n
null	0	y
null	0.066	n
null	0.049	y
null	0.001	y
null	0.07	n
null	0.066	n
null	0.078	n
null	0.043	y
null	0.065	n
null	0.002	y
null	0.112	n
null	0.023	y
null	0.039	y
null	0.033	y
null	0.049	y
null	0.064	n
null	0.057	n
null	0.112	n
null	0.049	y
null	0.003	y
null	0.079	n
null	0.112	n
null	0	y
null	0.07	n
null	0.033	y
null	0.056	n
null	0.078	n
null	0.065	n
null	0.161	n
null	0.064	n
null	0.002	y
null	0.367	n
null	0.112	n
null	0.064	n
null	0.066	n
null	0	y
null	0.057	n
null	0.005	y
null	0.034	y
null	0	y
null	0.112	n
null	0.078	n
null	0.065	n
null	0.175	n
null	0.003	y
null	0.181	n
null	0.181	n
null	0.193	n
null	0.064	n
null	0.085	n
null	0.112	n
null	0.112	n
null	0.008	y
null	0.142	n
null	0.149	n
null	0.285	n
null	0.219	n
null	0.002	y
null	0.169	n
null	0	y
null	0.182	n
null	0.001	y
null	0.112	n
null	0.002	y
null	0	y
null	0.112	n
null	0.033	y
null	0.112	n
null	0.005	y
null	0.045	y
null	0.005	y
null	0.016	y
null	0.002	y
null	0.482	n
null	0.033	y
null	0.116	n
null	0.056	n
null	0.045	y
null	0	y
null	0.033	y
null	0	y
null	0.08	n
null	0.003	y
null	0.006	y
null	0.078	n
null	0.112	n
null	0.078	n
null	0.112	n
null	0.124	n
null	0.175	n
null	0.212	n
null	0	y
null	0.112	n
null	0.064	n
null	0.022	y
null	0.003	y
null	0.064	n
null	0.013	y
null	0.182	n
null	0.003	y
null	0.112	n
null	0.005	y
null	0.004	y
null	0.112	n
null	0.175	n
null	0.304	n
null	0.112	n
null	0.212	n
null	0.066	n
null	0	y
null	0.175	n
null	0.049	y
null	0.07	n
null	0.112	n
null	0.089	n
null	0.025	y
null	0.112	n
null	0.078	n
null	0.112	n
null	0.025	y
null	0.145	n
null	0.025	y
null	0.066	n
null	0.002	y
null	0.112	n
null	0	y
null	0.024	y
null	0.049	y
null	0.175	n
null	0.003	y
null	0.032	y
null	0.064	n
null	0.064	n
null	0.112	n
null	0.025	y
null	0.049	y
null	0.033	y
null	0.164	n
null	0.017	y
null	0.001	y
null	0.005	y
null	0.112	n
null	0.112	n
null	0.212	n
null	0.304	n
null	0.175	n
null	0.112	n
null	0.175	n
null	0.285	n
null	0.025	y
null	0.175	n
null	0.304	n
null	0.212	n
null	0.039	y
null	0.175	n
null	0.07	n
null	0	y
null	0.112	n
null	0.025	y
null	0.022	y
null	0.116	n
null	0.116	n
null	0.229	n
null	0.04	y
null	0.175	n
null	0.016	y
null	0.112	n
null	0.112	n
null	0	y
null	0.181	n
null	0.005	y
null	0.304	n
null	0.07	n
null	0.112	n
null	0.145	n
null	0.084	n
null	0.123	n
null	0.112	n
null	0.112	n
null	0.112	n
null	0.175	n
null	0.039	y
null	0.066	n
null	0.112	n
null	0.112	n
null	0.017	y
null	0.018	y
null	0.07	n
null	0.112	n
null	0.039	y
null	0.001	y
null	0.112	n
null	0	y
null	0.635	n
null	0.166	n
null	0.065	n
null	0.112	n
null	0.025	y
null	0.175	n
null	0.039	y
null	0.229	n
null	0.018	y
null	0.016	y
null	0.229	n
null	0.327	n
null	0.112	n
null	0.054	n
null	0.024	y
null	0.119	n
null	0.004	y
null	0.025	y
null	0.045	y
null	0.003	y
null	0.149	n
null	0.161	n
null	0.116	n
null	0.112	n
null	0.112	n
null	0.149	n
null	0	y
null	0.029	y
null	0.175	n
null	0.035	y
null	0.175	n
null	0.032	y
null	0.104	n
null	0.003	y
null	0	y
null	0.002	y
null	0	y
null	0	y
null	0.078	n
null	0.078	n
null	0.025	y
null	0.212	n
null	0.001	y
null	0.119	n
null	0.147	n
null	0.017	y
null	0.039	y
null	0.407	n
null	0.112	n
null	0.049	y
null	0.038	y
null	0.064	n
null	0.022	y
null	0.041	y
null	0.161	n
null	0.049	y
null	0.047	y
null	0.112	n
null	0.175	n
null	0.229	n
null	0.175	n
null	0.067	n
null	0	y
null	0.008	y
null	0.013	y
null	0.049	y
null	0.116	n
null	0	y
null	0.112	n
null	0.049	y
null	0.002	y
null	0.175	n
null	0.112	n
null	0.112	n
null	0.204	n
null	0.145	n
null	0.012	y
null	0.175	n
null	0.112	n
null	0.116	n
null	0.112	n
null	0.064	n
null	0.164	n
null	0.01	y
null	0.112	n
null	0.064	n
null	0.229	n
null	0.049	y
null	0.229	n
null	0.175	n
null	0.064	n
null	0.175	n
null	0.175	n
null	0.005	y
null	0.116	n
null	0.229	n
null	0.124	n
null	0.175	n
null	0.175	n
null	0.049	y
null	0.064	n
null	0.175	n
null	0.145	n
null	0.065	n
null	0.014	y
null	0.003	y
null	0.175	n
null	0.175	n
null	0.112	n
null	0.175	n
null	0	y
null	0.04	y
null	0.016	y
null	0.175	n
null	0	y
null	0.084	n
null	0.175	n
null	0.212	n
null	0.025	y
null	0.016	y
null	0.145	n
null	0.025	y
null	0.175	n
null	0.003	y
null	0.066	n
null	0.367	n
null	0.112	n
null	0.229	n
null	0.033	y
null	0.175	n
null	0.001	y
null	0.176	n
null	0.225	n
null	0.116	n
null	0.204	n
null	0.015	y
null	0.035	y
null	0.229	n
null	0.057	n
null	0.116	n
null	0.089	n
null	0.116	n
null	0.034	y
null	0.078	n
null	0	y
null	0.064	n
null	0.145	n
null	0.112	n
null	0.098	n
null	0.175	n
null	0.112	n
null	0.175	n
null	0.175	n
null	0.006	y
null	0.025	y
null	0.145	n
null	0.064	n
null	0.175	n
null	0.175	n
null	0.069	n
null	0.065	n
null	0.175	n
null	0.204	n
null	0.004	y
null	0.091	n
null	0.064	n
null	0.036	y
null	0.064	n
null	0.176	n
null	0.112	n
null	0.049	y
null	0.003	y
null	0.025	y
null	0.084	n
null	0.175	n
null	0.116	n
null	0.175	n
null	0.185	n
null	0.036	y
null	0.112	n
null	0.049	y
null	0.229	n
null	0.064	n
null	0.069	n
null	0.112	n
null	0.204	n
null	0.175	n
null	0.069	n
null	0.175	n
null	0.204	n
null	0.175	n
null	0.175	n
null	0.005	y
null	0.175	n
null	0.175	n
null	0.175	n
null	0	y
null	0.078	n
null	0.112	n
null	0.112	n
null	0.001	y
null	0.064	n
null	0.005	y
null	0.112	n
null	0.025	y
null	0.416	n
null	0.112	n
null	0.049	y
null	0.112	n
null	0.229	n
null	0.112	n
null	0.116	n
null	0.155	n
null	0.112	n
null	0.175	n
null	0.175	n
null	0.002	y
null	0.175	n
null	0.116	n
null	0.175	n
null	0.112	n
null	0.204	n
null	0.112	n
null	0.016	y
null	0.049	y
null	0.149	n
null	0.049	y
null	0	y
null	0.175	n
null	0.175	n
null	0.175	n
null	0.04	y
null	0.004	y
null	0.112	n
null	0.002	y
null	0.016	y
null	0.116	n
null	0.175	n
null	0.034	y
null	0.149	n
null	0.003	y
null	0.145	n
null	0.111	n
null	0.175	n
null	0.056	n
null	0.039	y
null	0.089	n
null	0.079	n
null	0.175	n
null	0.175	n
null	0	y
null	0.047	y
null	0.007	y
null	0.002	y
null	0	y
null	0	y
null	0.7	n
null	0.109	n
null	0.002	y
null	0.199	n
null	0.287	n
null	0.045	y
null	0	y
null	0.054	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.084	n
null	0.229	n
null	0.175	n
null	0.175	n
null	0.003	y
null	0.112	n
null	0	y
null	0.229	n
null	0.077	n
null	0.175	n
null	0.229	n
null	0.175	n
null	0.003	y
null	0.175	n
null	0.229	n
null	0.064	n
null	0.064	n
null	0.367	n
null	0.064	n
null	0.229	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.166	n
null	0.056	n
null	0	y
null	0.045	y
null	0.212	n
null	0.116	n
null	0.367	n
null	0.064	n
null	0.089	n
null	0.166	n
null	0.049	y
null	0.492	n
null	0.175	n
null	0.04	y
null	0.175	n
null	0.175	n
null	0.116	n
null	0.175	n
null	0.112	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.229	n
null	0.175	n
null	0.229	n
null	0.175	n
null	0	y
null	0.175	n
null	0.175	n
null	0.327	n
null	0.229	n
null	0.229	n
null	0.035	y
null	0.229	n
null	0.035	y
null	0.175	n
null	0.175	n
null	0.229	n
null	0.175	n
null	0.116	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.008	y
null	0.166	n
null	0.003	y
null	0.175	n
null	0.175	n
null	0.175	n
null	0.064	n
null	0.175	n
null	0.175	n
null	0.01	y
null	0.312	n
null	0.089	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.085	n
null	0.175	n
null	0.078	n
null	0.229	n
null	0.175	n
null	0.085	n
null	0.084	n
null	0.089	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.064	n
null	0.229	n
null	0.007	y
null	0.013	y
null	0.175	n
null	0.635	n
null	0.056	n
null	0.229	n
null	0.175	n
null	0.084	n
null	0.175	n
null	0.056	n
null	0.482	n
null	0.069	n
null	0.175	n
null	0.166	n
null	0.175	n
null	0.229	n
null	0.054	n
null	0.175	n
null	0.069	n
null	0.166	n
null	0.027	y
null	0.013	y
null	0.175	n
null	0.025	y
null	0.164	n
null	0.229	n
null	0.145	n
null	0.166	n
null	0.027	y
null	0.175	n
null	0.175	n
null	0.145	n
null	0.229	n
null	0.116	n
null	0.229	n
null	0.175	n
null	0.064	n
null	0.091	n
null	0.175	n
null	0.027	y
null	0.229	n
null	0.003	y
null	0.078	n
null	0.025	y
null	0.175	n
null	0.204	n
null	0.175	n
null	0.229	n
null	0.229	n
null	0.175	n
null	0.005	y
null	0.327	n
null	0.145	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.116	n
null	0.166	n
null	0.145	n
null	0.175	n
null	0.083	n
null	0.084	n
null	0.116	n
null	0.175	n
null	0.229	n
null	0.017	y
null	0.106	n
null	0	y
null	0.002	y
null	0.175	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.229	n
null	0.034	y
null	0.327	n
null	0.116	n
null	0.064	n
null	0.175	n
null	0.175	n
null	0.078	n
null	0.229	n
null	0.031	y
null	0.001	y
null	0.175	n
null	0.175	n
null	0	y
null	0.169	n
null	0.047	y
null	0.016	y
null	0.175	n
null	0.164	n
null	0.229	n
null	0.175	n
null	0.084	n
null	0.03	y
null	0.112	n
null	0.049	y
null	0.064	n
null	0.047	y
null	0.004	y
null	0.098	n
null	0.166	n
null	0.175	n
null	0.064	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.164	n
null	0.112	n
null	0.064	n
null	0.004	y
null	0.005	y
null	0.175	n
null	0.013	y
null	0.145	n
null	0.145	n
null	0.175	n
null	0.175	n
null	0.054	n
null	0.175	n
null	0.175	n
null	0.054	n
null	0.175	n
null	0.089	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.172	n
null	0.145	n
null	0.166	n
null	0.175	n
null	0.229	n
null	0.007	y
null	0.145	n
null	0.229	n
null	0.091	n
null	0.064	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.145	n
null	0.175	n
null	0.078	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.166	n
null	0.175	n
null	0.012	y
null	0.175	n
null	0.069	n
null	0.172	n
null	0.169	n
null	0.175	n
null	0.084	n
null	0.175	n
null	0.175	n
null	0.175	n
null	0.145	n
null	0.013	y
null	0.03	y
null	0.04	y
null	0.089	n
null	0.175	n
null	0.175	n
null	0.327	n
null	0.175	n
null	0.409	n
null	0.229	n
null	0.229	n
null	0.145	n
null	0.229	n
null	0.025	y
null	0.175	n
null	0.229	n
null	0.367	n
null	0.166	n
null	0.175	n
null	0.229	n
null	0.175	n
null	0.112	n
null	0.067	n
null	0.164	n
null	0.003	y
null	0.006	y
null	0.004	y
null	0	y
null	0.175	n
null	0.004	y
null	0.047	y
null	0.169	n
null	0.004	y
null	0.169	n
null	0.006	y
null	0.006	y
null	0.175	n
null	0.145	n
null	0.035	y
null	0.175	n
null	0.602	n
null	0.161	n
null	0.409	n
null	0.069	n
null	0.002	y
null	0.001	y
null	0.086	n
null	0.003	y
null	0	y
null	0.001	y
null	0.558	n
null	0.016	y
null	0.084	n
null	0.032	y
null	0.045	y
null	0.145	n
null	0.045	y
null	0.089	n
null	0.229	n
null	0.161	n
null	0.166	n
null	0.229	n
null	0.003	y
null	0.002	y
null	0.175	n
null	0.064	n
null	0.054	n
null	0.175	n
null	0.084	n
null	0.175	n
null	0.175	n
null	0.069	n
null	0.229	n
null	0.229	n
null	0.229	n
null	0.225	n
null	0.002	y
null	0.229	n
null	0.084	n
null	0.166	n
null	0	y
null	0.176	n
null	0.229	n
null	0.229	n
null	0.084	n
null	0.175	n
null	0.327	n
null	0.001	y
null	0.084	n
null	0.025	y
null	0.018	y
null	0.166	n
null	0.002	y
null	0.099	n
null	0.482	n
null	0.229	n
null	0.166	n
null	0.145	n
null	0.175	n
null	0.01	y
null	0.229	n
null	0.035	y
null	0.229	n
null	0.229	n
null	0.285	n
null	0.229	n
null	0.166	n
null	0.001	y
null	0.229	n
null	0.229	n
null	0.482	n
null	0.367	n
null	0.175	n
null	0.089	n
null	0.229	n
null	0.229	n
null	0.166	n
null	0.164	n
null	0.155	n
null	0.229	n
null	0.036	y
null	0.312	n
null	0.229	n
null	0.229	n
null	0.229	n
null	0.229	n
null	0.175	n
null	0.229	n
null	0.175	n
null	0.04	y
null	0.229	n
null	0.175	n
null	0.409	n
null	0.229	n
null	0.208	n
null	0.229	n
null	0.032	y
null	0.016	y
null	0.229	n
null	0.229	n
null	0.089	n
null	0.229	n
null	0.229	n
null	0.04	y
null	0.175	n
null	0.025	y
null	0.008	y
null	0.166	n
null	0.091	n
null	0.204	n
null	0.175	n
null	0.229	n
null	0.229	n
null	0.161	n
null	0.482	n
null	0.166	n
null	0.084	n
null	0.229	n
null	0.054	n
null	0.064	n
null	0.013	y
null	0.064	n
null	0.175	n
null	0.229	n
null	0.04	y
null	0.175	n
null	0.492	n
null	0.166	n
null	0.175	n
null	0.054	n
null	0.175	n
null	0.145	n
null	0.175	n
null	0.166	n
null	0.285	n
null	0.145	n
null	0.175	n
null	0.055	n
null	0.04	y
null	0.002	y
null	0.025	y
null	0	y
null	0.164	n
null	0.145	n
null	0.327	n
null	0.025	y
null	0.229	n
null	0.229	n
null	0.327	n
null	0.229	n
null	0.03	y
null	0.327	n
null	0.229	n
null	0.518	n
null	0.025	y
null	0.145	n
null	0.409	n
null	0.229	n
null	0.145	n
null	0.229	n
null	0.229	n
null	0.025	y
null	0.084	n
null	0.175	n
null	0.014	y
null	0.054	n
null	0.229	n
null	0.204	n
null	0.098	n
null	0.175	n
null	0.089	n
null	0.112	n
null	0.229	n
null	0.175	n
null	0.229	n
null	0.285	n
null	0.116	n
null	0.091	n
null	0.166	n
null	0.091	n
null	0.229	n
null	0.069	n
null	0.013	y
null	0.176	n
null	0.045	y
null	0.229	n
null	0.089	n
null	0.025	y
null	0.025	y
null	0.229	n
null	0.229	n
null	0.056	n
null	0.025	y
null	0.175	n
null	0.084	n
null	0.175	n
null	0.045	y
null	0.229	n
null	0.064	n
null	0.175	n
null	0.089	n
null	0.116	n
null	0.229	n
null	0.229	n
null	0.018	y
null	0.229	n
null	0.003	y
null	0.048	y
null	0.229	n
null	0.145	n
null	0.172	n
null	0.229	n
null	0.229	n
null	0.084	n
null	0.229	n
null	0.229	n
null	0.001	y
null	0.145	n
null	0.175	n
null	0.416	n
null	0.029	y
null	0.091	n
null	0.229	n
null	0.04	y
null	0.001	y
null	0.031	y
null	0.145	n
null	0.145	n
null	0.482	n
null	0.166	n
null	0.229	n
null	0.229	n
null	0.229	n
null	0.416	n
null	0.169	n
null	0.229	n
null	0.229	n
null	0.064	n
null	0.229	n
null	0.229	n
null	0.084	n
null	0.327	n
null	0.229	n
null	0.225	n
null	0.166	n
null	0.229	n
null	0.091	n
null	0.229	n
null	0.025	y
null	0.099	n
null	0.229	n
null	0.145	n
null	0.175	n
null	0.04	y
null	0.002	y
null	0.175	n
null	0.025	y
null	0.017	y
null	0.175	n
null	0.229	n
null	0.164	n
null	0.175	n
null	0.017	y
null	0.04	y
null	0.229	n
null	0.229	n
null	0.327	n
null	0.367	n
null	0.025	y
null	0.069	n
null	0.161	n
null	0.047	y
null	0.229	n
null	0.003	y
null	0.229	n
null	0.013	y
null	0.327	n
null	0.069	n
null	0	y
null	0.04	y
null	0.089	n
null	0.002	y
null	0.069	n
null	0.018	y
null	0.175	n
null	0.175	n
null	0.084	n
null	0.175	n
null	0.327	n
null	0.175	n
null	0.091	n
null	0.229	n
null	0.089	n
null	0.175	n
null	0.005	y
null	0.085	n
null	0.229	n
null	0.161	n
null	0.327	n
null	0.084	n
null	0.183	n
null	0.229	n
null	0.091	n
null	0.229	n
null	0.017	y
null	0.069	n
null	0.175	n
null	0.229	n
null	0.229	n
null	0.089	n
null	0.047	y
null	0.145	n
null	0.002	y
null	0.091	n
null	0.003	y
null	0.229	n
null	0.161	n
null	0.116	n
null	0.069	n
null	0.008	y
null	0.229	n
null	0.03	y
null	0.112	n
null	0.084	n
null	0.091	n
null	0.312	n
null	0.183	n
null	0.175	n
null	0.285	n
null	0.104	n
null	0.085	n
null	0.145	n
null	0.482	n
null	0.327	n
null	0.175	n
null	0.492	n
null	0.164	n
null	0.047	y
null	0.106	n
null	0.175	n
null	0.229	n
null	0.025	y
null	0.409	n
null	0.327	n
null	0.166	n
null	0.047	y
null	0.089	n
null	0.175	n
null	0.006	y
null	0.176	n
null	0.002	y
null	0.054	n
null	0.367	n
null	0.002	y
null	0.169	n
null	0.002	y
null	0.161	n
null	0.327	n
null	0.084	n
null	0.054	n
null	0.045	y
null	0.229	n
null	0.229	n
null	0.022	y
null	0.176	n
null	0.229	n
null	0.327	n
null	0.229	n
null	0.409	n
null	0.161	n
null	0.175	n
null	0.229	n
null	0.176	n
null	0.409	n
null	0.069	n
null	0.089	n
null	0.047	y
null	0.002	y
null	0.166	n
null	0.175	n
null	0.204	n
null	0.229	n
null	0.045	y
null	0.175	n
null	0.409	n
null	0.225	n
null	0.029	y
null	0.175	n
null	0.025	y
null	0.025	y
null	0.091	n
null	0.084	n
null	0.161	n
null	0.145	n
null	0.409	n
null	0.285	n
null	0.025	y
null	0.089	n
null	0.229	n
null	0.045	y
null	0.312	n
null	0.327	n
null	0.176	n
null	0.225	n
null	0.327	n
null	0.025	y
null	0.006	y
null	0.332	n
null	0.223	n
null	0.213	n
null	0.054	n
null	0.223	n
null	0.003	y
null	0.003	y
null	0.003	y
null	0.017	y
null	0.545	n
null	0.045	y
null	0.054	n
null	0.099	n
null	0.166	n
null	0.199	n
null	0.199	n
null	0.021	y
null	0.161	n
null	0.199	n
null	0.161	n
null	0.219	n
null	0.166	n
null	0.199	n
null	0.199	n
null	0.199	n
null	0.166	n
null	0.208	n
null	0.199	n
null	0.199	n
null	0.01	y
null	0.199	n
null	0.199	n
null	0.067	n
null	0.199	n
null	0.161	n
null	0.002	y
null	0.199	n
null	0.01	y
null	0.091	n
null	0.219	n
null	0.285	n
null	0.199	n
null	0.199	n
null	0.409	n
null	0.199	n
null	0.043	y
null	0.199	n
null	0.199	n
null	0.199	n
null	0.166	n
null	0.409	n
null	0.199	n
null	0.091	n
null	0.166	n
null	0.054	n
null	0.176	n
null	0.002	y
null	0.166	n
null	0.409	n
null	0.285	n
null	0.089	n
null	0.199	n
null	0.035	y
null	0.043	y
null	0.199	n
null	0.199	n
null	0.166	n
null	0.048	y
null	0.161	n
null	0.199	n
null	0.045	y
null	0.327	n
null	0.492	n
null	0.091	n
null	0.166	n
null	0.045	y
null	0.199	n
null	0.161	n
