FamilyID	Brapa_v1.3.priTranscripts<1>	Boleracea_capitata_v1.0.priTranscripts<2>	Athaliana_Araport11.priTranscripts<3>	Ahalleri_v2.1.0.priTranscripts<4>	Alyrata_v2.1.priTranscripts<5>	<6>	<7>	<8>	<9>
null	0	2	18	0	4	1	1	1	1
null	0	20	3	0	7	1	1	1	1
null	0	10	8	0	5	1	1	1	1
null	0	11	15	0	2	1	1	1	1
null	1	0	1	0	0	1	1	1	1
null	15	1	1	0	0	1	1	1	1
null	6	4	4	0	7	1	1	1	1
null	1	11	9	0	4	1	1	1	1
null	3	6	8	0	4	1	1	1	1
null	0	8	2	0	4	1	1	1	1
null	0	9	15	0	6	1	1	1	1
null	0	1	0	0	28	1	1	1	1
null	2	3	12	0	10	1	1	1	1
null	5	5	5	0	6	1	1	1	1
null	9	3	4	0	4	1	1	1	1
null	5	4	11	0	3	1	1	1	1
null	0	2	25	0	2	1	1	1	1
null	6	6	7	0	4	1	1	1	1
null	0	9	20	0	0	1	1	1	1
null	9	4	4	0	4	1	1	1	1
null	0	2	7	0	19	1	1	1	1
null	0	6	3	0	1	1	1	1	1
null	8	5	4	0	4	1	1	1	1
null	4	6	8	0	4	1	1	1	1
null	8	5	6	0	8	1	1	1	1
null	0	9	16	0	0	1	1	1	1
null	4	5	5	0	5	1	1	1	1
null	6	4	5	0	5	1	1	1	1
null	7	4	4	0	5	1	1	1	1
null	6	6	5	0	5	1	1	1	1
null	5	10	1	0	3	1	1	1	1
null	3	8	8	0	5	1	1	1	1
null	3	5	8	0	7	1	1	1	1
null	2	5	1	0	1	1	1	1	1
null	0	1	0	0	25	1	1	1	1
null	4	6	6	0	5	1	1	1	1
null	7	4	5	0	4	1	1	1	1
null	1	0	1	0	24	1	1	1	1
null	6	6	5	0	4	1	1	1	1
null	24	0	1	0	1	1	1	1	1
null	2	11	3	0	8	1	1	1	1
null	8	1	1	0	1	1	1	1	1
null	0	4	21	0	1	1	1	1	1
null	4	5	5	0	5	1	1	1	1
null	6	4	4	0	4	1	1	1	1
null	2	2	10	0	3	1	1	1	1
null	2	5	5	0	8	1	1	1	1
null	3	7	4	0	5	1	1	1	1
null	7	4	3	0	6	1	1	1	1
null	1	3	8	0	6	1	1	1	1
null	1	0	14	0	10	1	1	1	1
null	4	4	10	0	4	1	1	1	1
null	3	6	5	0	4	1	1	1	1
null	2	2	0	0	8	1	1	1	1
null	8	4	5	0	2	1	1	1	1
null	4	6	3	0	3	1	1	1	1
null	7	4	3	0	4	1	1	1	1
null	12	2	3	0	1	1	1	1	1
null	5	5	6	0	4	1	1	1	1
null	5	5	5	0	4	1	1	1	1
null	5	8	5	0	3	1	1	1	1
null	3	5	6	0	7	1	1	1	1
null	3	8	3	0	5	1	1	1	1
null	3	2	10	0	3	1	1	1	1
null	1	1	1	0	14	1	1	1	1
null	0	2	2	0	16	1	1	1	1
null	0	1	0	0	23	1	1	1	1
null	4	5	5	0	4	1	1	1	1
null	1	0	0	0	23	1	1	1	1
null	0	17	6	0	1	1	1	1	1
null	5	3	4	0	4	1	1	1	1
null	3	4	4	0	4	1	1	1	1
null	1	3	6	0	4	1	1	1	1
null	4	7	1	0	4	1	1	1	1
null	4	7	5	0	4	1	1	1	1
null	1	5	6	0	3	1	1	1	1
null	6	4	5	0	4	1	1	1	1
null	0	3	2	0	19	1	1	1	1
null	10	0	0	0	2	1	1	1	1
null	4	6	8	0	5	1	1	1	1
null	1	15	3	0	4	1	1	1	1
null	1	4	11	0	4	1	1	1	1
null	6	9	4	0	1	1	1	1	1
null	3	7	7	0	3	1	1	1	1
null	0	8	6	0	6	1	1	1	1
null	3	5	8	0	5	1	1	1	1
null	0	13	11	0	0	1	1	1	1
null	7	0	1	0	0	1	1	1	1
null	23	0	1	0	0	1	1	1	1
null	5	4	4	0	4	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	0	5	10	0	4	1	1	1	1
null	0	1	2	0	20	1	1	1	1
null	2	7	6	0	6	1	1	1	1
null	8	3	4	0	3	1	1	1	1
null	3	5	4	0	4	1	1	1	1
null	8	3	3	0	1	1	1	1	1
null	1	9	9	0	2	1	1	1	1
null	6	4	3	0	9	1	1	1	1
null	2	5	4	0	2	1	1	1	1
null	5	3	4	0	4	1	1	1	1
null	5	4	4	0	4	1	1	1	1
null	1	1	11	0	2	1	1	1	1
null	3	4	3	0	2	1	1	1	1
null	3	7	5	0	4	1	1	1	1
null	4	6	5	0	4	1	1	1	1
null	6	4	3	0	5	1	1	1	1
null	0	20	2	0	1	1	1	1	1
null	3	4	8	0	5	1	1	1	1
null	5	5	3	0	1	1	1	1	1
null	0	1	0	0	21	1	1	1	1
null	4	5	4	0	5	1	1	1	1
null	0	1	1	0	20	1	1	1	1
null	2	1	1	0	2	1	1	1	1
null	7	3	3	0	3	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	3	2	7	0	5	1	1	1	1
null	4	4	5	0	6	1	1	1	1
null	7	3	3	0	3	1	1	1	1
null	4	3	7	0	3	1	1	1	1
null	5	3	3	0	4	1	1	1	1
null	3	6	4	0	4	1	1	1	1
null	1	5	8	0	2	1	1	1	1
null	2	9	6	0	2	1	1	1	1
null	4	4	6	0	4	1	1	1	1
null	4	6	5	0	4	1	1	1	1
null	1	8	7	0	4	1	1	1	1
null	1	7	6	0	6	1	1	1	1
null	3	3	5	0	4	1	1	1	1
null	1	3	5	0	4	1	1	1	1
null	18	1	1	0	2	1	1	1	1
null	4	5	4	0	4	1	1	1	1
null	21	0	0	0	1	1	1	1	1
null	6	2	4	0	6	1	1	1	1
null	16	1	1	0	0	1	1	1	1
null	0	11	5	0	0	1	1	1	1
null	5	3	3	0	4	1	1	1	1
null	0	2	2	0	16	1	1	1	1
null	2	5	5	0	5	1	1	1	1
null	4	4	4	0	4	1	1	1	1
null	1	4	10	0	3	1	1	1	1
null	5	4	3	0	4	1	1	1	1
null	4	4	4	0	5	1	1	1	1
null	4	7	3	0	3	1	1	1	1
null	6	3	3	0	3	1	1	1	1
null	3	8	3	0	5	1	1	1	1
null	5	4	3	0	4	1	1	1	1
null	4	6	3	0	4	1	1	1	1
null	4	5	4	0	3	1	1	1	1
null	1	4	4	0	2	1	1	1	1
null	0	4	13	0	4	1	1	1	1
null	6	3	3	0	3	1	1	1	1
null	4	3	7	0	3	1	1	1	1
null	3	4	4	0	6	1	1	1	1
null	1	8	2	0	3	1	1	1	1
null	2	5	7	0	5	1	1	1	1
null	0	8	4	0	5	1	1	1	1
null	10	2	1	0	1	1	1	1	1
null	0	7	12	0	0	1	1	1	1
null	20	0	1	0	0	1	1	1	1
null	3	0	1	0	0	1	1	1	1
null	0	1	14	0	5	1	1	1	1
null	5	3	3	0	4	1	1	1	1
null	0	5	2	0	7	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	6	2	4	0	2	1	1	1	1
null	4	4	4	0	3	1	1	1	1
null	6	3	3	0	3	1	1	1	1
null	4	1	4	0	3	1	1	1	1
null	5	3	4	0	4	1	1	1	1
null	0	1	0	0	19	1	1	1	1
null	5	3	4	0	5	1	1	1	1
null	2	4	5	0	4	1	1	1	1
null	2	4	5	0	5	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	5	3	3	0	4	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	3	3	4	0	1	1	1	1	1
null	6	3	3	0	3	1	1	1	1
null	11	0	4	0	3	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	2	4	5	0	4	1	1	1	1
null	2	4	3	0	5	1	1	1	1
null	0	3	8	0	3	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	4	4	3	0	3	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	5	4	4	0	4	1	1	1	1
null	2	5	7	0	4	1	1	1	1
null	3	5	5	0	3	1	1	1	1
null	0	10	8	0	2	1	1	1	1
null	3	4	4	0	1	1	1	1	1
null	4	4	3	0	4	1	1	1	1
null	4	2	8	0	1	1	1	1	1
null	10	2	3	0	1	1	1	1	1
null	1	0	1	0	0	1	1	1	1
null	2	5	4	0	3	1	1	1	1
null	5	1	5	0	6	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	3	3	3	0	2	1	1	1	1
null	2	5	6	0	4	1	1	1	1
null	5	4	2	0	3	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	4	3	4	0	1	1	1	1	1
null	6	3	3	0	3	1	1	1	1
null	2	3	5	0	4	1	1	1	1
null	7	3	3	0	3	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	14	1	0	0	4	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	0	6	10	0	3	1	1	1	1
null	2	9	3	0	3	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	6	2	2	0	2	1	1	1	1
null	3	6	7	0	2	1	1	1	1
null	3	3	4	0	4	1	1	1	1
null	3	4	4	0	3	1	1	1	1
null	6	1	1	0	5	1	1	1	1
null	0	6	5	0	5	1	1	1	1
null	3	3	4	0	3	1	1	1	1
null	1	4	7	0	4	1	1	1	1
null	7	2	2	0	2	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	5	4	3	0	3	1	1	1	1
null	1	0	5	0	12	1	1	1	1
null	2	4	5	0	2	1	1	1	1
null	16	1	0	0	1	1	1	1	1
null	13	0	2	0	1	1	1	1	1
null	3	4	4	0	3	1	1	1	1
null	1	0	0	0	1	1	1	1	1
null	2	2	5	0	4	1	1	1	1
null	1	3	7	0	3	1	1	1	1
null	0	6	11	0	2	1	1	1	1
null	2	4	6	0	3	1	1	1	1
null	6	5	4	0	2	1	1	1	1
null	0	1	5	0	9	1	1	1	1
null	0	3	9	0	4	1	1	1	1
null	0	2	5	0	5	1	1	1	1
null	2	3	4	0	2	1	1	1	1
null	0	1	1	0	16	1	1	1	1
null	3	2	5	0	4	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	2	2	3	0	2	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	9	2	1	0	1	1	1	1	1
null	5	1	2	0	2	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	4	4	3	0	4	1	1	1	1
null	0	3	1	0	6	1	1	1	1
null	5	3	2	0	2	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	1	2	3	0	3	1	1	1	1
null	4	4	3	0	3	1	1	1	1
null	4	2	3	0	3	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	5	3	3	0	3	1	1	1	1
null	5	2	3	0	3	1	1	1	1
null	4	4	3	0	2	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	4	2	5	0	2	1	1	1	1
null	7	2	2	0	2	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	0	4	5	0	4	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	4	4	2	0	3	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	4	3	4	0	4	1	1	1	1
null	3	5	2	0	2	1	1	1	1
null	4	2	5	0	7	1	1	1	1
null	0	3	2	0	13	1	1	1	1
null	0	5	5	0	5	1	1	1	1
null	2	2	3	0	2	1	1	1	1
null	0	1	0	0	17	1	1	1	1
null	2	2	7	0	4	1	1	1	1
null	6	3	4	0	1	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	3	3	4	0	3	1	1	1	1
null	3	2	4	0	3	1	1	1	1
null	0	5	5	0	4	1	1	1	1
null	3	3	4	0	3	1	1	1	1
null	2	3	4	0	5	1	1	1	1
null	2	4	4	0	3	1	1	1	1
null	2	5	3	0	3	1	1	1	1
null	3	1	7	0	4	1	1	1	1
null	0	3	6	0	4	1	1	1	1
null	4	4	3	0	1	1	1	1	1
null	6	2	2	0	2	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	2	4	2	0	2	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	1	5	3	0	3	1	1	1	1
null	3	4	4	0	3	1	1	1	1
null	5	2	8	0	1	1	1	1	1
null	1	3	10	0	1	1	1	1	1
null	2	4	2	0	1	1	1	1	1
null	0	4	3	0	2	1	1	1	1
null	1	6	4	0	4	1	1	1	1
null	5	5	5	0	1	1	1	1	1
null	2	5	4	0	1	1	1	1	1
null	2	4	4	0	4	1	1	1	1
null	0	1	0	0	16	1	1	1	1
null	5	3	4	0	4	1	1	1	1
null	2	5	5	0	3	1	1	1	1
null	0	5	3	0	8	1	1	1	1
null	4	4	2	0	3	1	1	1	1
null	4	2	4	0	3	1	1	1	1
null	1	2	6	0	7	1	1	1	1
null	5	3	3	0	4	1	1	1	1
null	2	6	5	0	3	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	6	2	1	0	4	1	1	1	1
null	1	1	6	0	6	1	1	1	1
null	6	3	2	0	3	1	1	1	1
null	0	8	5	0	4	1	1	1	1
null	6	2	2	0	2	1	1	1	1
null	5	3	2	0	3	1	1	1	1
null	5	2	2	0	3	1	1	1	1
null	6	2	2	0	2	1	1	1	1
null	4	1	2	0	3	1	1	1	1
null	3	4	4	0	2	1	1	1	1
null	2	4	6	0	2	1	1	1	1
null	6	2	3	0	2	1	1	1	1
null	5	3	3	0	2	1	1	1	1
null	1	4	4	0	3	1	1	1	1
null	3	4	2	0	3	1	1	1	1
null	3	4	4	0	2	1	1	1	1
null	3	3	4	0	3	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	4	5	5	0	3	1	1	1	1
null	3	4	4	0	1	1	1	1	1
null	4	2	3	0	3	1	1	1	1
null	2	4	3	0	4	1	1	1	1
null	5	2	3	0	3	1	1	1	1
null	3	2	3	0	2	1	1	1	1
null	1	4	4	0	3	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	1	6	6	0	2	1	1	1	1
null	2	2	6	0	1	1	1	1	1
null	2	5	5	0	4	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	7	1	4	0	3	1	1	1	1
null	7	3	0	0	1	1	1	1	1
null	0	8	8	0	1	1	1	1	1
null	10	0	0	0	2	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	7	0	2	0	1	1	1	1	1
null	3	4	3	0	4	1	1	1	1
null	0	4	9	0	1	1	1	1	1
null	0	4	3	0	1	1	1	1	1
null	0	11	1	0	1	1	1	1	1
null	3	6	3	0	1	1	1	1	1
null	5	2	5	0	1	1	1	1	1
null	4	3	2	0	4	1	1	1	1
null	3	3	4	0	3	1	1	1	1
null	1	3	8	0	0	1	1	1	1
null	3	0	1	0	0	1	1	1	1
null	0	1	4	0	9	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	1	1	8	0	3	1	1	1	1
null	4	3	2	0	3	1	1	1	1
null	3	3	3	0	2	1	1	1	1
null	1	3	6	0	4	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	5	4	2	0	3	1	1	1	1
null	4	3	3	0	4	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	3	4	2	0	3	1	1	1	1
null	2	3	5	0	3	1	1	1	1
null	3	3	3	0	2	1	1	1	1
null	0	1	1	0	1	1	1	1	1
null	5	2	3	0	3	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	1	3	3	0	3	1	1	1	1
null	3	2	3	0	4	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	2	2	9	0	3	1	1	1	1
null	1	6	5	0	1	1	1	1	1
null	0	3	2	0	3	1	1	1	1
null	6	2	2	0	2	1	1	1	1
null	2	1	8	0	5	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	14	0	0	0	2	1	1	1	1
null	4	2	2	0	3	1	1	1	1
null	6	2	1	0	2	1	1	1	1
null	6	2	2	0	2	1	1	1	1
null	3	2	4	0	2	1	1	1	1
null	3	3	4	0	3	1	1	1	1
null	2	3	4	0	3	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	1	5	5	0	2	1	1	1	1
null	7	1	1	0	1	1	1	1	1
null	2	3	3	0	4	1	1	1	1
null	4	3	3	0	2	1	1	1	1
null	0	1	5	0	5	1	1	1	1
null	2	4	4	0	4	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	6	2	2	0	1	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	5	2	3	0	1	1	1	1	1
null	2	6	4	0	1	1	1	1	1
null	1	3	7	0	2	1	1	1	1
null	0	3	0	0	2	1	1	1	1
null	0	3	5	0	6	1	1	1	1
null	3	2	4	0	3	1	1	1	1
null	3	4	3	0	3	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	3	3	3	0	2	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	4	2	3	0	3	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	3	2	2	0	2	1	1	1	1
null	1	4	7	0	2	1	1	1	1
null	3	2	3	0	3	1	1	1	1
null	3	2	3	0	2	1	1	1	1
null	0	1	8	0	7	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	6	2	2	0	2	1	1	1	1
null	1	0	0	0	1	1	1	1	1
null	1	3	3	0	3	1	1	1	1
null	0	11	1	0	3	1	1	1	1
null	3	4	5	0	2	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	4	3	3	0	2	1	1	1	1
null	1	6	4	0	2	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	2	4	4	0	3	1	1	1	1
null	4	4	2	0	4	1	1	1	1
null	6	2	2	0	2	1	1	1	1
null	2	4	3	0	4	1	1	1	1
null	2	4	7	0	2	1	1	1	1
null	4	3	2	0	3	1	1	1	1
null	1	4	4	0	4	1	1	1	1
null	2	4	4	0	3	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	4	2	2	0	3	1	1	1	1
null	3	4	8	0	1	1	1	1	1
null	4	3	4	0	2	1	1	1	1
null	3	5	5	0	2	1	1	1	1
null	3	2	6	0	3	1	1	1	1
null	1	6	2	0	2	1	1	1	1
null	2	3	5	0	2	1	1	1	1
null	8	3	0	0	1	1	1	1	1
null	4	1	8	0	1	1	1	1	1
null	2	3	4	0	3	1	1	1	1
null	5	2	1	0	3	1	1	1	1
null	0	1	8	0	5	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	0	3	0	0	9	1	1	1	1
null	2	3	7	0	1	1	1	1	1
null	3	3	3	0	2	1	1	1	1
null	0	2	0	0	13	1	1	1	1
null	3	2	2	0	2	1	1	1	1
null	5	2	2	0	3	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	4	2	3	0	2	1	1	1	1
null	0	2	0	0	2	1	1	1	1
null	1	2	2	0	2	1	1	1	1
null	4	3	2	0	4	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	0	3	5	0	4	1	1	1	1
null	3	2	2	0	5	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	4	3	2	0	2	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	3	2	3	0	3	1	1	1	1
null	2	3	3	0	2	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	2	0	1	0	1	1	1	1	1
null	3	2	2	0	2	1	1	1	1
null	2	3	4	0	3	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	1	0	0	0	14	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	1	4	3	0	5	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	4	2	3	0	2	1	1	1	1
null	5	2	3	0	2	1	1	1	1
null	1	2	4	0	1	1	1	1	1
null	0	1	0	0	4	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	2	4	4	0	3	1	1	1	1
null	4	2	2	0	3	1	1	1	1
null	3	2	4	0	3	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	2	3	2	0	3	1	1	1	1
null	3	4	3	0	3	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	1	5	3	0	3	1	1	1	1
null	3	3	2	0	3	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	0	9	2	0	2	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	3	2	4	0	3	1	1	1	1
null	1	3	3	0	2	1	1	1	1
null	4	2	3	0	2	1	1	1	1
null	3	2	4	0	2	1	1	1	1
null	4	1	1	0	1	1	1	1	1
null	3	2	2	0	3	1	1	1	1
null	2	2	3	0	6	1	1	1	1
null	3	3	2	0	1	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	2	2	3	0	3	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	1	3	4	0	6	1	1	1	1
null	4	3	3	0	3	1	1	1	1
null	1	3	5	0	3	1	1	1	1
null	1	3	2	0	3	1	1	1	1
null	0	4	4	0	4	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	4	2	3	0	2	1	1	1	1
null	2	3	4	0	2	1	1	1	1
null	3	2	2	0	2	1	1	1	1
null	3	1	4	0	4	1	1	1	1
null	4	3	2	0	2	1	1	1	1
null	4	3	2	0	2	1	1	1	1
null	4	4	3	0	1	1	1	1	1
null	3	2	2	0	3	1	1	1	1
null	3	3	4	0	2	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	2	2	6	0	3	1	1	1	1
null	3	4	1	0	2	1	1	1	1
null	3	3	3	0	2	1	1	1	1
null	3	1	1	0	1	1	1	1	1
null	2	2	1	0	2	1	1	1	1
null	1	6	5	0	1	1	1	1	1
null	3	2	3	0	1	1	1	1	1
null	9	0	1	0	1	1	1	1	1
null	3	4	3	0	1	1	1	1	1
null	1	3	8	0	1	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	1	4	6	0	2	1	1	1	1
null	1	1	10	0	2	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	4	2	3	0	3	1	1	1	1
null	2	4	3	0	1	1	1	1	1
null	3	1	5	0	3	1	1	1	1
null	4	1	3	0	1	1	1	1	1
null	1	4	5	0	2	1	1	1	1
null	3	2	6	0	2	1	1	1	1
null	2	1	7	0	3	1	1	1	1
null	2	3	1	0	1	1	1	1	1
null	4	2	3	0	3	1	1	1	1
null	3	2	3	0	2	1	1	1	1
null	1	3	3	0	2	1	1	1	1
null	4	1	3	0	1	1	1	1	1
null	1	0	14	0	0	1	1	1	1
null	1	3	4	0	0	1	1	1	1
null	5	0	7	0	0	1	1	1	1
null	3	3	4	0	0	1	1	1	1
null	7	0	1	0	0	1	1	1	1
null	0	3	4	0	1	1	1	1	1
null	2	2	4	0	2	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	4	2	3	0	2	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	3	4	3	0	2	1	1	1	1
null	3	2	2	0	2	1	1	1	1
null	3	3	2	0	2	1	1	1	1
null	0	1	4	0	8	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	3	2	2	0	3	1	1	1	1
null	3	2	2	0	4	1	1	1	1
null	1	2	3	0	5	1	1	1	1
null	2	2	3	0	3	1	1	1	1
null	1	4	3	0	3	1	1	1	1
null	3	4	3	0	1	1	1	1	1
null	3	1	4	0	4	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	2	2	2	0	5	1	1	1	1
null	8	1	1	0	1	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	3	2	2	0	2	1	1	1	1
null	4	3	2	0	1	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	3	3	2	0	2	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	4	4	0	0	5	1	1	1	1
null	3	2	2	0	2	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	3	3	3	0	3	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	4	1	2	0	1	1	1	1	1
null	2	2	3	0	4	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	4	2	3	0	2	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	1	3	3	0	3	1	1	1	1
null	2	2	3	0	2	1	1	1	1
null	5	1	2	0	2	1	1	1	1
null	5	2	2	0	2	1	1	1	1
null	2	1	4	0	5	1	1	1	1
null	4	2	2	0	2	1	1	1	1
null	0	4	4	0	5	1	1	1	1
null	2	5	2	0	3	1	1	1	1
null	2	3	3	0	3	1	1	1	1
null	3	2	2	0	2	1	1	1	1
