#FamilyID	pvalue	Significant at 0.05
null	0	y
null	0.157	n
null	0.011	y
null	0.03	y
null	0.001	y
null	0.001	y
null	0.011	y
null	0.004	y
null	0.015	y
null	0.004	y
null	0	y
null	0.001	y
null	0.004	y
null	0.005	y
null	0	y
null	0	y
null	0.01	y
null	0.003	y
null	0	y
null	0.013	y
null	0	y
null	0	y
null	0	y
null	0	y
null	0.015	y
null	0	y
null	0.001	y
null	0.017	y
null	0	y
null	0.018	y
null	0.005	y
null	0.02	y
null	0.02	y
null	0.001	y
null	0.018	y
null	0.011	y
null	0.029	y
null	0.017	y
null	0	y
null	0.02	y
null	0.004	y
null	0.001	y
null	0	y
null	0.001	y
null	0	y
null	0.004	y
null	0	y
null	0	y
null	0.098	n
null	0	y
null	0.015	y
null	0	y
null	0.03	y
null	0.013	y
null	0.034	y
null	0.02	y
null	0.008	y
null	0.009	y
null	0	y
null	0.003	y
null	0.004	y
null	0.001	y
null	0.03	y
null	0.015	y
null	0.03	y
null	0.105	n
null	0.02	y
null	0	y
null	0.03	y
null	0.004	y
null	0.004	y
null	0	y
null	0.03	y
null	0.053	n
null	0.05	n
null	0.013	y
null	0.001	y
null	0.013	y
null	0	y
null	0.081	n
null	0.021	y
null	0.001	y
null	0.001	y
null	0.42	n
null	0.013	y
null	0	y
null	0.05	n
null	0.138	n
null	0.001	y
null	0.048	y
null	0.05	n
null	0.081	n
null	0.02	y
null	0.008	y
null	0.011	y
null	0.05	n
null	0.03	y
null	0	y
null	0.05	n
null	0	y
null	0.001	y
null	0.05	n
null	0.03	y
null	0.003	y
null	0.019	y
null	0.03	y
null	0	y
null	0	y
null	0.036	y
null	0	y
null	0.017	y
null	0.05	n
null	0.041	y
null	0	y
null	0.02	y
null	0	y
null	0	y
null	0.03	y
null	0.137	n
null	0.009	y
null	0.001	y
null	0	y
null	0.005	y
null	0.051	n
null	0	y
null	0	y
null	0	y
null	0.056	n
null	0	y
null	0.008	y
null	0.03	y
null	0.167	n
null	0.05	n
null	0.009	y
null	0.022	y
null	0.05	n
null	0.021	y
null	0	y
null	0.105	n
null	0.058	n
null	0.035	y
null	0.053	n
null	0.03	y
null	0.03	y
null	0.03	y
null	0.02	y
null	0.134	n
null	0.05	n
null	0.02	y
null	0.017	y
null	0.05	n
null	0	y
null	0.05	n
null	0.058	n
null	0.05	n
null	0.017	y
null	0.105	n
null	0	y
null	0	y
null	0	y
null	0.167	n
null	0	y
null	0.002	y
null	0.03	y
null	0.058	n
null	0.05	n
null	0.036	y
null	0.03	y
null	0	y
null	0.036	y
null	0.004	y
null	0.021	y
null	0.02	y
null	0.001	y
null	0	y
null	0.177	n
null	0.03	y
null	0.058	n
null	0.12	n
null	0.05	n
null	0.05	n
null	0.006	y
null	0.03	y
null	0.001	y
null	0	y
null	0.234	n
null	0.005	y
null	0.001	y
null	0.033	y
null	0.029	y
null	0.009	y
null	0	y
null	0.009	y
null	0.006	y
null	0	y
null	0.058	n
null	0.021	y
null	0	y
null	0.015	y
null	0.003	y
null	0.058	n
null	0.001	y
null	0	y
null	0.023	y
null	0	y
null	0.03	y
null	0.033	y
null	0.021	y
null	0.03	y
null	0.016	y
null	0.058	n
null	0.009	y
null	0.023	y
null	0.073	n
null	0.008	y
null	0.055	n
null	0.058	n
null	0.036	y
null	0.058	n
null	0.018	y
null	0.081	n
null	0.03	y
null	0.013	y
null	0.02	y
null	0.122	n
null	0.008	y
null	0.05	n
null	0.001	y
null	0.019	y
null	0.002	y
null	0.12	n
null	0.056	n
null	0.058	n
null	0.001	y
null	0.03	y
null	0	y
null	0	y
null	0.047	y
null	0.056	n
null	0.047	y
null	0.001	y
null	0.02	y
null	0	y
null	0.01	y
null	0	y
null	0.06	n
null	0.015	y
null	0.02	y
null	0.036	y
null	0	y
null	0.098	n
null	0	y
null	0.058	n
null	0.001	y
null	0.055	n
null	0.138	n
null	0.001	y
null	0.05	n
null	0.05	n
null	0.048	y
null	0.02	y
null	0.058	n
null	0.055	n
null	0.018	y
null	0.138	n
null	0.346	n
null	0.02	y
null	0.056	n
null	0.022	y
null	0.019	y
null	0.056	n
null	0.058	n
null	0.001	y
null	0.002	y
null	0.007	y
null	0.03	y
null	0	y
null	0.056	n
null	0	y
null	0.033	y
null	0.026	y
null	0.03	y
null	0.056	n
null	0.036	y
null	0.03	y
null	0.12	n
null	0.004	y
null	0.014	y
null	0.019	y
null	0.106	n
null	0	y
null	0.009	y
null	0.056	n
null	0.055	n
null	0.047	y
null	0.058	n
null	0.017	y
null	0.002	y
null	0.005	y
null	0	y
null	0.03	y
null	0.05	n
null	0.056	n
null	0.047	y
null	0.12	n
null	0.138	n
null	0.056	n
null	0.03	y
null	0.058	n
null	0.056	n
null	0.207	n
null	0.001	y
null	0.047	y
null	0.122	n
null	0	y
null	0.047	y
null	0.03	y
null	0.137	n
null	0.022	y
null	0	y
null	0.03	y
null	0.047	y
null	0.106	n
null	0.004	y
null	0.056	n
null	0.021	y
null	0.02	y
null	0.03	y
null	0.013	y
null	0.004	y
null	0.055	n
null	0.002	y
null	0.021	y
null	0.12	n
null	0.033	y
null	0.002	y
null	0.058	n
null	0.021	y
null	0.009	y
null	0.01	y
null	0.029	y
null	0.018	y
null	0	y
null	0.03	y
null	0.015	y
null	0	y
null	0.056	n
null	0.12	n
null	0	y
null	0.005	y
null	0.138	n
null	0	y
null	0.207	n
null	0.021	y
null	0.056	n
null	0.069	n
null	0.014	y
null	0.172	n
null	0.02	y
null	0.056	n
null	0	y
null	0.004	y
null	0.058	n
null	0.172	n
null	0.05	n
null	0.12	n
null	0.047	y
null	0.056	n
null	0.047	y
null	0.122	n
null	0.047	y
null	0.177	n
null	0.207	n
null	0.03	y
null	0.12	n
null	0	y
null	0.056	n
null	0.047	y
null	0.001	y
null	0.058	n
null	0.056	n
null	0.069	n
null	0.035	y
null	0.067	n
null	0.002	y
null	0.12	n
null	0.021	y
null	0.033	y
null	0.03	y
null	0.047	y
null	0.065	n
null	0.05	n
null	0.12	n
null	0.047	y
null	0.006	y
null	0.075	n
null	0.12	n
null	0	y
null	0.058	n
null	0.03	y
null	0.055	n
null	0.069	n
null	0.056	n
null	0.167	n
null	0.065	n
null	0.001	y
null	0.406	n
null	0.12	n
null	0.065	n
null	0.056	n
null	0	y
null	0.05	n
null	0.008	y
null	0.029	y
null	0	y
null	0.12	n
null	0.069	n
null	0.056	n
null	0.207	n
null	0.005	y
null	0.172	n
null	0.172	n
null	0.177	n
null	0.065	n
null	0.076	n
null	0.12	n
null	0.12	n
null	0.009	y
null	0.156	n
null	0.138	n
null	0.301	n
null	0.255	n
null	0.002	y
null	0.194	n
null	0	y
null	0.165	n
null	0.001	y
null	0.12	n
null	0.003	y
null	0	y
null	0.12	n
null	0.03	y
null	0.116	n
null	0.008	y
null	0.044	y
null	0.007	y
null	0.015	y
null	0.002	y
null	0.493	n
null	0.03	y
null	0.122	n
null	0.055	n
null	0.044	y
null	0	y
null	0.029	y
null	0	y
null	0.075	n
null	0.002	y
null	0.009	y
null	0.081	n
null	0.12	n
null	0.069	n
null	0.12	n
null	0.106	n
null	0.207	n
null	0.237	n
null	0	y
null	0.12	n
null	0.065	n
null	0.018	y
null	0.004	y
null	0.065	n
null	0.013	y
null	0.165	n
null	0.005	y
null	0.12	n
null	0.007	y
null	0.005	y
null	0.12	n
null	0.207	n
null	0.321	n
null	0.12	n
null	0.237	n
null	0.056	n
null	0	y
null	0.207	n
null	0.047	y
null	0.058	n
null	0.12	n
null	0.104	n
null	0.022	y
null	0.12	n
null	0.069	n
null	0.12	n
null	0.022	y
null	0.167	n
null	0.022	y
null	0.056	n
null	0.002	y
null	0.12	n
null	0	y
null	0.021	y
null	0.047	y
null	0.207	n
null	0.005	y
null	0.029	y
null	0.065	n
null	0.065	n
null	0.12	n
null	0.022	y
null	0.047	y
null	0.03	y
null	0.182	n
null	0.017	y
null	0.001	y
null	0.008	y
null	0.12	n
null	0.12	n
null	0.237	n
null	0.321	n
null	0.207	n
null	0.12	n
null	0.207	n
null	0.301	n
null	0.022	y
null	0.207	n
null	0.321	n
null	0.237	n
null	0.033	y
null	0.207	n
null	0.058	n
null	0	y
null	0.12	n
null	0.022	y
null	0.018	y
null	0.122	n
null	0.122	n
null	0.274	n
null	0.035	y
null	0.207	n
null	0.016	y
null	0.12	n
null	0.12	n
null	0	y
null	0.172	n
null	0.006	y
null	0.321	n
null	0.058	n
null	0.12	n
null	0.167	n
null	0.096	n
null	0.096	n
null	0.12	n
null	0.12	n
null	0.12	n
null	0.207	n
null	0.033	y
null	0.056	n
null	0.12	n
null	0.12	n
null	0.017	y
null	0.017	y
null	0.058	n
null	0.12	n
null	0.033	y
null	0.001	y
null	0.12	n
null	0	y
null	0.645	n
null	0.172	n
null	0.056	n
null	0.12	n
null	0.022	y
null	0.207	n
null	0.033	y
null	0.274	n
null	0.017	y
null	0.016	y
null	0.274	n
null	0.362	n
null	0.12	n
null	0.055	n
null	0.02	y
null	0.121	n
null	0.006	y
null	0.022	y
null	0.042	y
null	0.002	y
null	0.138	n
null	0.167	n
null	0.122	n
null	0.12	n
null	0.12	n
null	0.138	n
null	0	y
null	0.028	y
null	0.207	n
null	0.032	y
null	0.207	n
null	0.029	y
null	0.074	n
null	0.006	y
null	0	y
null	0.001	y
null	0	y
null	0	y
null	0.069	n
null	0.069	n
null	0.02	y
null	0.237	n
null	0.001	y
null	0.121	n
null	0.172	n
null	0.017	y
null	0.035	y
null	0.42	n
null	0.116	n
null	0.047	y
null	0.033	y
null	0.065	n
null	0.018	y
null	0.033	y
null	0.167	n
null	0.047	y
null	0.046	y
null	0.12	n
null	0.207	n
null	0.274	n
null	0.207	n
null	0.058	n
null	0	y
null	0.011	y
null	0.013	y
null	0.047	y
null	0.122	n
null	0	y
null	0.12	n
null	0.047	y
null	0.001	y
null	0.207	n
null	0.12	n
null	0.12	n
null	0.234	n
null	0.167	n
null	0.012	y
null	0.207	n
null	0.12	n
null	0.122	n
null	0.12	n
null	0.065	n
null	0.182	n
null	0.01	y
null	0.12	n
null	0.065	n
null	0.274	n
null	0.047	y
null	0.274	n
null	0.207	n
null	0.065	n
null	0.207	n
null	0.207	n
null	0.005	y
null	0.122	n
null	0.274	n
null	0.106	n
null	0.207	n
null	0.207	n
null	0.047	y
null	0.065	n
null	0.207	n
null	0.167	n
null	0.056	n
null	0.014	y
null	0.004	y
null	0.207	n
null	0.207	n
null	0.12	n
null	0.207	n
null	0	y
null	0.035	y
null	0.016	y
null	0.207	n
null	0	y
null	0.096	n
null	0.207	n
null	0.237	n
null	0.022	y
null	0.016	y
null	0.167	n
null	0.022	y
null	0.207	n
null	0.002	y
null	0.055	n
null	0.406	n
null	0.12	n
null	0.274	n
null	0.03	y
null	0.207	n
null	0.001	y
null	0.193	n
null	0.266	n
null	0.122	n
null	0.234	n
null	0.015	y
null	0.032	y
null	0.274	n
null	0.05	n
null	0.122	n
null	0.103	n
null	0.122	n
null	0.029	y
null	0.081	n
null	0	y
null	0.065	n
null	0.167	n
null	0.12	n
null	0.113	n
null	0.207	n
null	0.12	n
null	0.207	n
null	0.207	n
null	0.005	y
null	0.022	y
null	0.167	n
null	0.065	n
null	0.207	n
null	0.207	n
null	0.074	n
null	0.067	n
null	0.207	n
null	0.234	n
null	0.007	y
null	0.105	n
null	0.065	n
null	0.033	y
null	0.065	n
null	0.193	n
null	0.12	n
null	0.047	y
null	0.004	y
null	0.022	y
null	0.096	n
null	0.207	n
null	0.122	n
null	0.207	n
null	0.213	n
null	0.033	y
null	0.12	n
null	0.047	y
null	0.274	n
null	0.065	n
null	0.074	n
null	0.12	n
null	0.234	n
null	0.207	n
null	0.074	n
null	0.207	n
null	0.234	n
null	0.207	n
null	0.207	n
null	0.004	y
null	0.207	n
null	0.207	n
null	0.207	n
null	0	y
null	0.081	n
null	0.12	n
null	0.12	n
null	0.001	y
null	0.065	n
null	0.007	y
null	0.12	n
null	0.022	y
null	0.454	n
null	0.12	n
null	0.047	y
null	0.116	n
null	0.274	n
null	0.12	n
null	0.122	n
null	0.163	n
null	0.12	n
null	0.207	n
null	0.207	n
null	0.002	y
null	0.207	n
null	0.122	n
null	0.207	n
null	0.116	n
null	0.234	n
null	0.12	n
null	0.016	y
null	0.047	y
null	0.138	n
null	0.047	y
null	0	y
null	0.207	n
null	0.207	n
null	0.207	n
null	0.035	y
null	0.005	y
null	0.12	n
null	0.001	y
null	0.016	y
null	0.122	n
null	0.207	n
null	0.029	y
null	0.138	n
null	0.004	y
null	0.167	n
null	0.118	n
null	0.207	n
null	0.055	n
null	0.033	y
null	0.103	n
null	0.075	n
null	0.207	n
null	0.207	n
null	0	y
null	0.046	y
null	0.009	y
null	0.001	y
null	0	y
null	0	y
null	0.714	n
null	0.119	n
null	0.002	y
null	0.227	n
null	0.299	n
null	0.041	y
null	0	y
null	0.055	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.096	n
null	0.274	n
null	0.207	n
null	0.207	n
null	0.004	y
null	0.12	n
null	0	y
null	0.274	n
null	0.058	n
null	0.207	n
null	0.274	n
null	0.207	n
null	0.002	y
null	0.207	n
null	0.274	n
null	0.065	n
null	0.065	n
null	0.406	n
null	0.065	n
null	0.274	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.172	n
null	0.055	n
null	0	y
null	0.042	y
null	0.237	n
null	0.122	n
null	0.406	n
null	0.065	n
null	0.104	n
null	0.172	n
null	0.047	y
null	0.487	n
null	0.207	n
null	0.035	y
null	0.207	n
null	0.207	n
null	0.122	n
null	0.207	n
null	0.12	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.274	n
null	0.207	n
null	0.274	n
null	0.207	n
null	0	y
null	0.207	n
null	0.207	n
null	0.362	n
null	0.274	n
null	0.274	n
null	0.032	y
null	0.274	n
null	0.032	y
null	0.207	n
null	0.207	n
null	0.274	n
null	0.207	n
null	0.122	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.011	y
null	0.172	n
null	0.004	y
null	0.207	n
null	0.207	n
null	0.207	n
null	0.065	n
null	0.207	n
null	0.207	n
null	0.011	y
null	0.354	n
null	0.103	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.098	n
null	0.207	n
null	0.081	n
null	0.274	n
null	0.207	n
null	0.06	n
null	0.096	n
null	0.103	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.065	n
null	0.274	n
null	0.009	y
null	0.013	y
null	0.207	n
null	0.645	n
null	0.055	n
null	0.274	n
null	0.207	n
null	0.096	n
null	0.207	n
null	0.055	n
null	0.493	n
null	0.074	n
null	0.207	n
null	0.172	n
null	0.207	n
null	0.274	n
null	0.055	n
null	0.207	n
null	0.074	n
null	0.172	n
null	0.025	y
null	0.013	y
null	0.207	n
null	0.02	y
null	0.182	n
null	0.274	n
null	0.167	n
null	0.172	n
null	0.025	y
null	0.207	n
null	0.207	n
null	0.167	n
null	0.274	n
null	0.122	n
null	0.274	n
null	0.207	n
null	0.065	n
null	0.105	n
null	0.207	n
null	0.025	y
null	0.274	n
null	0.004	y
null	0.081	n
null	0.022	y
null	0.207	n
null	0.234	n
null	0.207	n
null	0.274	n
null	0.274	n
null	0.207	n
null	0.005	y
null	0.362	n
null	0.167	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.122	n
null	0.172	n
null	0.167	n
null	0.207	n
null	0.091	n
null	0.096	n
null	0.122	n
null	0.207	n
null	0.274	n
null	0.015	y
null	0.117	n
null	0	y
null	0.002	y
null	0.207	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.274	n
null	0.029	y
null	0.362	n
null	0.122	n
null	0.065	n
null	0.207	n
null	0.207	n
null	0.081	n
null	0.274	n
null	0.028	y
null	0.001	y
null	0.207	n
null	0.207	n
null	0	y
null	0.194	n
null	0.046	y
null	0.016	y
null	0.207	n
null	0.182	n
null	0.274	n
null	0.207	n
null	0.096	n
null	0.028	y
null	0.12	n
null	0.047	y
null	0.065	n
null	0.041	y
null	0.004	y
null	0.113	n
null	0.172	n
null	0.207	n
null	0.065	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.182	n
null	0.12	n
null	0.065	n
null	0.005	y
null	0.008	y
null	0.207	n
null	0.013	y
null	0.167	n
null	0.167	n
null	0.207	n
null	0.207	n
null	0.055	n
null	0.207	n
null	0.207	n
null	0.048	y
null	0.207	n
null	0.103	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.201	n
null	0.167	n
null	0.172	n
null	0.207	n
null	0.274	n
null	0.009	y
null	0.167	n
null	0.274	n
null	0.105	n
null	0.065	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.167	n
null	0.207	n
null	0.081	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.172	n
null	0.207	n
null	0.012	y
null	0.207	n
null	0.074	n
null	0.201	n
null	0.194	n
null	0.207	n
null	0.096	n
null	0.207	n
null	0.207	n
null	0.207	n
null	0.167	n
null	0.013	y
null	0.028	y
null	0.035	y
null	0.104	n
null	0.207	n
null	0.207	n
null	0.362	n
null	0.207	n
null	0.445	n
null	0.274	n
null	0.274	n
null	0.167	n
null	0.274	n
null	0.022	y
null	0.207	n
null	0.274	n
null	0.406	n
null	0.172	n
null	0.207	n
null	0.274	n
null	0.207	n
null	0.12	n
null	0.058	n
null	0.182	n
null	0.004	y
null	0.009	y
null	0.004	y
null	0	y
null	0.207	n
null	0.005	y
null	0.046	y
null	0.194	n
null	0.005	y
null	0.194	n
null	0.008	y
null	0.007	y
null	0.207	n
null	0.167	n
null	0.032	y
null	0.207	n
null	0.614	n
null	0.167	n
null	0.445	n
null	0.074	n
null	0.001	y
null	0	y
null	0.098	n
null	0.002	y
null	0	y
null	0.001	y
null	0.551	n
null	0.014	y
null	0.096	n
null	0.029	y
null	0.041	y
null	0.167	n
null	0.041	y
null	0.103	n
null	0.274	n
null	0.167	n
null	0.172	n
null	0.274	n
null	0.002	y
null	0.001	y
null	0.207	n
null	0.065	n
null	0.055	n
null	0.207	n
null	0.096	n
null	0.207	n
null	0.207	n
null	0.074	n
null	0.274	n
null	0.274	n
null	0.274	n
null	0.266	n
null	0.002	y
null	0.274	n
null	0.096	n
null	0.172	n
null	0	y
null	0.193	n
null	0.274	n
null	0.274	n
null	0.096	n
null	0.207	n
null	0.362	n
null	0.001	y
null	0.096	n
null	0.022	y
null	0.017	y
null	0.172	n
null	0.001	y
null	0.095	n
null	0.493	n
null	0.274	n
null	0.172	n
null	0.167	n
null	0.207	n
null	0.011	y
null	0.274	n
null	0.032	y
null	0.274	n
null	0.274	n
null	0.301	n
null	0.274	n
null	0.172	n
null	0.001	y
null	0.274	n
null	0.274	n
null	0.493	n
null	0.406	n
null	0.207	n
null	0.103	n
null	0.274	n
null	0.274	n
null	0.172	n
null	0.182	n
null	0.163	n
null	0.274	n
null	0.032	y
null	0.354	n
null	0.274	n
null	0.274	n
null	0.274	n
null	0.274	n
null	0.207	n
null	0.274	n
null	0.207	n
null	0.035	y
null	0.274	n
null	0.207	n
null	0.445	n
null	0.274	n
null	0.207	n
null	0.274	n
null	0.029	y
null	0.014	y
null	0.274	n
null	0.274	n
null	0.103	n
null	0.274	n
null	0.274	n
null	0.035	y
null	0.207	n
null	0.022	y
null	0.011	y
null	0.172	n
null	0.105	n
null	0.234	n
null	0.207	n
null	0.274	n
null	0.274	n
null	0.167	n
null	0.493	n
null	0.172	n
null	0.096	n
null	0.274	n
null	0.055	n
null	0.065	n
null	0.013	y
null	0.065	n
null	0.207	n
null	0.274	n
null	0.035	y
null	0.207	n
null	0.487	n
null	0.172	n
null	0.207	n
null	0.055	n
null	0.207	n
null	0.167	n
null	0.207	n
null	0.172	n
null	0.301	n
null	0.167	n
null	0.207	n
null	0.055	n
null	0.035	y
null	0.002	y
null	0.022	y
null	0	y
null	0.182	n
null	0.167	n
null	0.362	n
null	0.022	y
null	0.274	n
null	0.274	n
null	0.362	n
null	0.274	n
null	0.028	y
null	0.362	n
null	0.274	n
null	0.55	n
null	0.022	y
null	0.167	n
null	0.445	n
null	0.274	n
null	0.167	n
null	0.274	n
null	0.274	n
null	0.022	y
null	0.096	n
null	0.207	n
null	0.013	y
null	0.055	n
null	0.274	n
null	0.234	n
null	0.113	n
null	0.207	n
null	0.103	n
null	0.086	n
null	0.274	n
null	0.207	n
null	0.274	n
null	0.301	n
null	0.122	n
null	0.105	n
null	0.172	n
null	0.105	n
null	0.274	n
null	0.074	n
null	0.013	y
null	0.193	n
null	0.041	y
null	0.274	n
null	0.103	n
null	0.022	y
null	0.02	y
null	0.274	n
null	0.274	n
null	0.055	n
null	0.022	y
null	0.207	n
null	0.096	n
null	0.207	n
null	0.041	y
null	0.274	n
null	0.065	n
null	0.207	n
null	0.103	n
null	0.122	n
null	0.274	n
null	0.274	n
null	0.014	y
null	0.274	n
null	0.002	y
null	0.05	n
null	0.274	n
null	0.167	n
null	0.201	n
null	0.274	n
null	0.274	n
null	0.096	n
null	0.274	n
null	0.274	n
null	0.001	y
null	0.167	n
null	0.207	n
null	0.454	n
null	0.028	y
null	0.105	n
null	0.274	n
null	0.035	y
null	0	y
null	0.028	y
null	0.167	n
null	0.167	n
null	0.493	n
null	0.172	n
null	0.274	n
null	0.274	n
null	0.274	n
null	0.454	n
null	0.194	n
null	0.274	n
null	0.274	n
null	0.065	n
null	0.274	n
null	0.274	n
null	0.096	n
null	0.362	n
null	0.274	n
null	0.266	n
null	0.172	n
null	0.274	n
null	0.105	n
null	0.274	n
null	0.022	y
null	0.095	n
null	0.274	n
null	0.167	n
null	0.207	n
null	0.035	y
null	0.002	y
null	0.207	n
null	0.021	y
null	0.015	y
null	0.207	n
null	0.274	n
null	0.182	n
null	0.207	n
null	0.015	y
null	0.035	y
null	0.274	n
null	0.274	n
null	0.362	n
null	0.406	n
null	0.022	y
null	0.074	n
null	0.167	n
null	0.046	y
null	0.274	n
null	0.002	y
null	0.274	n
null	0.013	y
null	0.362	n
null	0.074	n
null	0	y
null	0.035	y
null	0.103	n
null	0.002	y
null	0.074	n
null	0.017	y
null	0.207	n
null	0.207	n
null	0.096	n
null	0.207	n
null	0.362	n
null	0.207	n
null	0.105	n
null	0.274	n
null	0.104	n
null	0.207	n
null	0.005	y
null	0.098	n
null	0.274	n
null	0.167	n
null	0.362	n
null	0.096	n
null	0.157	n
null	0.274	n
null	0.105	n
null	0.274	n
null	0.017	y
null	0.074	n
null	0.207	n
null	0.274	n
null	0.274	n
null	0.103	n
null	0.046	y
null	0.167	n
null	0.001	y
null	0.105	n
null	0.004	y
null	0.274	n
null	0.167	n
null	0.122	n
null	0.074	n
null	0.011	y
null	0.274	n
null	0.028	y
null	0.12	n
null	0.096	n
null	0.105	n
null	0.354	n
null	0.157	n
null	0.207	n
null	0.301	n
null	0.074	n
null	0.098	n
null	0.167	n
null	0.493	n
null	0.362	n
null	0.207	n
null	0.487	n
null	0.182	n
null	0.046	y
null	0.117	n
null	0.207	n
null	0.274	n
null	0.022	y
null	0.445	n
null	0.362	n
null	0.172	n
null	0.046	y
null	0.104	n
null	0.207	n
null	0.004	y
null	0.193	n
null	0.002	y
null	0.055	n
null	0.406	n
null	0.002	y
null	0.194	n
null	0.002	y
null	0.167	n
null	0.362	n
null	0.096	n
null	0.048	y
null	0.044	y
null	0.274	n
null	0.274	n
null	0.017	y
null	0.193	n
null	0.274	n
null	0.362	n
null	0.274	n
null	0.445	n
null	0.167	n
null	0.207	n
null	0.274	n
null	0.193	n
null	0.445	n
null	0.074	n
null	0.103	n
null	0.046	y
null	0.001	y
null	0.172	n
null	0.207	n
null	0.234	n
null	0.274	n
null	0.041	y
null	0.207	n
null	0.445	n
null	0.266	n
null	0.028	y
null	0.207	n
null	0.021	y
null	0.022	y
null	0.105	n
null	0.096	n
null	0.167	n
null	0.167	n
null	0.445	n
null	0.301	n
null	0.022	y
null	0.103	n
null	0.274	n
null	0.044	y
null	0.354	n
null	0.362	n
null	0.193	n
null	0.266	n
null	0.362	n
null	0.021	y
null	0.007	y
null	0.356	n
null	0.228	n
null	0.249	n
null	0.055	n
null	0.228	n
null	0.004	y
null	0.002	y
null	0.002	y
null	0.017	y
null	0.584	n
null	0.041	y
null	0.055	n
null	0.095	n
null	0.172	n
null	0.188	n
null	0.188	n
null	0.016	y
null	0.167	n
null	0.188	n
null	0.167	n
null	0.255	n
null	0.172	n
null	0.188	n
null	0.188	n
null	0.188	n
null	0.172	n
null	0.207	n
null	0.188	n
null	0.188	n
null	0.01	y
null	0.188	n
null	0.188	n
null	0.062	n
null	0.188	n
null	0.167	n
null	0.001	y
null	0.188	n
null	0.01	y
null	0.105	n
null	0.255	n
null	0.301	n
null	0.188	n
null	0.188	n
null	0.445	n
null	0.188	n
null	0.037	y
null	0.188	n
null	0.188	n
null	0.188	n
null	0.172	n
null	0.445	n
null	0.188	n
null	0.105	n
null	0.172	n
null	0.055	n
null	0.193	n
null	0.001	y
null	0.172	n
null	0.445	n
null	0.301	n
null	0.103	n
null	0.188	n
null	0.032	y
null	0.037	y
null	0.188	n
null	0.188	n
null	0.172	n
null	0.05	n
null	0.167	n
null	0.188	n
null	0.041	y
null	0.362	n
null	0.487	n
null	0.105	n
null	0.172	n
null	0.041	y
